"plot_ID","team","date","stand_spec","stand_type","structure","hbi_status","inv_year","inv","CCS_r_m","CCS_LT_inv_status"
80171,"Kruse;Harder",2012-03-17,1,1,1,1,2012,"HBI",5.64,1
80171,"Kruse;Harder",2012-03-17,1,1,1,1,2012,"HBI",12.62,1
80171,"Kruse;Harder",2012-03-17,1,1,1,1,2012,"HBI",17.84,1
80172,"Kruse;Harder",2012-03-18,1,4,1,1,2012,"HBI",5.64,1
80172,"Kruse;Harder",2012-03-18,1,4,1,1,2012,"HBI",12.62,1
80172,"Kruse;Harder",2012-03-18,1,4,1,1,2012,"HBI",17.84,1
80173,"Kruse;Harder",2011-12-11,1,1,1,1,2011,"HBI",5.64,1
80173,"Kruse;Harder",2011-12-11,1,1,1,1,2011,"HBI",12.62,1
80173,"Kruse;Harder",2011-12-11,1,1,1,1,2011,"HBI",17.84,1
80174,"Kruse;Harder",2012-03-17,1,4,4,1,2012,"HBI",5.64,1
80174,"Kruse;Harder",2012-03-17,1,4,4,1,2012,"HBI",12.62,1
80174,"Kruse;Harder",2012-03-17,1,4,4,1,2012,"HBI",17.84,1
80175,"Kruse;Harder",2011-12-11,1,1,1,1,2011,"HBI",5.64,1
80175,"Kruse;Harder",2011-12-11,1,1,1,1,2011,"HBI",12.62,1
80175,"Kruse;Harder",2011-12-11,1,1,1,1,2011,"HBI",17.84,2
80176,"Kruse;Harder",2012-03-17,1,4,1,1,2012,"HBI",5.64,1
80176,"Kruse;Harder",2012-03-17,1,4,1,1,2012,"HBI",12.62,1
80176,"Kruse;Harder",2012-03-17,1,4,1,1,2012,"HBI",17.84,1
80177,"Kruse;Harder",2012-01-07,1,5,2,1,2012,"HBI",5.64,1
80177,"Kruse;Harder",2012-01-07,1,5,2,1,2012,"HBI",12.62,1
80177,"Kruse;Harder",2012-01-07,1,5,2,1,2012,"HBI",17.84,1
80178,"Kruse;Harder",2012-02-08,1,4,2,1,2012,"HBI",5.64,1
80178,"Kruse;Harder",2012-02-08,1,4,2,1,2012,"HBI",12.62,1
80178,"Kruse;Harder",2012-02-08,1,4,2,1,2012,"HBI",17.84,1
80179,"Kruse;Harder",2011-10-27,1,7,4,1,2011,"HBI",5.64,1
