"plot_ID","CCS_nr","CCS_position","CCS_dist","CCS_RG_inv_status","CCS_max_dist_cm","inv_year","inv"
120128,4,"w",1000,2,500,2011,"HBI"
120129,1,"n",1000,2,500,2011,"HBI"
120129,2,"o",1000,2,500,2011,"HBI"
120129,3,"s",1000,2,500,2011,"HBI"
120129,4,"w",1000,2,500,2011,"HBI"
120130,1,"n",1000,2,500,2012,"HBI"
120130,2,"o",1000,2,500,2012,"HBI"
120130,3,"s",1000,2,500,2012,"HBI"
120130,4,"w",1000,2,500,2012,"HBI"
120131,1,"n",1000,1,500,2012,"HBI"
120131,2,"o",1000,1,373,2012,"HBI"
120131,3,"s",1000,1,272,2012,"HBI"
120131,4,"w",1000,1,475,2012,"HBI"
120132,1,"n",1000,1,233,2012,"HBI"
120132,2,"o",1000,1,400,2012,"HBI"
120132,3,"s",1000,2,500,2012,"HBI"
120132,4,"w",1000,2,500,2012,"HBI"
120133,1,"n",1000,1,463,2012,"HBI"
120133,2,"o",1000,1,158,2012,"HBI"
120133,3,"s",1000,1,412,2012,"HBI"
120133,4,"w",1000,1,485,2012,"HBI"
120134,1,"n",1000,2,500,2012,"HBI"
120134,2,"o",1000,2,500,2012,"HBI"
120134,3,"s",1000,2,500,2012,"HBI"
120134,4,"w",1000,2,500,2012,"HBI"
120135,1,"n",1000,2,500,2012,"HBI"
120135,2,"o",1000,2,500,2012,"HBI"
120135,3,"s",1000,2,500,2012,"HBI"
120135,4,"w",1000,2,500,2012,"HBI"
120136,1,"n",1000,2,500,2012,"HBI"
120136,2,"o",1000,1,59,2012,"HBI"
120136,3,"s",1000,2,500,2012,"HBI"
120136,4,"w",1000,2,500,2012,"HBI"
120137,1,"n",1000,2,500,2012,"HBI"
120137,2,"o",1000,2,500,2012,"HBI"
120137,3,"s",1000,1,401,2012,"HBI"
120137,4,"w",1000,1,344,2012,"HBI"
120138,1,"n",1000,2,500,2012,"HBI"
120138,2,"o",1000,2,500,2012,"HBI"
120138,3,"s",1000,2,500,2012,"HBI"
120138,4,"w",1000,2,500,2012,"HBI"
120139,1,"n",1000,1,377,2012,"HBI"
120139,2,"o",1000,1,238,2012,"HBI"
120139,3,"s",1000,1,107,2012,"HBI"
120139,4,"w",1000,1,345,2012,"HBI"
120140,1,"n",1000,1,480,2012,"HBI"
120140,2,"o",1000,1,497,2012,"HBI"
120140,3,"s",1000,1,421,2012,"HBI"
120140,4,"w",1000,1,238,2012,"HBI"
120141,1,"n",1000,1,495,2012,"HBI"
120141,2,"o",1000,1,484,2012,"HBI"
120141,3,"s",1000,1,389,2012,"HBI"
120141,4,"w",1000,1,422,2012,"HBI"
120142,1,"n",1000,2,500,2012,"HBI"
120142,2,"o",1000,1,325,2012,"HBI"
120142,3,"s",1000,1,308,2012,"HBI"
120142,4,"w",1000,2,500,2012,"HBI"
120143,1,"n",1000,2,500,2012,"HBI"
120143,2,"o",1000,2,500,2012,"HBI"
120143,3,"s",1000,2,500,2012,"HBI"
120143,4,"w",1000,2,500,2012,"HBI"
120144,1,"n",1000,1,490,2012,"HBI"
120144,2,"o",1000,1,490,2012,"HBI"
120144,3,"s",1000,1,490,2012,"HBI"
120144,4,"w",1000,1,260,2012,"HBI"
120145,1,"n",1000,1,247,2012,"HBI"
120145,2,"o",1000,1,220,2012,"HBI"
120145,3,"s",1000,1,197,2012,"HBI"
120145,4,"w",1000,1,315,2012,"HBI"
120146,1,"n",1000,2,500,2012,"HBI"
120146,2,"o",1000,2,500,2012,"HBI"
120146,3,"s",1000,2,500,2012,"HBI"
120146,4,"w",1000,2,500,2012,"HBI"
120147,1,"n",1000,1,254,2012,"HBI"
120147,2,"o",1000,1,230,2012,"HBI"
120147,3,"s",1000,1,340,2012,"HBI"
120147,4,"w",1000,1,240,2012,"HBI"
120148,1,"n",1000,1,361,2012,"HBI"
120148,2,"o",1000,1,310,2012,"HBI"
120148,3,"s",1000,1,104,2012,"HBI"
120148,4,"w",1000,1,151,2012,"HBI"
120149,1,"n",1000,1,235,2012,"HBI"
120149,2,"o",1000,1,163,2012,"HBI"
120149,3,"s",1000,1,132,2012,"HBI"
120149,4,"w",1000,1,209,2012,"HBI"
120150,1,"n",1000,1,315,2012,"HBI"
120150,2,"o",1000,1,283,2012,"HBI"
120150,3,"s",1000,1,385,2012,"HBI"
120150,4,"w",1000,1,153,2012,"HBI"
120151,1,"n",1000,1,200,2012,"HBI"
120151,2,"o",1000,1,170,2012,"HBI"
120151,3,"s",1000,1,193,2012,"HBI"
120151,4,"w",1000,1,152,2012,"HBI"
120153,1,"n",500,2,500,2012,"HBI"
120153,2,"o",1000,2,500,2012,"HBI"
120153,3,"s",1000,1,450,2012,"HBI"
120153,4,"w",1000,1,249,2012,"HBI"
120154,1,"n",1000,1,225,2012,"HBI"
120154,2,"o",1000,1,380,2012,"HBI"
120154,3,"s",1000,1,490,2012,"HBI"
120154,4,"w",1000,1,343,2012,"HBI"
120155,1,"n",1000,1,170,2012,"HBI"
120155,2,"o",1000,1,57,2012,"HBI"
120155,3,"s",1000,1,100,2012,"HBI"
120155,4,"w",1000,1,130,2012,"HBI"
120156,1,"n",1000,1,96,2012,"HBI"
120156,2,"o",1000,1,193,2012,"HBI"
120156,3,"s",1000,1,334,2012,"HBI"
120156,4,"w",1000,1,205,2012,"HBI"
120157,1,"n",1000,2,500,2011,"HBI"
120157,2,"o",1000,2,500,2011,"HBI"
120157,3,"s",1000,2,500,2011,"HBI"
120157,4,"w",1000,2,500,2011,"HBI"
120159,1,"n",1000,1,295,2012,"HBI"
120159,2,"o",1000,1,463,2012,"HBI"
120159,3,"s",1000,1,190,2012,"HBI"
120159,4,"w",1000,1,250,2012,"HBI"
120160,1,"n",1000,2,500,2011,"HBI"
120160,2,"o",1000,2,500,2011,"HBI"
120160,3,"s",1000,1,430,2011,"HBI"
120160,4,"w",1000,1,486,2011,"HBI"
120161,1,"n",1000,1,345,2012,"HBI"
120161,2,"o",1000,1,320,2012,"HBI"
120161,3,"s",1000,1,372,2012,"HBI"
120161,4,"w",1000,1,84,2012,"HBI"
120163,1,"n",1000,1,482,2011,"HBI"
120163,2,"o",1000,1,460,2011,"HBI"
120163,3,"s",1000,1,262,2011,"HBI"
120163,4,"w",1000,1,490,2011,"HBI"
120164,1,"n",1000,1,416,2011,"HBI"
120164,2,"o",1000,1,500,2011,"HBI"
120164,3,"s",1000,1,470,2011,"HBI"
120164,4,"w",600,1,500,2011,"HBI"
120165,1,"n",1000,2,500,2012,"HBI"
120165,2,"o",1000,2,500,2012,"HBI"
120165,3,"s",1000,2,500,2012,"HBI"
120165,4,"w",1000,2,500,2012,"HBI"
120167,1,"n",1000,1,369,2012,"HBI"
120167,2,"o",1000,1,129,2012,"HBI"
120167,3,"s",1000,1,155,2012,"HBI"
120167,4,"w",1000,1,288,2012,"HBI"
120168,1,"n",1000,1,272,2011,"HBI"
120168,2,"o",1000,1,478,2011,"HBI"
120168,3,"s",1000,1,301,2011,"HBI"
120168,4,"w",600,1,498,2011,"HBI"
120169,1,"n",1000,1,458,2012,"HBI"
120169,2,"o",1000,1,275,2012,"HBI"
120169,3,"s",1000,1,278,2012,"HBI"
120169,4,"w",1000,1,415,2012,"HBI"
120170,1,"n",1000,2,500,2012,"HBI"
120170,2,"o",1000,2,500,2012,"HBI"
120170,3,"s",1000,2,500,2012,"HBI"
120170,4,"w",1000,2,500,2012,"HBI"
120181,1,"n",1000,1,96,2012,"HBI"
120181,2,"o",1000,1,352,2012,"HBI"
120181,3,"s",1000,1,350,2012,"HBI"
120181,4,"w",1000,1,350,2012,"HBI"
120182,1,"n",1000,1,231,2011,"HBI"
120182,2,"o",1000,1,345,2011,"HBI"
120182,3,"s",1000,1,468,2011,"HBI"
120182,4,"w",1000,1,390,2011,"HBI"
120183,1,"n",1000,2,500,2012,"HBI"
120183,2,"o",1000,2,500,2012,"HBI"
120183,3,"s",1000,1,252,2012,"HBI"
120183,4,"w",1000,2,500,2012,"HBI"
120184,1,"n",1000,1,367,2012,"HBI"
120184,2,"o",1000,1,431,2012,"HBI"
120184,3,"s",1000,1,227,2012,"HBI"
120184,4,"w",1000,1,175,2012,"HBI"
120185,1,"n",1000,1,280,2012,"HBI"
120185,2,"o",1000,1,94,2012,"HBI"
120185,3,"s",1000,1,213,2012,"HBI"
120185,4,"w",1000,1,150,2012,"HBI"
120186,1,"n",1000,1,207,2012,"HBI"
120186,2,"o",1000,1,335,2012,"HBI"
120186,3,"s",1000,1,228,2012,"HBI"
120186,4,"w",1000,1,267,2012,"HBI"
120187,1,"n",1000,1,101,2011,"HBI"
120187,2,"o",1000,1,436,2011,"HBI"
120187,3,"s",1000,1,84,2011,"HBI"
120187,4,"w",1000,1,141,2011,"HBI"
120188,1,"n",1000,1,401,2012,"HBI"
120188,2,"o",1000,1,482,2012,"HBI"
120188,3,"s",1000,1,367,2012,"HBI"
120188,4,"w",1000,1,498,2012,"HBI"
130010,1,"n",1000,1,265,2012,"HBI"
130010,2,"o",1000,1,242,2012,"HBI"
130010,3,"s",1000,1,70,2012,"HBI"
130010,4,"w",1000,1,126,2012,"HBI"
130013,1,"n",1000,2,500,2012,"HBI"
130013,2,"o",1000,1,435,2012,"HBI"
130013,3,"s",1000,1,473,2012,"HBI"
130013,4,"w",1000,1,497,2012,"HBI"
130014,1,"n",1000,1,212,2012,"HBI"
130014,2,"o",1000,1,268,2012,"HBI"
130014,3,"s",1000,1,155,2012,"HBI"
130014,4,"w",1000,1,292,2012,"HBI"
130017,1,"n",1000,1,231,2012,"HBI"
130017,2,"o",700,1,68,2012,"HBI"
130017,3,"s",1000,1,127,2012,"HBI"
130017,4,"w",1000,1,157,2012,"HBI"
130022,1,"n",1000,1,115,2012,"HBI"
130022,2,"o",1000,1,122,2012,"HBI"
130022,3,"s",1000,1,365,2012,"HBI"
130022,4,"w",1000,1,491,2012,"HBI"
130023,1,"n",1000,1,400,2012,"HBI"
130023,2,"o",1000,1,290,2012,"HBI"
130023,3,"s",1000,1,280,2012,"HBI"
130023,4,"w",1000,1,485,2012,"HBI"
130026,1,"n",1000,1,238,2012,"HBI"
130026,2,"o",1000,2,500,2012,"HBI"
130026,3,"s",1000,1,303,2012,"HBI"
130026,4,"w",1000,1,178,2012,"HBI"
130027,1,"n",1000,1,269,2012,"HBI"
130027,2,"o",1000,1,490,2012,"HBI"
130027,3,"s",1000,1,484,2012,"HBI"
130027,4,"w",1000,2,500,2012,"HBI"
130028,1,"n",1000,1,335,2012,"HBI"
130028,2,"o",1000,1,468,2012,"HBI"
130028,3,"s",1000,1,343,2012,"HBI"
130028,4,"w",1000,1,500,2012,"HBI"
130029,1,"n",1000,1,339,2012,"HBI"
130029,2,"o",1000,1,413,2012,"HBI"
130029,3,"s",1000,1,405,2012,"HBI"
130029,4,"w",1000,1,315,2012,"HBI"
130032,1,"n",1000,2,500,2012,"HBI"
130032,2,"o",1000,1,69,2012,"HBI"
130032,3,"s",1000,2,500,2012,"HBI"
130032,4,"w",1000,2,500,2012,"HBI"
130033,1,"n",1000,1,315,2012,"HBI"
130033,2,"o",1000,1,405,2012,"HBI"
130033,3,"s",1000,1,482,2012,"HBI"
130033,4,"w",1000,1,491,2012,"HBI"
130036,1,"n",1000,1,327,2012,"HBI"
130036,2,"o",1000,2,500,2012,"HBI"
130036,3,"s",1000,2,500,2012,"HBI"
130036,4,"w",1000,1,430,2012,"HBI"
130037,1,"n",1000,1,399,2012,"HBI"
130037,2,"o",1000,2,500,2012,"HBI"
130037,3,"s",1000,2,500,2012,"HBI"
130037,4,"w",1000,2,500,2012,"HBI"
130039,1,"n",1000,1,232,2012,"HBI"
130039,2,"o",1000,1,279,2012,"HBI"
130039,3,"s",1000,1,150,2012,"HBI"
130039,4,"w",1000,1,210,2012,"HBI"
130042,1,"n",1000,1,217,2012,"HBI"
130042,2,"o",1000,1,80,2012,"HBI"
130042,3,"s",1000,1,321,2012,"HBI"
130042,4,"w",1000,1,182,2012,"HBI"
130044,1,"n",1000,1,435,2012,"HBI"
130044,2,"o",1000,1,457,2012,"HBI"
130044,3,"s",1000,1,410,2012,"HBI"
130044,4,"w",1000,1,499,2012,"HBI"
130046,1,"n",1000,1,499,2012,"HBI"
130046,2,"o",1000,1,422,2012,"HBI"
130046,3,"s",1000,1,430,2012,"HBI"
130046,4,"w",1000,2,500,2012,"HBI"
130047,1,"n",1000,1,94,2012,"HBI"
130047,2,"o",1000,1,130,2012,"HBI"
130047,3,"s",1000,1,107,2012,"HBI"
130047,4,"w",1000,1,85,2012,"HBI"
130048,1,"n",1000,1,268,2012,"HBI"
130048,2,"o",1000,1,247,2012,"HBI"
130048,3,"s",1000,1,264,2012,"HBI"
130048,4,"w",1000,1,267,2012,"HBI"
130050,1,"n",1000,1,387,2012,"HBI"
130050,2,"o",1000,1,490,2012,"HBI"
130050,3,"s",1000,1,409,2012,"HBI"
130050,4,"w",1000,1,364,2012,"HBI"
130051,1,"n",1000,1,280,2012,"HBI"
130051,2,"o",1000,1,119,2012,"HBI"
130051,3,"s",1000,1,333,2012,"HBI"
130051,4,"w",1000,1,183,2012,"HBI"
130052,1,"n",1000,1,372,2012,"HBI"
130052,2,"o",1000,2,500,2012,"HBI"
130052,3,"s",1000,1,320,2012,"HBI"
130052,4,"w",1000,1,498,2012,"HBI"
130056,1,"n",1000,2,500,2012,"HBI"
130056,2,"o",1000,1,201,2012,"HBI"
130056,3,"s",1000,1,444,2012,"HBI"
130056,4,"w",1000,1,401,2012,"HBI"
130057,1,"n",1000,1,399,2012,"HBI"
130057,2,"o",1000,2,500,2012,"HBI"
130057,3,"s",1000,1,264,2012,"HBI"
130057,4,"w",1000,1,177,2012,"HBI"
130059,1,"n",1000,1,430,2012,"HBI"
130059,2,"o",1000,1,290,2012,"HBI"
130059,3,"s",1000,1,304,2012,"HBI"
130059,4,"w",1000,1,368,2012,"HBI"
130060,1,"n",1000,2,500,2012,"HBI"
130060,2,"o",1000,1,383,2012,"HBI"
130060,3,"s",1000,1,445,2012,"HBI"
130060,4,"w",1000,1,464,2012,"HBI"
130061,1,"n",1000,1,158,2012,"HBI"
130061,2,"o",1000,1,171,2012,"HBI"
130061,3,"s",1000,1,159,2012,"HBI"
130061,4,"w",1000,1,119,2012,"HBI"
130064,1,"n",1000,1,270,2012,"HBI"
130064,2,"o",1000,1,218,2012,"HBI"
130064,3,"s",1000,1,394,2012,"HBI"
130064,4,"w",1000,1,309,2012,"HBI"
130068,1,"n",1000,2,500,2012,"HBI"
130068,2,"o",1000,2,500,2012,"HBI"
130068,3,"s",1000,2,500,2012,"HBI"
130068,4,"w",1000,2,500,2012,"HBI"
130069,1,"n",1000,2,500,2012,"HBI"
130069,2,"o",1000,2,500,2012,"HBI"
130069,3,"s",1000,1,490,2012,"HBI"
130069,4,"w",1000,2,500,2012,"HBI"
130070,1,"n",1000,2,500,2012,"HBI"
130070,2,"o",1000,1,484,2012,"HBI"
130070,3,"s",1000,1,392,2012,"HBI"
130070,4,"w",1000,1,431,2012,"HBI"
130071,1,"n",1000,1,250,2012,"HBI"
130071,2,"o",1000,1,271,2012,"HBI"
130071,3,"s",1000,1,362,2012,"HBI"
130071,4,"w",1000,1,371,2012,"HBI"
130072,1,"n",1000,1,57,2012,"HBI"
130072,2,"o",1000,1,50,2012,"HBI"
130072,3,"s",1000,1,52,2012,"HBI"
130072,4,"w",1000,1,65,2012,"HBI"
130073,1,"n",1000,1,237,2012,"HBI"
130073,2,"o",1000,1,189,2012,"HBI"
130073,3,"s",1000,1,164,2012,"HBI"
130073,4,"w",1000,1,177,2012,"HBI"
130074,1,"n",1000,1,167,2012,"HBI"
130074,2,"o",1000,1,163,2012,"HBI"
130074,3,"s",1000,1,166,2012,"HBI"
130074,4,"w",1000,1,176,2012,"HBI"
130075,1,"n",1000,2,500,2012,"HBI"
130075,2,"o",1000,1,463,2012,"HBI"
130075,3,"s",1000,2,500,2012,"HBI"
130075,4,"w",1000,2,500,2012,"HBI"
130076,1,"n",1000,1,385,2012,"HBI"
130076,2,"o",1000,1,427,2012,"HBI"
130076,3,"s",1000,1,500,2012,"HBI"
130076,4,"w",1000,1,440,2012,"HBI"
130077,1,"n",1000,1,264,2012,"HBI"
130077,2,"o",1000,1,469,2012,"HBI"
130077,3,"s",1000,1,144,2012,"HBI"
130077,4,"w",1000,1,258,2012,"HBI"
130078,1,"n",1000,1,460,2012,"HBI"
130078,2,"o",1000,1,339,2012,"HBI"
130078,3,"s",1000,1,460,2012,"HBI"
130078,4,"w",1000,2,500,2012,"HBI"
130079,1,"n",1000,1,477,2012,"HBI"
130079,2,"o",1000,1,355,2012,"HBI"
130079,3,"s",1000,1,266,2012,"HBI"
130079,4,"w",1000,1,235,2012,"HBI"
130080,1,"n",1000,1,320,2012,"HBI"
130080,2,"o",1000,1,258,2012,"HBI"
130080,3,"s",1000,1,210,2012,"HBI"
130080,4,"w",1000,1,142,2012,"HBI"
130081,1,"n",1000,1,166,2012,"HBI"
130081,2,"o",1000,1,140,2012,"HBI"
130081,3,"s",1000,1,143,2012,"HBI"
130081,4,"w",1000,1,60,2012,"HBI"
130082,1,"n",1000,2,500,2012,"HBI"
130082,2,"o",1000,1,485,2012,"HBI"
130082,3,"s",1000,1,382,2012,"HBI"
130082,4,"w",1000,1,442,2012,"HBI"
130083,1,"n",1000,1,458,2012,"HBI"
130083,2,"o",1000,1,488,2012,"HBI"
130083,3,"s",1000,1,266,2012,"HBI"
130083,4,"w",1000,1,480,2012,"HBI"
130084,1,"n",1000,1,191,2012,"HBI"
130084,2,"o",1000,1,148,2012,"HBI"
130084,3,"s",1000,1,100,2012,"HBI"
130084,4,"w",1000,1,309,2012,"HBI"
130088,1,"n",1000,1,419,2012,"HBI"
130088,2,"o",1000,1,445,2012,"HBI"
130088,3,"s",1000,1,310,2012,"HBI"
130088,4,"w",1000,1,376,2012,"HBI"
140001,1,"n",1000,1,270,2012,"HBI"
140001,2,"o",1000,1,70,2012,"HBI"
140001,3,"s",1000,1,75,2012,"HBI"
140001,4,"w",1000,1,260,2012,"HBI"
140002,1,"n",1000,1,400,2012,"HBI"
140002,2,"o",1000,1,130,2012,"HBI"
140002,3,"s",1000,1,500,2012,"HBI"
140002,4,"w",1000,1,290,2012,"HBI"
140003,1,"n",1000,1,265,2012,"HBI"
140003,2,"o",1000,1,395,2012,"HBI"
140003,3,"s",1000,1,185,2012,"HBI"
140003,4,"w",1000,1,380,2012,"HBI"
140004,1,"n",1000,1,470,2011,"HBI"
140004,2,"o",1000,1,500,2011,"HBI"
140004,3,"s",1000,2,500,2011,"HBI"
140004,4,"w",1000,1,500,2011,"HBI"
140005,1,"n",1000,1,190,2012,"HBI"
140005,2,"o",1000,1,280,2012,"HBI"
140005,3,"s",1000,1,300,2012,"HBI"
140005,4,"w",1000,1,90,2012,"HBI"
140006,1,"n",1000,1,210,2012,"HBI"
140006,2,"o",1000,1,430,2012,"HBI"
140006,3,"s",1000,1,330,2012,"HBI"
140006,4,"w",1000,1,155,2012,"HBI"
140007,1,"n",1000,1,220,2012,"HBI"
140007,2,"o",1000,1,190,2012,"HBI"
140007,3,"s",1000,1,265,2012,"HBI"
140007,4,"w",1000,1,240,2012,"HBI"
140008,1,"n",1000,1,330,2012,"HBI"
140008,2,"o",1000,1,90,2012,"HBI"
140008,3,"s",1000,1,140,2012,"HBI"
140008,4,"w",1000,1,330,2012,"HBI"
140009,1,"n",1000,1,180,2012,"HBI"
140009,2,"o",1000,1,195,2012,"HBI"
140009,3,"s",1000,1,140,2012,"HBI"
140009,4,"w",1000,1,150,2012,"HBI"
140010,1,"n",1000,1,500,2012,"HBI"
140010,2,"o",1000,1,500,2012,"HBI"
140010,3,"s",1000,1,500,2012,"HBI"
140010,4,"w",500,1,500,2012,"HBI"
140012,1,"n",1000,1,220,2012,"HBI"
140012,2,"o",1000,1,95,2012,"HBI"
140012,3,"s",1000,1,160,2012,"HBI"
140012,4,"w",1000,1,175,2012,"HBI"
140013,1,"n",1000,1,500,2012,"HBI"
140013,2,"o",1000,1,500,2012,"HBI"
140013,3,"s",1000,1,500,2012,"HBI"
140013,4,"w",1000,1,500,2012,"HBI"
140014,1,"n",1000,1,500,2012,"HBI"
140014,2,"o",1000,1,450,2012,"HBI"
140014,3,"s",1000,1,500,2012,"HBI"
140014,4,"w",1000,1,500,2012,"HBI"
140015,1,"n",1000,1,105,2012,"HBI"
140015,2,"o",1000,1,195,2012,"HBI"
140015,3,"s",1000,1,230,2012,"HBI"
140015,4,"w",1000,1,105,2012,"HBI"
140016,1,"n",1000,1,445,2011,"HBI"
140016,2,"o",1000,1,500,2011,"HBI"
140016,3,"s",1000,1,490,2011,"HBI"
140016,4,"w",1000,1,420,2011,"HBI"
140017,1,"n",1000,1,500,2012,"HBI"
140017,2,"o",1000,1,500,2012,"HBI"
140017,3,"s",1000,1,245,2012,"HBI"
140017,4,"w",1000,1,500,2012,"HBI"
140018,1,"n",1000,1,390,2012,"HBI"
140018,2,"o",1000,1,400,2012,"HBI"
140018,3,"s",1000,1,190,2012,"HBI"
140018,4,"w",1000,1,145,2012,"HBI"
140019,1,"n",1000,1,345,2012,"HBI"
140019,2,"o",1000,1,105,2012,"HBI"
140019,3,"s",1000,1,150,2012,"HBI"
140019,4,"w",1000,1,220,2012,"HBI"
140020,1,"n",1000,1,350,2012,"HBI"
140020,2,"o",1000,1,360,2012,"HBI"
140020,3,"s",1000,1,490,2012,"HBI"
140020,4,"w",1000,1,500,2012,"HBI"
140021,1,"n",1000,1,50,2011,"HBI"
140021,2,"o",1000,1,160,2011,"HBI"
140021,3,"s",1000,1,107,2011,"HBI"
140021,4,"w",1000,1,163,2011,"HBI"
140022,1,"n",1000,1,175,2011,"HBI"
140022,2,"o",1000,1,175,2011,"HBI"
140022,3,"s",1000,1,295,2011,"HBI"
140022,4,"w",1000,1,270,2011,"HBI"
140023,1,"n",1000,1,200,2011,"HBI"
140023,2,"o",1000,1,500,2011,"HBI"
140023,3,"s",1000,1,500,2011,"HBI"
140023,4,"w",1000,2,500,2011,"HBI"
140024,1,"n",1000,1,200,2011,"HBI"
140024,2,"o",1000,1,180,2011,"HBI"
140024,3,"s",1000,1,185,2011,"HBI"
140024,4,"w",1000,1,240,2011,"HBI"
140025,1,"n",1000,2,500,2011,"HBI"
140025,2,"o",1000,1,500,2011,"HBI"
140025,3,"s",1000,1,500,2011,"HBI"
140025,4,"w",1000,1,500,2011,"HBI"
140026,1,"n",1000,1,47,2011,"HBI"
140026,2,"o",1000,1,500,2011,"HBI"
140026,3,"s",1000,1,480,2011,"HBI"
140026,4,"w",1000,1,480,2011,"HBI"
140027,1,"n",1000,1,470,2011,"HBI"
140027,2,"o",1000,1,495,2011,"HBI"
140027,3,"s",1000,1,235,2011,"HBI"
140027,4,"w",1000,1,380,2011,"HBI"
140028,1,"n",1000,1,255,2011,"HBI"
140028,2,"o",1000,1,120,2011,"HBI"
140028,3,"s",1000,1,165,2011,"HBI"
140028,4,"w",1000,1,215,2011,"HBI"
140029,1,"n",1000,1,205,2011,"HBI"
140029,2,"o",1000,1,400,2011,"HBI"
140029,3,"s",1000,1,290,2011,"HBI"
140029,4,"w",1000,1,500,2011,"HBI"
140030,1,"n",1000,1,495,2011,"HBI"
140030,2,"o",1000,1,465,2011,"HBI"
140030,3,"s",130,1,485,2011,"HBI"
140030,4,"w",1000,1,480,2011,"HBI"
140031,1,"n",1000,1,80,2011,"HBI"
140031,2,"o",1000,1,70,2011,"HBI"
140031,3,"s",1000,1,25,2011,"HBI"
140031,4,"w",1000,1,35,2011,"HBI"
140032,1,"n",1000,1,500,2011,"HBI"
140032,2,"o",1000,1,360,2011,"HBI"
140032,3,"s",1000,1,500,2011,"HBI"
140032,4,"w",1000,1,340,2011,"HBI"
140033,1,"n",1000,1,475,2011,"HBI"
140033,2,"o",1000,1,490,2011,"HBI"
140033,3,"s",1000,1,480,2011,"HBI"
140033,4,"w",1000,1,455,2011,"HBI"
140034,1,"n",1000,1,490,2011,"HBI"
140034,2,"o",1000,1,440,2011,"HBI"
140034,3,"s",1000,1,240,2011,"HBI"
140034,4,"w",1000,1,310,2011,"HBI"
140035,1,"n",1000,1,370,2011,"HBI"
140035,2,"o",1000,1,470,2011,"HBI"
140035,3,"s",1000,1,410,2011,"HBI"
140035,4,"w",1000,1,190,2011,"HBI"
140036,1,"n",1000,1,475,2011,"HBI"
140036,2,"o",1000,1,420,2011,"HBI"
140036,3,"s",1000,1,215,2011,"HBI"
140036,4,"w",1000,1,490,2011,"HBI"
140037,1,"n",1000,1,340,2011,"HBI"
140037,2,"o",1000,1,245,2011,"HBI"
140037,3,"s",1000,1,340,2011,"HBI"
140037,4,"w",1000,1,160,2011,"HBI"
140038,1,"n",1000,1,285,2011,"HBI"
140038,2,"o",1000,1,260,2011,"HBI"
140038,3,"s",1000,1,330,2011,"HBI"
140038,4,"w",1000,1,95,2011,"HBI"
140039,1,"n",1000,1,493,2011,"HBI"
140039,2,"o",1000,1,195,2011,"HBI"
140039,3,"s",1000,1,290,2011,"HBI"
140039,4,"w",1000,1,300,2011,"HBI"
140040,1,"n",1000,1,160,2011,"HBI"
140040,2,"o",1000,1,364,2011,"HBI"
140040,3,"s",1000,1,420,2011,"HBI"
140040,4,"w",1000,1,302,2011,"HBI"
140041,1,"n",1000,1,74,2011,"HBI"
140041,2,"o",1000,1,55,2011,"HBI"
140041,3,"s",1000,1,86,2011,"HBI"
140041,4,"w",1000,1,33,2011,"HBI"
140042,1,"n",1000,1,72,2011,"HBI"
140042,2,"o",1000,1,48,2011,"HBI"
140042,3,"s",1000,1,163,2011,"HBI"
140042,4,"w",1000,1,60,2011,"HBI"
140043,1,"n",1000,1,173,2011,"HBI"
140043,2,"o",1000,1,430,2011,"HBI"
140043,3,"s",1000,1,125,2011,"HBI"
140043,4,"w",1000,1,154,2011,"HBI"
140044,1,"n",1000,2,500,2011,"HBI"
140044,2,"o",1000,2,500,2011,"HBI"
140044,3,"s",1000,1,203,2011,"HBI"
140044,4,"w",1000,1,490,2011,"HBI"
140045,1,"n",1000,1,53,2011,"HBI"
140045,2,"o",1000,1,55,2011,"HBI"
140045,3,"s",1000,1,155,2011,"HBI"
140045,4,"w",1000,1,150,2011,"HBI"
140046,1,"n",1000,1,325,2011,"HBI"
140046,2,"o",1000,1,202,2011,"HBI"
140046,3,"s",1000,2,500,2011,"HBI"
140046,4,"w",1000,1,262,2011,"HBI"
140047,1,"n",1000,1,170,2011,"HBI"
140047,2,"o",1000,1,190,2011,"HBI"
140047,3,"s",1000,1,330,2011,"HBI"
140047,4,"w",1000,1,250,2011,"HBI"
140048,1,"n",1000,1,67,2011,"HBI"
140048,2,"o",1000,1,35,2011,"HBI"
140048,3,"s",1000,1,80,2011,"HBI"
140048,4,"w",1000,1,75,2011,"HBI"
140049,1,"n",1000,1,500,2011,"HBI"
140049,2,"o",1000,1,500,2011,"HBI"
140049,3,"s",1000,2,500,2011,"HBI"
140049,4,"w",1000,1,500,2011,"HBI"
140050,1,"n",1000,2,500,2011,"HBI"
140050,2,"o",1000,1,490,2011,"HBI"
140050,3,"s",1000,1,430,2011,"HBI"
140050,4,"w",1000,2,500,2011,"HBI"
140051,1,"n",1000,1,180,2011,"HBI"
140051,2,"o",1000,1,260,2011,"HBI"
140051,3,"s",1000,1,102,2011,"HBI"
140051,4,"w",1000,1,418,2011,"HBI"
140052,1,"n",1000,1,160,2011,"HBI"
140052,2,"o",1000,1,240,2011,"HBI"
140052,3,"s",1000,1,330,2011,"HBI"
140052,4,"w",1000,1,405,2011,"HBI"
140053,1,"n",1000,1,130,2012,"HBI"
140053,2,"o",1000,1,460,2012,"HBI"
140053,3,"s",1000,1,170,2012,"HBI"
140053,4,"w",1000,1,195,2012,"HBI"
