"plot_ID","CCS_nr","CCS_position","CCS_dist","CCS_RG_inv_status","CCS_max_dist_cm","inv_year","inv","rem_reason"
120158,3,"s",1000,-1,-9,1970,"warning","whole plot excluded during inventory status sorting"
120158,4,"w",1000,-1,-9,1970,"warning","whole plot excluded during inventory status sorting"
120162,1,"n",1000,-1,-9,1970,"warning","whole plot excluded during inventory status sorting"
120162,2,"o",1000,-1,-9,1970,"warning","whole plot excluded during inventory status sorting"
120162,3,"s",1000,-1,-9,1970,"warning","whole plot excluded during inventory status sorting"
120162,4,"w",1000,-1,-9,1970,"warning","whole plot excluded during inventory status sorting"
120166,1,"n",1000,-1,-9,1970,"warning","whole plot excluded during inventory status sorting"
120166,2,"o",1000,-1,-9,1970,"warning","whole plot excluded during inventory status sorting"
120166,3,"s",1000,-1,-9,1970,"warning","whole plot excluded during inventory status sorting"
120166,4,"w",1000,-1,-9,1970,"warning","whole plot excluded during inventory status sorting"
130001,1,"n",1000,2,-9,2012,"HBI","whole plot excluded during inventory status sorting"
130001,2,"o",1000,2,-9,2012,"HBI","whole plot excluded during inventory status sorting"
130001,3,"s",1000,2,-9,2012,"HBI","whole plot excluded during inventory status sorting"
130001,4,"w",1000,2,-9,2012,"HBI","whole plot excluded during inventory status sorting"
130002,1,"n",1000,1,160,2012,"HBI","whole plot excluded during inventory status sorting"
130002,2,"o",1000,1,225,2012,"HBI","whole plot excluded during inventory status sorting"
130002,3,"s",1000,1,178,2012,"HBI","whole plot excluded during inventory status sorting"
130002,4,"w",1000,1,293,2012,"HBI","whole plot excluded during inventory status sorting"
130003,1,"n",1000,1,498,2012,"HBI","whole plot excluded during inventory status sorting"
130003,2,"o",1000,1,225,2012,"HBI","whole plot excluded during inventory status sorting"
130003,3,"s",1000,1,116,2012,"HBI","whole plot excluded during inventory status sorting"
130003,4,"w",1000,1,440,2012,"HBI","whole plot excluded during inventory status sorting"
130004,1,"n",1000,1,97,2012,"HBI","whole plot excluded during inventory status sorting"
130004,2,"o",1000,1,233,2012,"HBI","whole plot excluded during inventory status sorting"
130004,3,"s",1000,1,180,2012,"HBI","whole plot excluded during inventory status sorting"
130004,4,"w",1000,1,412,2012,"HBI","whole plot excluded during inventory status sorting"
130005,1,"n",1000,-1,-9,1970,"warning","whole plot excluded during inventory status sorting"
130005,2,"o",1000,-1,-9,1970,"warning","whole plot excluded during inventory status sorting"
130005,3,"s",1000,-1,-9,1970,"warning","whole plot excluded during inventory status sorting"
130005,4,"w",1000,-1,-9,1970,"warning","whole plot excluded during inventory status sorting"
130006,1,"n",1000,1,498,2012,"HBI","whole plot excluded during inventory status sorting"
130006,2,"o",1000,1,273,2012,"HBI","whole plot excluded during inventory status sorting"
130006,3,"s",1000,1,196,2012,"HBI","whole plot excluded during inventory status sorting"
130006,4,"w",1000,1,138,2012,"HBI","whole plot excluded during inventory status sorting"
130007,1,"n",1000,-1,-9,1970,"warning","whole plot excluded during inventory status sorting"
130007,2,"o",1000,-1,-9,1970,"warning","whole plot excluded during inventory status sorting"
130007,3,"s",1000,-1,-9,1970,"warning","whole plot excluded during inventory status sorting"
130007,4,"w",1000,-1,-9,1970,"warning","whole plot excluded during inventory status sorting"
130008,1,"n",1000,2,-9,2012,"HBI","whole plot excluded during inventory status sorting"
130008,2,"o",1000,2,-9,2012,"HBI","whole plot excluded during inventory status sorting"
130008,3,"s",1000,1,244,2012,"HBI","whole plot excluded during inventory status sorting"
130008,4,"w",1000,2,-9,2012,"HBI","whole plot excluded during inventory status sorting"
130009,1,"n",1000,1,120,2012,"HBI","whole plot excluded during inventory status sorting"
130009,2,"o",1000,2,-9,2012,"HBI","whole plot excluded during inventory status sorting"
130009,3,"s",1000,2,-9,2012,"HBI","whole plot excluded during inventory status sorting"
130009,4,"w",1000,2,-9,2012,"HBI","whole plot excluded during inventory status sorting"
130011,1,"n",1000,1,492,2012,"HBI","whole plot excluded during inventory status sorting"
130011,2,"o",1000,1,365,2012,"HBI","whole plot excluded during inventory status sorting"
130011,3,"s",1000,1,349,2012,"HBI","whole plot excluded during inventory status sorting"
130011,4,"w",1000,1,490,2012,"HBI","whole plot excluded during inventory status sorting"
130012,1,"n",1000,1,500,2012,"HBI","whole plot excluded during inventory status sorting"
130012,2,"o",1000,1,390,2012,"HBI","whole plot excluded during inventory status sorting"
130012,3,"s",1000,1,315,2012,"HBI","whole plot excluded during inventory status sorting"
130012,4,"w",1000,1,403,2012,"HBI","whole plot excluded during inventory status sorting"
130015,1,"n",1000,1,300,2012,"HBI","whole plot excluded during inventory status sorting"
130015,2,"o",1000,1,287,2012,"HBI","whole plot excluded during inventory status sorting"
130015,3,"s",1000,1,252,2012,"HBI","whole plot excluded during inventory status sorting"
130015,4,"w",1000,1,308,2012,"HBI","whole plot excluded during inventory status sorting"
130016,1,"n",1000,-1,-9,1970,"warning","whole plot excluded during inventory status sorting"
130016,2,"o",1000,-1,-9,1970,"warning","whole plot excluded during inventory status sorting"
130016,3,"s",1000,-1,-9,1970,"warning","whole plot excluded during inventory status sorting"
130016,4,"w",1000,-1,-9,1970,"warning","whole plot excluded during inventory status sorting"
130018,1,"n",1000,-1,-9,1970,"warning","whole plot excluded during inventory status sorting"
130018,2,"o",1000,-1,-9,1970,"warning","whole plot excluded during inventory status sorting"
130018,3,"s",1000,-1,-9,1970,"warning","whole plot excluded during inventory status sorting"
130018,4,"w",1000,-1,-9,1970,"warning","whole plot excluded during inventory status sorting"
130019,1,"n",1000,2,-9,2012,"HBI","whole plot excluded during inventory status sorting"
130019,2,"o",1000,1,86,2012,"HBI","whole plot excluded during inventory status sorting"
130019,3,"s",1000,1,85,2012,"HBI","whole plot excluded during inventory status sorting"
130019,4,"w",1000,2,-9,2012,"HBI","whole plot excluded during inventory status sorting"
130020,1,"n",1000,1,54,2012,"HBI","whole plot excluded during inventory status sorting"
130020,2,"o",1000,1,45,2012,"HBI","whole plot excluded during inventory status sorting"
130020,3,"s",1000,1,84,2012,"HBI","whole plot excluded during inventory status sorting"
130020,4,"w",1000,1,43,2012,"HBI","whole plot excluded during inventory status sorting"
130021,1,"n",1000,1,375,2012,"HBI","whole plot excluded during inventory status sorting"
130021,2,"o",1000,2,-9,2012,"HBI","whole plot excluded during inventory status sorting"
130021,3,"s",1000,2,-9,2012,"HBI","whole plot excluded during inventory status sorting"
130021,4,"w",1000,1,445,2012,"HBI","whole plot excluded during inventory status sorting"
130024,1,"n",1000,2,-9,2012,"HBI","whole plot excluded during inventory status sorting"
130024,2,"o",1000,2,-9,2012,"HBI","whole plot excluded during inventory status sorting"
130024,3,"s",1000,2,-9,2012,"HBI","whole plot excluded during inventory status sorting"
130024,4,"w",1000,1,155,2012,"HBI","whole plot excluded during inventory status sorting"
130025,1,"n",1000,2,-9,2012,"HBI","whole plot excluded during inventory status sorting"
130025,2,"o",1000,1,304,2012,"HBI","whole plot excluded during inventory status sorting"
130025,3,"s",1000,1,245,2012,"HBI","whole plot excluded during inventory status sorting"
130025,4,"w",1000,1,340,2012,"HBI","whole plot excluded during inventory status sorting"
130030,1,"n",1000,1,105,2012,"HBI","whole plot excluded during inventory status sorting"
130030,2,"o",1000,1,288,2012,"HBI","whole plot excluded during inventory status sorting"
130030,3,"s",1000,1,100,2012,"HBI","whole plot excluded during inventory status sorting"
130030,4,"w",1000,1,78,2012,"HBI","whole plot excluded during inventory status sorting"
130031,1,"n",1000,-1,-9,1970,"warning","whole plot excluded during inventory status sorting"
130031,2,"o",1000,-1,-9,1970,"warning","whole plot excluded during inventory status sorting"
130031,3,"s",1000,-1,-9,1970,"warning","whole plot excluded during inventory status sorting"
130031,4,"w",1000,-1,-9,1970,"warning","whole plot excluded during inventory status sorting"
130034,1,"n",1000,1,440,2012,"HBI","whole plot excluded during inventory status sorting"
130034,2,"o",1000,1,340,2012,"HBI","whole plot excluded during inventory status sorting"
130034,3,"s",1000,2,-9,2012,"HBI","whole plot excluded during inventory status sorting"
130034,4,"w",1000,1,348,2012,"HBI","whole plot excluded during inventory status sorting"
130035,1,"n",1000,1,210,2012,"HBI","whole plot excluded during inventory status sorting"
130035,2,"o",1000,1,255,2012,"HBI","whole plot excluded during inventory status sorting"
130035,3,"s",1000,1,487,2012,"HBI","whole plot excluded during inventory status sorting"
130035,4,"w",1000,1,345,2012,"HBI","whole plot excluded during inventory status sorting"
130038,1,"n",1000,-1,-9,1970,"warning","whole plot excluded during inventory status sorting"
130038,2,"o",1000,-1,-9,1970,"warning","whole plot excluded during inventory status sorting"
130038,3,"s",1000,-1,-9,1970,"warning","whole plot excluded during inventory status sorting"
130038,4,"w",1000,-1,-9,1970,"warning","whole plot excluded during inventory status sorting"
130040,1,"n",1000,1,248,2012,"HBI","whole plot excluded during inventory status sorting"
130040,2,"o",1000,1,443,2012,"HBI","whole plot excluded during inventory status sorting"
130040,3,"s",1000,1,495,2012,"HBI","whole plot excluded during inventory status sorting"
130040,4,"w",1000,1,485,2012,"HBI","whole plot excluded during inventory status sorting"
130041,1,"n",1000,1,321,2012,"HBI","whole plot excluded during inventory status sorting"
130041,2,"o",1000,1,280,2012,"HBI","whole plot excluded during inventory status sorting"
130041,3,"s",1000,1,151,2012,"HBI","whole plot excluded during inventory status sorting"
130041,4,"w",1000,1,155,2012,"HBI","whole plot excluded during inventory status sorting"
130043,1,"n",1000,1,260,2012,"HBI","whole plot excluded during inventory status sorting"
130043,2,"o",1000,1,183,2012,"HBI","whole plot excluded during inventory status sorting"
130043,3,"s",1000,1,144,2012,"HBI","whole plot excluded during inventory status sorting"
130043,4,"w",1000,1,145,2012,"HBI","whole plot excluded during inventory status sorting"
130045,1,"n",1000,-1,-9,1970,"warning","whole plot excluded during inventory status sorting"
130045,2,"o",1000,-1,-9,1970,"warning","whole plot excluded during inventory status sorting"
130045,3,"s",1000,-1,-9,1970,"warning","whole plot excluded during inventory status sorting"
130045,4,"w",1000,-1,-9,1970,"warning","whole plot excluded during inventory status sorting"
130049,1,"n",1000,1,375,2012,"HBI","whole plot excluded during inventory status sorting"
130049,2,"o",1000,1,341,2012,"HBI","whole plot excluded during inventory status sorting"
130049,3,"s",1000,1,455,2012,"HBI","whole plot excluded during inventory status sorting"
130049,4,"w",1000,1,368,2012,"HBI","whole plot excluded during inventory status sorting"
130053,1,"n",1000,1,132,2012,"HBI","whole plot excluded during inventory status sorting"
130053,2,"o",1000,2,-9,2012,"HBI","whole plot excluded during inventory status sorting"
130053,3,"s",1000,1,193,2012,"HBI","whole plot excluded during inventory status sorting"
130053,4,"w",1000,1,82,2012,"HBI","whole plot excluded during inventory status sorting"
130054,1,"n",1000,1,490,2012,"HBI","whole plot excluded during inventory status sorting"
130054,2,"o",1000,1,225,2012,"HBI","whole plot excluded during inventory status sorting"
130054,3,"s",1000,1,480,2012,"HBI","whole plot excluded during inventory status sorting"
130054,4,"w",1000,2,-9,2012,"HBI","whole plot excluded during inventory status sorting"
130055,1,"n",1000,1,220,2012,"HBI","whole plot excluded during inventory status sorting"
130055,2,"o",1000,2,-9,2012,"HBI","whole plot excluded during inventory status sorting"
130055,3,"s",1000,1,390,2012,"HBI","whole plot excluded during inventory status sorting"
130055,4,"w",1000,1,485,2012,"HBI","whole plot excluded during inventory status sorting"
130058,1,"n",1000,1,433,2012,"HBI","whole plot excluded during inventory status sorting"
130058,2,"o",1000,1,397,2012,"HBI","whole plot excluded during inventory status sorting"
130058,3,"s",1000,1,466,2012,"HBI","whole plot excluded during inventory status sorting"
130058,4,"w",1000,1,457,2012,"HBI","whole plot excluded during inventory status sorting"
130062,1,"n",1000,-1,-9,1970,"warning","whole plot excluded during inventory status sorting"
130062,2,"o",1000,-1,-9,1970,"warning","whole plot excluded during inventory status sorting"
130062,3,"s",1000,-1,-9,1970,"warning","whole plot excluded during inventory status sorting"
130062,4,"w",1000,-1,-9,1970,"warning","whole plot excluded during inventory status sorting"
130063,1,"n",1000,1,470,2012,"HBI","whole plot excluded during inventory status sorting"
130063,2,"o",1000,1,489,2012,"HBI","whole plot excluded during inventory status sorting"
130063,3,"s",1000,1,437,2012,"HBI","whole plot excluded during inventory status sorting"
130063,4,"w",1000,1,460,2012,"HBI","whole plot excluded during inventory status sorting"
130065,1,"n",1000,-1,-9,1970,"warning","whole plot excluded during inventory status sorting"
130065,2,"o",1000,-1,-9,1970,"warning","whole plot excluded during inventory status sorting"
130065,3,"s",1000,-1,-9,1970,"warning","whole plot excluded during inventory status sorting"
130065,4,"w",1000,-1,-9,1970,"warning","whole plot excluded during inventory status sorting"
130066,1,"n",1000,-1,-9,1970,"warning","whole plot excluded during inventory status sorting"
130066,2,"o",1000,-1,-9,1970,"warning","whole plot excluded during inventory status sorting"
130066,3,"s",1000,-1,-9,1970,"warning","whole plot excluded during inventory status sorting"
130066,4,"w",1000,-1,-9,1970,"warning","whole plot excluded during inventory status sorting"
130085,1,"n",1000,-1,-9,1970,"warning","whole plot excluded during inventory status sorting"
130085,2,"o",1000,-1,-9,1970,"warning","whole plot excluded during inventory status sorting"
130085,3,"s",1000,-1,-9,1970,"warning","whole plot excluded during inventory status sorting"
130085,4,"w",1000,-1,-9,1970,"warning","whole plot excluded during inventory status sorting"
130086,1,"n",1000,-1,-9,1970,"warning","whole plot excluded during inventory status sorting"
130086,2,"o",1000,-1,-9,1970,"warning","whole plot excluded during inventory status sorting"
130086,3,"s",1000,-1,-9,1970,"warning","whole plot excluded during inventory status sorting"
130086,4,"w",1000,-1,-9,1970,"warning","whole plot excluded during inventory status sorting"
130087,1,"n",1000,-1,-9,1970,"warning","whole plot excluded during inventory status sorting"
130087,2,"o",1000,-1,-9,1970,"warning","whole plot excluded during inventory status sorting"
130087,3,"s",1000,-1,-9,1970,"warning","whole plot excluded during inventory status sorting"
130087,4,"w",1000,-1,-9,1970,"warning","whole plot excluded during inventory status sorting"
20001,1,"n",1000,-1,-9,1970,"warning","RG circle excluded during inventory status sorting"
20001,2,"o",1000,-1,-9,1970,"warning","RG circle excluded during inventory status sorting"
20001,3,"s",1000,-1,-9,1970,"warning","RG circle excluded during inventory status sorting"
20001,4,"w",1000,-1,-9,1970,"warning","RG circle excluded during inventory status sorting"
20002,1,"n",1000,-1,-9,1970,"warning","RG circle excluded during inventory status sorting"
20002,2,"o",1000,-1,-9,1970,"warning","RG circle excluded during inventory status sorting"
20002,3,"s",1000,-1,-9,1970,"warning","RG circle excluded during inventory status sorting"
20002,4,"w",1000,-1,-9,1970,"warning","RG circle excluded during inventory status sorting"
70124,1,"n",1000,3,-9,2012,"HBI","RG circle excluded during inventory status sorting"
80277,1,"n",1000,-1,-9,1970,"warning","RG circle excluded during inventory status sorting"
80277,2,"o",1000,-1,-9,1970,"warning","RG circle excluded during inventory status sorting"
80277,3,"s",1000,-1,-9,1970,"warning","RG circle excluded during inventory status sorting"
80277,4,"w",1000,-1,-9,1970,"warning","RG circle excluded during inventory status sorting"
80300,1,"n",1000,-1,-9,1970,"warning","RG circle excluded during inventory status sorting"
80300,2,"o",1000,-1,-9,1970,"warning","RG circle excluded during inventory status sorting"
80300,3,"s",1000,-1,-9,1970,"warning","RG circle excluded during inventory status sorting"
80300,4,"w",1000,-1,-9,1970,"warning","RG circle excluded during inventory status sorting"
100011,2,"o",1000,-2,500,2011,"HBI","RG circle excluded during inventory status sorting"
100018,1,"n",1000,-2,500,2011,"HBI","RG circle excluded during inventory status sorting"
100018,3,"s",1000,-2,500,2011,"HBI","RG circle excluded during inventory status sorting"
100020,1,"n",1000,3,500,2011,"HBI","RG circle excluded during inventory status sorting"
100020,2,"o",1000,3,500,2011,"HBI","RG circle excluded during inventory status sorting"
100020,4,"w",1000,3,500,2011,"HBI","RG circle excluded during inventory status sorting"
100025,3,"s",1000,-2,500,2011,"HBI","RG circle excluded during inventory status sorting"
100040,2,"o",1000,3,500,2011,"HBI","RG circle excluded during inventory status sorting"
100064,4,"w",1000,3,500,2011,"HBI","RG circle excluded during inventory status sorting"
100080,2,"o",1000,-2,500,2011,"HBI","RG circle excluded during inventory status sorting"
100080,3,"s",1000,-2,500,2011,"HBI","RG circle excluded during inventory status sorting"
120005,1,"n",1000,-1,-9,1970,"warning","RG circle excluded during inventory status sorting"
120005,2,"o",1000,-1,-9,1970,"warning","RG circle excluded during inventory status sorting"
120005,3,"s",1000,-1,-9,1970,"warning","RG circle excluded during inventory status sorting"
120005,4,"w",1000,-1,-9,1970,"warning","RG circle excluded during inventory status sorting"
120018,1,"n",1000,-1,-9,1970,"warning","RG circle excluded during inventory status sorting"
120018,2,"o",1000,-1,-9,1970,"warning","RG circle excluded during inventory status sorting"
120018,3,"s",1000,-1,-9,1970,"warning","RG circle excluded during inventory status sorting"
120018,4,"w",1000,-1,-9,1970,"warning","RG circle excluded during inventory status sorting"
120048,1,"n",1000,-1,-9,1970,"warning","RG circle excluded during inventory status sorting"
120048,2,"o",1000,-1,-9,1970,"warning","RG circle excluded during inventory status sorting"
120048,3,"s",1000,-1,-9,1970,"warning","RG circle excluded during inventory status sorting"
120048,4,"w",1000,-1,-9,1970,"warning","RG circle excluded during inventory status sorting"
120050,1,"n",1000,-1,-9,1970,"warning","RG circle excluded during inventory status sorting"
120050,2,"o",1000,-1,-9,1970,"warning","RG circle excluded during inventory status sorting"
120050,3,"s",1000,-1,-9,1970,"warning","RG circle excluded during inventory status sorting"
120050,4,"w",1000,-1,-9,1970,"warning","RG circle excluded during inventory status sorting"
120051,1,"n",1000,-1,-9,1970,"warning","RG circle excluded during inventory status sorting"
120051,2,"o",1000,-1,-9,1970,"warning","RG circle excluded during inventory status sorting"
120051,3,"s",1000,-1,-9,1970,"warning","RG circle excluded during inventory status sorting"
120051,4,"w",1000,-1,-9,1970,"warning","RG circle excluded during inventory status sorting"
120078,1,"n",1000,-1,-9,1970,"warning","RG circle excluded during inventory status sorting"
120078,2,"o",1000,-1,-9,1970,"warning","RG circle excluded during inventory status sorting"
120078,3,"s",1000,-1,-9,1970,"warning","RG circle excluded during inventory status sorting"
120078,4,"w",1000,-1,-9,1970,"warning","RG circle excluded during inventory status sorting"
120080,1,"n",1000,-1,-9,1970,"warning","RG circle excluded during inventory status sorting"
120080,2,"o",1000,-1,-9,1970,"warning","RG circle excluded during inventory status sorting"
120080,3,"s",1000,-1,-9,1970,"warning","RG circle excluded during inventory status sorting"
120080,4,"w",1000,-1,-9,1970,"warning","RG circle excluded during inventory status sorting"
140011,1,"n",1000,3,-9,1970,"warning","RG circle excluded during inventory status sorting"
140011,2,"o",1000,3,-9,1970,"warning","RG circle excluded during inventory status sorting"
140011,3,"s",1000,3,-9,1970,"warning","RG circle excluded during inventory status sorting"
140011,4,"w",1000,3,-9,1970,"warning","RG circle excluded during inventory status sorting"
160080,1,"n",1000,3,-9,1970,"warning","RG circle excluded during inventory status sorting"
160080,2,"o",1000,3,-9,1970,"warning","RG circle excluded during inventory status sorting"
160080,3,"s",1000,3,-9,1970,"warning","RG circle excluded during inventory status sorting"
160080,4,"w",1000,3,-9,1970,"warning","RG circle excluded during inventory status sorting"
