"plot_ID","CCS_nr","plot_A_ha","inv_year","compartiment","B_t_ha","C_t_ha","N_t_ha"
"130027","4","0.00785398163397448","2012","ag","0","0","0"
"130027","4","0.00785398163397448","2012","bg","0","0","0"
"130027","4","0.00785398163397448","2012","total","0","0","0"
"130032","1","0.00785398163397448","2012","ag","0","0","0"
"130032","1","0.00785398163397448","2012","bg","0","0","0"
"130032","1","0.00785398163397448","2012","total","0","0","0"
"130032","3","0.00785398163397448","2012","ag","0","0","0"
"130032","3","0.00785398163397448","2012","bg","0","0","0"
"130032","3","0.00785398163397448","2012","total","0","0","0"
"130032","4","0.00785398163397448","2012","ag","0","0","0"
"130032","4","0.00785398163397448","2012","bg","0","0","0"
"130032","4","0.00785398163397448","2012","total","0","0","0"
"130036","2","0.00785398163397448","2012","ag","0","0","0"
"130036","2","0.00785398163397448","2012","bg","0","0","0"
"130036","2","0.00785398163397448","2012","total","0","0","0"
"130036","3","0.00785398163397448","2012","ag","0","0","0"
"130036","3","0.00785398163397448","2012","bg","0","0","0"
"130036","3","0.00785398163397448","2012","total","0","0","0"
"130037","2","0.00785398163397448","2012","ag","0","0","0"
"130037","2","0.00785398163397448","2012","bg","0","0","0"
"130037","2","0.00785398163397448","2012","total","0","0","0"
"130037","3","0.00785398163397448","2012","ag","0","0","0"
"130037","3","0.00785398163397448","2012","bg","0","0","0"
"130037","3","0.00785398163397448","2012","total","0","0","0"
"130037","4","0.00785398163397448","2012","ag","0","0","0"
"130037","4","0.00785398163397448","2012","bg","0","0","0"
"130037","4","0.00785398163397448","2012","total","0","0","0"
"130046","4","0.00785398163397448","2012","ag","0","0","0"
"130046","4","0.00785398163397448","2012","bg","0","0","0"
"130046","4","0.00785398163397448","2012","total","0","0","0"
"130052","2","0.00785398163397448","2012","ag","0","0","0"
"130052","2","0.00785398163397448","2012","bg","0","0","0"
"130052","2","0.00785398163397448","2012","total","0","0","0"
"130056","1","0.00785398163397448","2012","ag","0","0","0"
"130056","1","0.00785398163397448","2012","bg","0","0","0"
"130056","1","0.00785398163397448","2012","total","0","0","0"
"130057","2","0.00785398163397448","2012","ag","0","0","0"
"130057","2","0.00785398163397448","2012","bg","0","0","0"
"130057","2","0.00785398163397448","2012","total","0","0","0"
"130060","1","0.00785398163397448","2012","ag","0","0","0"
"130060","1","0.00785398163397448","2012","bg","0","0","0"
"130060","1","0.00785398163397448","2012","total","0","0","0"
"130068","1","0.00785398163397448","2012","ag","0","0","0"
"130068","1","0.00785398163397448","2012","bg","0","0","0"
"130068","1","0.00785398163397448","2012","total","0","0","0"
"130068","2","0.00785398163397448","2012","ag","0","0","0"
"130068","2","0.00785398163397448","2012","bg","0","0","0"
"130068","2","0.00785398163397448","2012","total","0","0","0"
"130068","3","0.00785398163397448","2012","ag","0","0","0"
"130068","3","0.00785398163397448","2012","bg","0","0","0"
"130068","3","0.00785398163397448","2012","total","0","0","0"
"130068","4","0.00785398163397448","2012","ag","0","0","0"
"130068","4","0.00785398163397448","2012","bg","0","0","0"
"130068","4","0.00785398163397448","2012","total","0","0","0"
"130069","1","0.00785398163397448","2012","ag","0","0","0"
"130069","1","0.00785398163397448","2012","bg","0","0","0"
"130069","1","0.00785398163397448","2012","total","0","0","0"
"130069","2","0.00785398163397448","2012","ag","0","0","0"
"130069","2","0.00785398163397448","2012","bg","0","0","0"
"130069","2","0.00785398163397448","2012","total","0","0","0"
"130069","4","0.00785398163397448","2012","ag","0","0","0"
"130069","4","0.00785398163397448","2012","bg","0","0","0"
"130069","4","0.00785398163397448","2012","total","0","0","0"
"130070","1","0.00785398163397448","2012","ag","0","0","0"
"130070","1","0.00785398163397448","2012","bg","0","0","0"
"130070","1","0.00785398163397448","2012","total","0","0","0"
"130075","1","0.00785398163397448","2012","ag","0","0","0"
"130075","1","0.00785398163397448","2012","bg","0","0","0"
"130075","1","0.00785398163397448","2012","total","0","0","0"
"130075","3","0.00785398163397448","2012","ag","0","0","0"
"130075","3","0.00785398163397448","2012","bg","0","0","0"
"130075","3","0.00785398163397448","2012","total","0","0","0"
"130075","4","0.00785398163397448","2012","ag","0","0","0"
"130075","4","0.00785398163397448","2012","bg","0","0","0"
"130075","4","0.00785398163397448","2012","total","0","0","0"
"130078","4","0.00785398163397448","2012","ag","0","0","0"
"130078","4","0.00785398163397448","2012","bg","0","0","0"
"130078","4","0.00785398163397448","2012","total","0","0","0"
"130082","1","0.00785398163397448","2012","ag","0","0","0"
"130082","1","0.00785398163397448","2012","bg","0","0","0"
"130082","1","0.00785398163397448","2012","total","0","0","0"
"140004","3","0.00785398163397448","2011","ag","0","0","0"
"140004","3","0.00785398163397448","2011","bg","0","0","0"
"140004","3","0.00785398163397448","2011","total","0","0","0"
"140023","4","0.00785398163397448","2011","ag","0","0","0"
"140023","4","0.00785398163397448","2011","bg","0","0","0"
"140023","4","0.00785398163397448","2011","total","0","0","0"
"140025","1","0.00785398163397448","2011","ag","0","0","0"
"140025","1","0.00785398163397448","2011","bg","0","0","0"
"140025","1","0.00785398163397448","2011","total","0","0","0"
"140044","1","0.00785398163397448","2011","ag","0","0","0"
"140044","1","0.00785398163397448","2011","bg","0","0","0"
"140044","1","0.00785398163397448","2011","total","0","0","0"
"140044","2","0.00785398163397448","2011","ag","0","0","0"
"140044","2","0.00785398163397448","2011","bg","0","0","0"
"140044","2","0.00785398163397448","2011","total","0","0","0"
"140046","3","0.00785398163397448","2011","ag","0","0","0"
"140046","3","0.00785398163397448","2011","bg","0","0","0"
"140046","3","0.00785398163397448","2011","total","0","0","0"
"140049","3","0.00785398163397448","2011","ag","0","0","0"
"140049","3","0.00785398163397448","2011","bg","0","0","0"
"140049","3","0.00785398163397448","2011","total","0","0","0"
"140050","1","0.00785398163397448","2011","ag","0","0","0"
"140050","1","0.00785398163397448","2011","bg","0","0","0"
"140050","1","0.00785398163397448","2011","total","0","0","0"
"140050","4","0.00785398163397448","2011","ag","0","0","0"
"140050","4","0.00785398163397448","2011","bg","0","0","0"
"140050","4","0.00785398163397448","2011","total","0","0","0"
"140054","1","0.00785398163397448","2011","ag","0","0","0"
"140054","1","0.00785398163397448","2011","bg","0","0","0"
"140054","1","0.00785398163397448","2011","total","0","0","0"
"140054","3","0.00785398163397448","2011","ag","0","0","0"
"140054","3","0.00785398163397448","2011","bg","0","0","0"
"140054","3","0.00785398163397448","2011","total","0","0","0"
"140054","4","0.00785398163397448","2011","ag","0","0","0"
"140054","4","0.00785398163397448","2011","bg","0","0","0"
"140054","4","0.00785398163397448","2011","total","0","0","0"
"140058","2","0.00785398163397448","2011","ag","0","0","0"
"140058","2","0.00785398163397448","2011","bg","0","0","0"
"140058","2","0.00785398163397448","2011","total","0","0","0"
"140058","3","0.00785398163397448","2011","ag","0","0","0"
"140058","3","0.00785398163397448","2011","bg","0","0","0"
"140058","3","0.00785398163397448","2011","total","0","0","0"
"140064","3","0.00785398163397448","2012","ag","0","0","0"
"140064","3","0.00785398163397448","2012","bg","0","0","0"
"140064","3","0.00785398163397448","2012","total","0","0","0"
"140066","3","0.00785398163397448","2012","ag","0","0","0"
"140066","3","0.00785398163397448","2012","bg","0","0","0"
"140066","3","0.00785398163397448","2012","total","0","0","0"
"140068","1","0.00785398163397448","2012","ag","0","0","0"
"140068","1","0.00785398163397448","2012","bg","0","0","0"
"140068","1","0.00785398163397448","2012","total","0","0","0"
"140068","2","0.00785398163397448","2012","ag","0","0","0"
"140068","2","0.00785398163397448","2012","bg","0","0","0"
"140068","2","0.00785398163397448","2012","total","0","0","0"
"140068","3","0.00785398163397448","2012","ag","0","0","0"
"140068","3","0.00785398163397448","2012","bg","0","0","0"
"140068","3","0.00785398163397448","2012","total","0","0","0"
"140068","4","0.00785398163397448","2012","ag","0","0","0"
"140068","4","0.00785398163397448","2012","bg","0","0","0"
"140068","4","0.00785398163397448","2012","total","0","0","0"
"140316","1","0.00785398163397448","2012","ag","0","0","0"
"140316","1","0.00785398163397448","2012","bg","0","0","0"
"140316","1","0.00785398163397448","2012","total","0","0","0"
"140316","4","0.00785398163397448","2012","ag","0","0","0"
"140316","4","0.00785398163397448","2012","bg","0","0","0"
"140316","4","0.00785398163397448","2012","total","0","0","0"
"150000","1","0.00785398163397448","2012","ag","0","0","0"
"150000","1","0.00785398163397448","2012","bg","0","0","0"
"150000","1","0.00785398163397448","2012","total","0","0","0"
"150000","2","0.00785398163397448","2012","ag","0","0","0"
"150000","2","0.00785398163397448","2012","bg","0","0","0"
"150000","2","0.00785398163397448","2012","total","0","0","0"
"150000","3","0.00785398163397448","2012","ag","0","0","0"
"150000","3","0.00785398163397448","2012","bg","0","0","0"
"150000","3","0.00785398163397448","2012","total","0","0","0"
"150008","1","0.00785398163397448","2011","ag","0","0","0"
"150008","1","0.00785398163397448","2011","bg","0","0","0"
"150008","1","0.00785398163397448","2011","total","0","0","0"
"150008","2","0.00785398163397448","2011","ag","0","0","0"
"150008","2","0.00785398163397448","2011","bg","0","0","0"
"150008","2","0.00785398163397448","2011","total","0","0","0"
"150008","3","0.00785398163397448","2011","ag","0","0","0"
"150008","3","0.00785398163397448","2011","bg","0","0","0"
"150008","3","0.00785398163397448","2011","total","0","0","0"
"150008","4","0.00785398163397448","2011","ag","0","0","0"
"150008","4","0.00785398163397448","2011","bg","0","0","0"
"150008","4","0.00785398163397448","2011","total","0","0","0"
"150009","1","0.00785398163397448","2011","ag","0","0","0"
"150009","1","0.00785398163397448","2011","bg","0","0","0"
"150009","1","0.00785398163397448","2011","total","0","0","0"
"150009","2","0.00785398163397448","2011","ag","0","0","0"
"150009","2","0.00785398163397448","2011","bg","0","0","0"
"150009","2","0.00785398163397448","2011","total","0","0","0"
"150009","3","0.00785398163397448","2011","ag","0","0","0"
"150009","3","0.00785398163397448","2011","bg","0","0","0"
"150009","3","0.00785398163397448","2011","total","0","0","0"
"150009","4","0.00785398163397448","2011","ag","0","0","0"
"150009","4","0.00785398163397448","2011","bg","0","0","0"
"150009","4","0.00785398163397448","2011","total","0","0","0"
"150013","2","0.00785398163397448","2011","ag","0","0","0"
"150013","2","0.00785398163397448","2011","bg","0","0","0"
"150013","2","0.00785398163397448","2011","total","0","0","0"
"150013","3","0.00785398163397448","2011","ag","0","0","0"
"150013","3","0.00785398163397448","2011","bg","0","0","0"
"150013","3","0.00785398163397448","2011","total","0","0","0"
"150017","1","0.00785398163397448","2012","ag","0","0","0"
"150017","1","0.00785398163397448","2012","bg","0","0","0"
"150017","1","0.00785398163397448","2012","total","0","0","0"
"150017","2","0.00785398163397448","2012","ag","0","0","0"
"150017","2","0.00785398163397448","2012","bg","0","0","0"
"150017","2","0.00785398163397448","2012","total","0","0","0"
"150017","3","0.00785398163397448","2012","ag","0","0","0"
"150017","3","0.00785398163397448","2012","bg","0","0","0"
"150017","3","0.00785398163397448","2012","total","0","0","0"
"150017","4","0.00785398163397448","2012","ag","0","0","0"
"150017","4","0.00785398163397448","2012","bg","0","0","0"
"150017","4","0.00785398163397448","2012","total","0","0","0"
"150021","1","0.00785398163397448","2012","ag","0","0","0"
"150021","1","0.00785398163397448","2012","bg","0","0","0"
"150021","1","0.00785398163397448","2012","total","0","0","0"
"150021","2","0.00785398163397448","2012","ag","0","0","0"
"150021","2","0.00785398163397448","2012","bg","0","0","0"
"150021","2","0.00785398163397448","2012","total","0","0","0"
"150021","3","0.00785398163397448","2012","ag","0","0","0"
"150021","3","0.00785398163397448","2012","bg","0","0","0"
"150021","3","0.00785398163397448","2012","total","0","0","0"
"150021","4","0.00785398163397448","2012","ag","0","0","0"
"150021","4","0.00785398163397448","2012","bg","0","0","0"
"150021","4","0.00785398163397448","2012","total","0","0","0"
"150025","1","0.00785398163397448","2012","ag","0","0","0"
"150025","1","0.00785398163397448","2012","bg","0","0","0"
"150025","1","0.00785398163397448","2012","total","0","0","0"
"150025","4","0.00785398163397448","2012","ag","0","0","0"
"150025","4","0.00785398163397448","2012","bg","0","0","0"
"150025","4","0.00785398163397448","2012","total","0","0","0"
"150030","1","0.00785398163397448","2012","ag","0","0","0"
"150030","1","0.00785398163397448","2012","bg","0","0","0"
"150030","1","0.00785398163397448","2012","total","0","0","0"
"150030","3","0.00785398163397448","2012","ag","0","0","0"
"150030","3","0.00785398163397448","2012","bg","0","0","0"
"150030","3","0.00785398163397448","2012","total","0","0","0"
"150032","2","0.00785398163397448","2011","ag","0","0","0"
"150032","2","0.00785398163397448","2011","bg","0","0","0"
"150032","2","0.00785398163397448","2011","total","0","0","0"
"150034","1","0.00785398163397448","2012","ag","0","0","0"
"150034","1","0.00785398163397448","2012","bg","0","0","0"
"150034","1","0.00785398163397448","2012","total","0","0","0"
"150034","2","0.00785398163397448","2012","ag","0","0","0"
"150034","2","0.00785398163397448","2012","bg","0","0","0"
"150034","2","0.00785398163397448","2012","total","0","0","0"
"150034","3","0.00785398163397448","2012","ag","0","0","0"
"150034","3","0.00785398163397448","2012","bg","0","0","0"
"150034","3","0.00785398163397448","2012","total","0","0","0"
"150036","1","0.00785398163397448","2012","ag","0","0","0"
"150036","1","0.00785398163397448","2012","bg","0","0","0"
"150036","1","0.00785398163397448","2012","total","0","0","0"
"150036","2","0.00785398163397448","2012","ag","0","0","0"
"150036","2","0.00785398163397448","2012","bg","0","0","0"
"150036","2","0.00785398163397448","2012","total","0","0","0"
"150036","3","0.00785398163397448","2012","ag","0","0","0"
"150036","3","0.00785398163397448","2012","bg","0","0","0"
"150036","3","0.00785398163397448","2012","total","0","0","0"
"150043","1","0.00785398163397448","2011","ag","0","0","0"
"150043","1","0.00785398163397448","2011","bg","0","0","0"
"150043","1","0.00785398163397448","2011","total","0","0","0"
"150043","2","0.00785398163397448","2011","ag","0","0","0"
"150043","2","0.00785398163397448","2011","bg","0","0","0"
"150043","2","0.00785398163397448","2011","total","0","0","0"
"150044","1","0.00785398163397448","2011","ag","0","0","0"
"150044","1","0.00785398163397448","2011","bg","0","0","0"
"150044","1","0.00785398163397448","2011","total","0","0","0"
"150044","2","0.00785398163397448","2011","ag","0","0","0"
"150044","2","0.00785398163397448","2011","bg","0","0","0"
"150044","2","0.00785398163397448","2011","total","0","0","0"
"150045","1","0.00785398163397448","2011","ag","0","0","0"
"150045","1","0.00785398163397448","2011","bg","0","0","0"
"150045","1","0.00785398163397448","2011","total","0","0","0"
"150057","2","0.00785398163397448","2012","ag","0","0","0"
"150057","2","0.00785398163397448","2012","bg","0","0","0"
"150057","2","0.00785398163397448","2012","total","0","0","0"
"150060","4","0.00785398163397448","2012","ag","0","0","0"
"150060","4","0.00785398163397448","2012","bg","0","0","0"
"150060","4","0.00785398163397448","2012","total","0","0","0"
"150063","2","0.00785398163397448","2012","ag","0","0","0"
"150063","2","0.00785398163397448","2012","bg","0","0","0"
"150063","2","0.00785398163397448","2012","total","0","0","0"
"150066","4","0.00785398163397448","2011","ag","0","0","0"
"150066","4","0.00785398163397448","2011","bg","0","0","0"
"150066","4","0.00785398163397448","2011","total","0","0","0"
"150068","1","0.00785398163397448","2011","ag","0","0","0"
"150068","1","0.00785398163397448","2011","bg","0","0","0"
"150068","1","0.00785398163397448","2011","total","0","0","0"
"150068","2","0.00785398163397448","2011","ag","0","0","0"
"150068","2","0.00785398163397448","2011","bg","0","0","0"
"150068","2","0.00785398163397448","2011","total","0","0","0"
"150068","4","0.00785398163397448","2011","ag","0","0","0"
"150068","4","0.00785398163397448","2011","bg","0","0","0"
"150068","4","0.00785398163397448","2011","total","0","0","0"
"150071","2","0.00785398163397448","2011","ag","0","0","0"
"150071","2","0.00785398163397448","2011","bg","0","0","0"
"150071","2","0.00785398163397448","2011","total","0","0","0"
"150071","4","0.00785398163397448","2011","ag","0","0","0"
"150071","4","0.00785398163397448","2011","bg","0","0","0"
"150071","4","0.00785398163397448","2011","total","0","0","0"
"150501","1","0.00785398163397448","2012","ag","0","0","0"
"150501","1","0.00785398163397448","2012","bg","0","0","0"
"150501","1","0.00785398163397448","2012","total","0","0","0"
"150501","2","0.00785398163397448","2012","ag","0","0","0"
"150501","2","0.00785398163397448","2012","bg","0","0","0"
"150501","2","0.00785398163397448","2012","total","0","0","0"
"150501","4","0.00785398163397448","2012","ag","0","0","0"
"150501","4","0.00785398163397448","2012","bg","0","0","0"
"150501","4","0.00785398163397448","2012","total","0","0","0"
"150503","2","0.00785398163397448","2012","ag","0","0","0"
"150503","2","0.00785398163397448","2012","bg","0","0","0"
"150503","2","0.00785398163397448","2012","total","0","0","0"
"150503","3","0.00785398163397448","2012","ag","0","0","0"
"150503","3","0.00785398163397448","2012","bg","0","0","0"
"150503","3","0.00785398163397448","2012","total","0","0","0"
"150504","2","0.00785398163397448","2012","ag","0","0","0"
"150504","2","0.00785398163397448","2012","bg","0","0","0"
"150504","2","0.00785398163397448","2012","total","0","0","0"
"150504","3","0.00785398163397448","2012","ag","0","0","0"
"150504","3","0.00785398163397448","2012","bg","0","0","0"
"150504","3","0.00785398163397448","2012","total","0","0","0"
"150504","4","0.00785398163397448","2012","ag","0","0","0"
"150504","4","0.00785398163397448","2012","bg","0","0","0"
"150504","4","0.00785398163397448","2012","total","0","0","0"
"150505","3","0.00785398163397448","2012","ag","0","0","0"
"150505","3","0.00785398163397448","2012","bg","0","0","0"
"150505","3","0.00785398163397448","2012","total","0","0","0"
"150550","1","0.00785398163397448","2012","ag","0","0","0"
"150550","1","0.00785398163397448","2012","bg","0","0","0"
"150550","1","0.00785398163397448","2012","total","0","0","0"
"150550","2","0.00785398163397448","2012","ag","0","0","0"
"150550","2","0.00785398163397448","2012","bg","0","0","0"
"150550","2","0.00785398163397448","2012","total","0","0","0"
"150550","3","0.00785398163397448","2012","ag","0","0","0"
"150550","3","0.00785398163397448","2012","bg","0","0","0"
"150550","3","0.00785398163397448","2012","total","0","0","0"
"150550","4","0.00785398163397448","2012","ag","0","0","0"
"150550","4","0.00785398163397448","2012","bg","0","0","0"
"150550","4","0.00785398163397448","2012","total","0","0","0"
"160015","2","0.00785398163397448","2012","ag","0","0","0"
"160015","2","0.00785398163397448","2012","bg","0","0","0"
"160015","2","0.00785398163397448","2012","total","0","0","0"
"160015","3","0.00785398163397448","2012","ag","0","0","0"
"160015","3","0.00785398163397448","2012","bg","0","0","0"
"160015","3","0.00785398163397448","2012","total","0","0","0"
"160015","4","0.00785398163397448","2012","ag","0","0","0"
"160015","4","0.00785398163397448","2012","bg","0","0","0"
"160015","4","0.00785398163397448","2012","total","0","0","0"
"160020","1","0.00785398163397448","2011","ag","0","0","0"
"160020","1","0.00785398163397448","2011","bg","0","0","0"
"160020","1","0.00785398163397448","2011","total","0","0","0"
"160023","2","0.00785398163397448","2012","ag","0","0","0"
"160023","2","0.00785398163397448","2012","bg","0","0","0"
"160023","2","0.00785398163397448","2012","total","0","0","0"
"160024","1","0.00785398163397448","2012","ag","0","0","0"
"160024","1","0.00785398163397448","2012","bg","0","0","0"
"160024","1","0.00785398163397448","2012","total","0","0","0"
"160025","2","0.00785398163397448","2011","ag","0","0","0"
"160025","2","0.00785398163397448","2011","bg","0","0","0"
"160025","2","0.00785398163397448","2011","total","0","0","0"
"160027","2","0.00785398163397448","2011","ag","0","0","0"
"160027","2","0.00785398163397448","2011","bg","0","0","0"
"160027","2","0.00785398163397448","2011","total","0","0","0"
"160043","1","0.00785398163397448","2011","ag","0","0","0"
"160043","1","0.00785398163397448","2011","bg","0","0","0"
"160043","1","0.00785398163397448","2011","total","0","0","0"
"160043","2","0.00785398163397448","2011","ag","0","0","0"
"160043","2","0.00785398163397448","2011","bg","0","0","0"
"160043","2","0.00785398163397448","2011","total","0","0","0"
"160047","1","0.00785398163397448","2012","ag","0","0","0"
"160047","1","0.00785398163397448","2012","bg","0","0","0"
"160047","1","0.00785398163397448","2012","total","0","0","0"
"160047","2","0.00785398163397448","2012","ag","0","0","0"
"160047","2","0.00785398163397448","2012","bg","0","0","0"
"160047","2","0.00785398163397448","2012","total","0","0","0"
"160047","3","0.00785398163397448","2012","ag","0","0","0"
"160047","3","0.00785398163397448","2012","bg","0","0","0"
"160047","3","0.00785398163397448","2012","total","0","0","0"
"160047","4","0.00785398163397448","2012","ag","0","0","0"
"160047","4","0.00785398163397448","2012","bg","0","0","0"
"160047","4","0.00785398163397448","2012","total","0","0","0"
"160048","1","0.00785398163397448","2012","ag","0","0","0"
"160048","1","0.00785398163397448","2012","bg","0","0","0"
"160048","1","0.00785398163397448","2012","total","0","0","0"
"160048","2","0.00785398163397448","2012","ag","0","0","0"
"160048","2","0.00785398163397448","2012","bg","0","0","0"
"160048","2","0.00785398163397448","2012","total","0","0","0"
"160053","1","0.00785398163397448","2011","ag","0","0","0"
"160053","1","0.00785398163397448","2011","bg","0","0","0"
"160053","1","0.00785398163397448","2011","total","0","0","0"
"160053","3","0.00785398163397448","2011","ag","0","0","0"
"160053","3","0.00785398163397448","2011","bg","0","0","0"
"160053","3","0.00785398163397448","2011","total","0","0","0"
"160053","4","0.00785398163397448","2011","ag","0","0","0"
"160053","4","0.00785398163397448","2011","bg","0","0","0"
"160053","4","0.00785398163397448","2011","total","0","0","0"
"160057","1","0.00785398163397448","2011","ag","0","0","0"
"160057","1","0.00785398163397448","2011","bg","0","0","0"
"160057","1","0.00785398163397448","2011","total","0","0","0"
"160057","2","0.00785398163397448","2011","ag","0","0","0"
"160057","2","0.00785398163397448","2011","bg","0","0","0"
"160057","2","0.00785398163397448","2011","total","0","0","0"
"160057","3","0.00785398163397448","2011","ag","0","0","0"
"160057","3","0.00785398163397448","2011","bg","0","0","0"
"160057","3","0.00785398163397448","2011","total","0","0","0"
"160057","4","0.00785398163397448","2011","ag","0","0","0"
"160057","4","0.00785398163397448","2011","bg","0","0","0"
"160057","4","0.00785398163397448","2011","total","0","0","0"
"160060","2","0.00785398163397448","2012","ag","0","0","0"
"160060","2","0.00785398163397448","2012","bg","0","0","0"
"160060","2","0.00785398163397448","2012","total","0","0","0"
"160060","3","0.00785398163397448","2012","ag","0","0","0"
"160060","3","0.00785398163397448","2012","bg","0","0","0"
"160060","3","0.00785398163397448","2012","total","0","0","0"
"160063","1","0.00785398163397448","2011","ag","0","0","0"
"160063","1","0.00785398163397448","2011","bg","0","0","0"
"160063","1","0.00785398163397448","2011","total","0","0","0"
"160063","2","0.00785398163397448","2011","ag","0","0","0"
"160063","2","0.00785398163397448","2011","bg","0","0","0"
"160063","2","0.00785398163397448","2011","total","0","0","0"
"160063","3","0.00785398163397448","2011","ag","0","0","0"
"160063","3","0.00785398163397448","2011","bg","0","0","0"
"160063","3","0.00785398163397448","2011","total","0","0","0"
"160063","4","0.00785398163397448","2011","ag","0","0","0"
"160063","4","0.00785398163397448","2011","bg","0","0","0"
"160063","4","0.00785398163397448","2011","total","0","0","0"
"160064","1","0.00785398163397448","2011","ag","0","0","0"
"160064","1","0.00785398163397448","2011","bg","0","0","0"
"160064","1","0.00785398163397448","2011","total","0","0","0"
"160065","3","0.00785398163397448","2011","ag","0","0","0"
"160065","3","0.00785398163397448","2011","bg","0","0","0"
"160065","3","0.00785398163397448","2011","total","0","0","0"
"160067","3","0.00785398163397448","2011","ag","0","0","0"
"160067","3","0.00785398163397448","2011","bg","0","0","0"
"160067","3","0.00785398163397448","2011","total","0","0","0"
"160071","2","0.00785398163397448","2012","ag","0","0","0"
"160071","2","0.00785398163397448","2012","bg","0","0","0"
"160071","2","0.00785398163397448","2012","total","0","0","0"
"160075","3","0.00785398163397448","2011","ag","0","0","0"
"160075","3","0.00785398163397448","2011","bg","0","0","0"
"160075","3","0.00785398163397448","2011","total","0","0","0"
"160078","1","0.00785398163397448","2011","ag","0","0","0"
"160078","1","0.00785398163397448","2011","bg","0","0","0"
"160078","1","0.00785398163397448","2011","total","0","0","0"
"160078","2","0.00785398163397448","2011","ag","0","0","0"
"160078","2","0.00785398163397448","2011","bg","0","0","0"
"160078","2","0.00785398163397448","2011","total","0","0","0"
"160078","3","0.00785398163397448","2011","ag","0","0","0"
"160078","3","0.00785398163397448","2011","bg","0","0","0"
"160078","3","0.00785398163397448","2011","total","0","0","0"
"160078","4","0.00785398163397448","2011","ag","0","0","0"
"160078","4","0.00785398163397448","2011","bg","0","0","0"
"160078","4","0.00785398163397448","2011","total","0","0","0"
"160079","1","0.00785398163397448","2011","ag","0","0","0"
"160079","1","0.00785398163397448","2011","bg","0","0","0"
"160079","1","0.00785398163397448","2011","total","0","0","0"
"160079","2","0.00785398163397448","2011","ag","0","0","0"
"160079","2","0.00785398163397448","2011","bg","0","0","0"
"160079","2","0.00785398163397448","2011","total","0","0","0"
"160079","3","0.00785398163397448","2011","ag","0","0","0"
"160079","3","0.00785398163397448","2011","bg","0","0","0"
"160079","3","0.00785398163397448","2011","total","0","0","0"
"160079","4","0.00785398163397448","2011","ag","0","0","0"
"160079","4","0.00785398163397448","2011","bg","0","0","0"
"160079","4","0.00785398163397448","2011","total","0","0","0"
"160085","2","0.00785398163397448","2011","ag","0","0","0"
"160085","2","0.00785398163397448","2011","bg","0","0","0"
"160085","2","0.00785398163397448","2011","total","0","0","0"
"160085","3","0.00785398163397448","2011","ag","0","0","0"
"160085","3","0.00785398163397448","2011","bg","0","0","0"
"160085","3","0.00785398163397448","2011","total","0","0","0"
"160085","4","0.00785398163397448","2011","ag","0","0","0"
"160085","4","0.00785398163397448","2011","bg","0","0","0"
"160085","4","0.00785398163397448","2011","total","0","0","0"
"160086","1","0.00785398163397448","2011","ag","0","0","0"
"160086","1","0.00785398163397448","2011","bg","0","0","0"
"160086","1","0.00785398163397448","2011","total","0","0","0"
"160086","2","0.00785398163397448","2011","ag","0","0","0"
"160086","2","0.00785398163397448","2011","bg","0","0","0"
"160086","2","0.00785398163397448","2011","total","0","0","0"
"160091","1","0.00785398163397448","2011","ag","0","0","0"
"160091","1","0.00785398163397448","2011","bg","0","0","0"
"160091","1","0.00785398163397448","2011","total","0","0","0"
"160091","4","0.00785398163397448","2011","ag","0","0","0"
"160091","4","0.00785398163397448","2011","bg","0","0","0"
"160091","4","0.00785398163397448","2011","total","0","0","0"
"160094","1","0.00785398163397448","2011","ag","0","0","0"
"160094","1","0.00785398163397448","2011","bg","0","0","0"
"160094","1","0.00785398163397448","2011","total","0","0","0"
"160094","3","0.00785398163397448","2011","ag","0","0","0"
"160094","3","0.00785398163397448","2011","bg","0","0","0"
"160094","3","0.00785398163397448","2011","total","0","0","0"
"160094","4","0.00785398163397448","2011","ag","0","0","0"
"160094","4","0.00785398163397448","2011","bg","0","0","0"
"160094","4","0.00785398163397448","2011","total","0","0","0"
"160098","1","0.00785398163397448","2011","ag","0","0","0"
"160098","1","0.00785398163397448","2011","bg","0","0","0"
"160098","1","0.00785398163397448","2011","total","0","0","0"
"160098","2","0.00785398163397448","2011","ag","0","0","0"
"160098","2","0.00785398163397448","2011","bg","0","0","0"
"160098","2","0.00785398163397448","2011","total","0","0","0"
