"plot_ID","team","date","stand_spec","stand_type","structure","hbi_status","inv_year","inv","CCS_r_m","CCS_LT_inv_status","rem_reason"
120036,"KF",2012-03-13,1,2,1,3,2012,"HBI",17.84,2,"all LT circles excluded during inventory status sorting"
120037,"KF",2011-11-10,1,2,1,3,2011,"HBI",5.64,1,"all LT circles excluded during inventory status sorting"
120037,"KF",2011-11-10,1,2,1,3,2011,"HBI",12.62,1,"all LT circles excluded during inventory status sorting"
120037,"KF",2011-11-10,1,2,1,3,2011,"HBI",17.84,2,"all LT circles excluded during inventory status sorting"
120038,"KF",2011-11-11,1,2,1,3,2011,"HBI",5.64,1,"all LT circles excluded during inventory status sorting"
120038,"KF",2011-11-11,1,2,1,3,2011,"HBI",12.62,1,"all LT circles excluded during inventory status sorting"
120038,"KF",2011-11-11,1,2,1,3,2011,"HBI",17.84,1,"all LT circles excluded during inventory status sorting"
120039,"KF",2011-11-11,1,2,1,3,2011,"HBI",5.64,1,"all LT circles excluded during inventory status sorting"
120039,"KF",2011-11-11,1,2,1,3,2011,"HBI",12.62,1,"all LT circles excluded during inventory status sorting"
120039,"KF",2011-11-11,1,2,1,3,2011,"HBI",17.84,2,"all LT circles excluded during inventory status sorting"
120040,"KF",2012-04-26,1,2,1,3,2012,"HBI",5.64,1,"all LT circles excluded during inventory status sorting"
120040,"KF",2012-04-26,1,2,1,3,2012,"HBI",12.62,1,"all LT circles excluded during inventory status sorting"
120040,"KF",2012-04-26,1,2,1,3,2012,"HBI",17.84,2,"all LT circles excluded during inventory status sorting"
120041,"KF",2012-04-24,1,2,1,3,2012,"HBI",5.64,1,"all LT circles excluded during inventory status sorting"
120041,"KF",2012-04-24,1,2,1,3,2012,"HBI",12.62,1,"all LT circles excluded during inventory status sorting"
120041,"KF",2012-04-24,1,2,1,3,2012,"HBI",17.84,2,"all LT circles excluded during inventory status sorting"
120042,"KF",2012-04-17,1,2,1,3,2012,"HBI",5.64,1,"all LT circles excluded during inventory status sorting"
120042,"KF",2012-04-17,1,2,1,3,2012,"HBI",12.62,1,"all LT circles excluded during inventory status sorting"
120042,"KF",2012-04-17,1,2,1,3,2012,"HBI",17.84,1,"all LT circles excluded during inventory status sorting"
120043,"KF",2012-04-24,1,2,1,3,2012,"HBI",5.64,1,"all LT circles excluded during inventory status sorting"
120043,"KF",2012-04-24,1,2,1,3,2012,"HBI",12.62,1,"all LT circles excluded during inventory status sorting"
120043,"KF",2012-04-24,1,2,1,3,2012,"HBI",17.84,2,"all LT circles excluded during inventory status sorting"
120044,"KF",2012-04-18,1,2,1,3,2012,"HBI",5.64,1,"all LT circles excluded during inventory status sorting"
120044,"KF",2012-04-18,1,2,1,3,2012,"HBI",12.62,1,"all LT circles excluded during inventory status sorting"
120044,"KF",2012-04-18,1,2,1,3,2012,"HBI",17.84,2,"all LT circles excluded during inventory status sorting"
120045,"KF",2012-04-25,1,2,1,3,2012,"HBI",5.64,1,"all LT circles excluded during inventory status sorting"
120045,"KF",2012-04-25,1,2,1,3,2012,"HBI",12.62,1,"all LT circles excluded during inventory status sorting"
120045,"KF",2012-04-25,1,2,1,3,2012,"HBI",17.84,1,"all LT circles excluded during inventory status sorting"
120046,"KF",2012-04-05,1,2,1,3,2012,"HBI",5.64,1,"all LT circles excluded during inventory status sorting"
120046,"KF",2012-04-05,1,2,1,3,2012,"HBI",12.62,1,"all LT circles excluded during inventory status sorting"
120046,"KF",2012-04-05,1,2,1,3,2012,"HBI",17.84,1,"all LT circles excluded during inventory status sorting"
120047,"KF",2012-04-07,1,2,2,3,2012,"HBI",5.64,1,"all LT circles excluded during inventory status sorting"
120047,"KF",2012-04-07,1,2,2,3,2012,"HBI",12.62,1,"all LT circles excluded during inventory status sorting"
120047,"KF",2012-04-07,1,2,2,3,2012,"HBI",17.84,1,"all LT circles excluded during inventory status sorting"
120048,"-9",1970-01-01,-9,-9,-9,3,1970,"warning",5.64,-1,"LT circle excluded during inventory status sorting"
120048,"-9",1970-01-01,-9,-9,-9,3,1970,"warning",12.62,-1,"LT circle excluded during inventory status sorting"
120048,"-9",1970-01-01,-9,-9,-9,3,1970,"warning",17.84,-1,"LT circle excluded during inventory status sorting"
120049,"KF",2011-09-29,1,4,4,3,2011,"HBI",5.64,2,"all LT circles excluded during inventory status sorting"
120049,"KF",2011-09-29,1,4,4,3,2011,"HBI",12.62,1,"all LT circles excluded during inventory status sorting"
120049,"KF",2011-09-29,1,4,4,3,2011,"HBI",17.84,1,"all LT circles excluded during inventory status sorting"
120050,"-9",1970-01-01,-9,-9,-9,3,1970,"warning",5.64,-1,"LT circle excluded during inventory status sorting"
120050,"-9",1970-01-01,-9,-9,-9,3,1970,"warning",12.62,-1,"LT circle excluded during inventory status sorting"
120050,"-9",1970-01-01,-9,-9,-9,3,1970,"warning",17.84,-1,"LT circle excluded during inventory status sorting"
120051,"-9",1970-01-01,-9,-9,-9,3,1970,"warning",5.64,-1,"LT circle excluded during inventory status sorting"
120051,"-9",1970-01-01,-9,-9,-9,3,1970,"warning",12.62,-1,"LT circle excluded during inventory status sorting"
120051,"-9",1970-01-01,-9,-9,-9,3,1970,"warning",17.84,-1,"LT circle excluded during inventory status sorting"
120052,"KF",2011-09-30,1,4,4,3,2011,"HBI",5.64,1,"all LT circles excluded during inventory status sorting"
120052,"KF",2011-09-30,1,4,4,3,2011,"HBI",12.62,1,"all LT circles excluded during inventory status sorting"
120052,"KF",2011-09-30,1,4,4,3,2011,"HBI",17.84,1,"all LT circles excluded during inventory status sorting"
120053,"KF",2011-10-10,1,3,1,3,2011,"HBI",5.64,1,"all LT circles excluded during inventory status sorting"
120053,"KF",2011-10-10,1,3,1,3,2011,"HBI",12.62,1,"all LT circles excluded during inventory status sorting"
120053,"KF",2011-10-10,1,3,1,3,2011,"HBI",17.84,1,"all LT circles excluded during inventory status sorting"
120054,"KF",2011-10-12,1,2,1,3,2011,"HBI",5.64,1,"all LT circles excluded during inventory status sorting"
120054,"KF",2011-10-12,1,2,1,3,2011,"HBI",12.62,1,"all LT circles excluded during inventory status sorting"
120054,"KF",2011-10-12,1,2,1,3,2011,"HBI",17.84,2,"all LT circles excluded during inventory status sorting"
120055,"KF",2011-11-30,1,2,1,3,2011,"HBI",5.64,1,"all LT circles excluded during inventory status sorting"
120055,"KF",2011-11-30,1,2,1,3,2011,"HBI",12.62,1,"all LT circles excluded during inventory status sorting"
120055,"KF",2011-11-30,1,2,1,3,2011,"HBI",17.84,2,"all LT circles excluded during inventory status sorting"
120056,"KF",2012-03-20,1,4,1,3,2012,"HBI",5.64,1,"all LT circles excluded during inventory status sorting"
120056,"KF",2012-03-20,1,4,1,3,2012,"HBI",12.62,1,"all LT circles excluded during inventory status sorting"
120056,"KF",2012-03-20,1,4,1,3,2012,"HBI",17.84,1,"all LT circles excluded during inventory status sorting"
120057,"KF",2012-01-21,1,2,1,3,2012,"HBI",5.64,1,"all LT circles excluded during inventory status sorting"
120057,"KF",2012-01-21,1,2,1,3,2012,"HBI",12.62,1,"all LT circles excluded during inventory status sorting"
120057,"KF",2012-01-21,1,2,1,3,2012,"HBI",17.84,1,"all LT circles excluded during inventory status sorting"
120058,"KF",2012-04-12,1,2,4,3,2012,"HBI",5.64,1,"all LT circles excluded during inventory status sorting"
120058,"KF",2012-04-12,1,2,4,3,2012,"HBI",12.62,1,"all LT circles excluded during inventory status sorting"
120058,"KF",2012-04-12,1,2,4,3,2012,"HBI",17.84,1,"all LT circles excluded during inventory status sorting"
120059,"KF",2012-04-14,1,3,1,3,2012,"HBI",5.64,2,"all LT circles excluded during inventory status sorting"
120059,"KF",2012-04-14,1,3,1,3,2012,"HBI",12.62,2,"all LT circles excluded during inventory status sorting"
120059,"KF",2012-04-14,1,3,1,3,2012,"HBI",17.84,2,"all LT circles excluded during inventory status sorting"
120060,"KF",2011-09-16,1,1,1,3,2011,"HBI",5.64,1,"all LT circles excluded during inventory status sorting"
120060,"KF",2011-09-16,1,1,1,3,2011,"HBI",12.62,1,"all LT circles excluded during inventory status sorting"
120060,"KF",2011-09-16,1,1,1,3,2011,"HBI",17.84,1,"all LT circles excluded during inventory status sorting"
120061,"KF",2011-09-23,1,2,1,3,2011,"HBI",5.64,1,"all LT circles excluded during inventory status sorting"
120061,"KF",2011-09-23,1,2,1,3,2011,"HBI",12.62,1,"all LT circles excluded during inventory status sorting"
120061,"KF",2011-09-23,1,2,1,3,2011,"HBI",17.84,1,"all LT circles excluded during inventory status sorting"
120062,"KF",2012-04-14,1,2,1,3,2012,"HBI",5.64,1,"all LT circles excluded during inventory status sorting"
120062,"KF",2012-04-14,1,2,1,3,2012,"HBI",12.62,1,"all LT circles excluded during inventory status sorting"
120062,"KF",2012-04-14,1,2,1,3,2012,"HBI",17.84,1,"all LT circles excluded during inventory status sorting"
120063,"KF",2012-04-13,1,3,6,3,2012,"HBI",5.64,1,"all LT circles excluded during inventory status sorting"
120063,"KF",2012-04-13,1,3,6,3,2012,"HBI",12.62,1,"all LT circles excluded during inventory status sorting"
120063,"KF",2012-04-13,1,3,6,3,2012,"HBI",17.84,1,"all LT circles excluded during inventory status sorting"
120065,"KF",2011-09-13,1,3,1,3,2011,"HBI",5.64,1,"all LT circles excluded during inventory status sorting"
120065,"KF",2011-09-13,1,3,1,3,2011,"HBI",12.62,1,"all LT circles excluded during inventory status sorting"
120065,"KF",2011-09-13,1,3,1,3,2011,"HBI",17.84,1,"all LT circles excluded during inventory status sorting"
120066,"KF",2011-09-28,1,2,1,3,2011,"HBI",5.64,1,"all LT circles excluded during inventory status sorting"
120066,"KF",2011-09-28,1,2,1,3,2011,"HBI",12.62,1,"all LT circles excluded during inventory status sorting"
120066,"KF",2011-09-28,1,2,1,3,2011,"HBI",17.84,1,"all LT circles excluded during inventory status sorting"
120067,"KF",2011-11-23,1,2,1,3,2011,"HBI",5.64,1,"all LT circles excluded during inventory status sorting"
120067,"KF",2011-11-23,1,2,1,3,2011,"HBI",12.62,1,"all LT circles excluded during inventory status sorting"
120067,"KF",2011-11-23,1,2,1,3,2011,"HBI",17.84,2,"all LT circles excluded during inventory status sorting"
120068,"KF",2011-11-23,1,2,1,3,2011,"HBI",5.64,1,"all LT circles excluded during inventory status sorting"
120068,"KF",2011-11-23,1,2,1,3,2011,"HBI",12.62,1,"all LT circles excluded during inventory status sorting"
120068,"KF",2011-11-23,1,2,1,3,2011,"HBI",17.84,1,"all LT circles excluded during inventory status sorting"
120069,"KF",2011-12-01,1,2,1,3,2011,"HBI",5.64,1,"all LT circles excluded during inventory status sorting"
120069,"KF",2011-12-01,1,2,1,3,2011,"HBI",12.62,1,"all LT circles excluded during inventory status sorting"
120069,"KF",2011-12-01,1,2,1,3,2011,"HBI",17.84,2,"all LT circles excluded during inventory status sorting"
120070,"KF",2012-04-13,1,2,1,3,2012,"HBI",5.64,1,"all LT circles excluded during inventory status sorting"
120070,"KF",2012-04-13,1,2,1,3,2012,"HBI",12.62,1,"all LT circles excluded during inventory status sorting"
120070,"KF",2012-04-13,1,2,1,3,2012,"HBI",17.84,1,"all LT circles excluded during inventory status sorting"
120071,"KF",2011-09-16,1,3,4,3,2011,"HBI",5.64,1,"all LT circles excluded during inventory status sorting"
120071,"KF",2011-09-16,1,3,4,3,2011,"HBI",12.62,1,"all LT circles excluded during inventory status sorting"
120071,"KF",2011-09-16,1,3,4,3,2011,"HBI",17.84,1,"all LT circles excluded during inventory status sorting"
120072,"KF",2011-09-13,1,5,5,3,2011,"HBI",5.64,1,"all LT circles excluded during inventory status sorting"
120072,"KF",2011-09-13,1,5,5,3,2011,"HBI",12.62,1,"all LT circles excluded during inventory status sorting"
120072,"KF",2011-09-13,1,5,5,3,2011,"HBI",17.84,1,"all LT circles excluded during inventory status sorting"
120073,"KF",2011-10-25,1,2,1,3,2011,"HBI",5.64,1,"all LT circles excluded during inventory status sorting"
120073,"KF",2011-10-25,1,2,1,3,2011,"HBI",12.62,1,"all LT circles excluded during inventory status sorting"
120073,"KF",2011-10-25,1,2,1,3,2011,"HBI",17.84,2,"all LT circles excluded during inventory status sorting"
120074,"KF",2011-09-15,1,2,1,3,2011,"HBI",5.64,1,"all LT circles excluded during inventory status sorting"
120074,"KF",2011-09-15,1,2,1,3,2011,"HBI",12.62,1,"all LT circles excluded during inventory status sorting"
120074,"KF",2011-09-15,1,2,1,3,2011,"HBI",17.84,1,"all LT circles excluded during inventory status sorting"
120075,"KF",2011-10-07,1,2,1,3,2011,"HBI",5.64,1,"all LT circles excluded during inventory status sorting"
120075,"KF",2011-10-07,1,2,1,3,2011,"HBI",12.62,1,"all LT circles excluded during inventory status sorting"
120075,"KF",2011-10-07,1,2,1,3,2011,"HBI",17.84,1,"all LT circles excluded during inventory status sorting"
120076,"KF",2011-10-26,1,2,1,3,2011,"HBI",5.64,1,"all LT circles excluded during inventory status sorting"
120076,"KF",2011-10-26,1,2,1,3,2011,"HBI",12.62,1,"all LT circles excluded during inventory status sorting"
120076,"KF",2011-10-26,1,2,1,3,2011,"HBI",17.84,1,"all LT circles excluded during inventory status sorting"
120077,"KF",2011-09-22,1,2,2,3,2011,"HBI",5.64,1,"all LT circles excluded during inventory status sorting"
120077,"KF",2011-09-22,1,2,2,3,2011,"HBI",12.62,1,"all LT circles excluded during inventory status sorting"
120077,"KF",2011-09-22,1,2,2,3,2011,"HBI",17.84,1,"all LT circles excluded during inventory status sorting"
120078,"-9",1970-01-01,-9,-9,-9,3,1970,"warning",5.64,-1,"LT circle excluded during inventory status sorting"
120078,"-9",1970-01-01,-9,-9,-9,3,1970,"warning",12.62,-1,"LT circle excluded during inventory status sorting"
120078,"-9",1970-01-01,-9,-9,-9,3,1970,"warning",17.84,-1,"LT circle excluded during inventory status sorting"
120079,"KF",2011-09-26,1,2,1,3,2011,"HBI",5.64,1,"all LT circles excluded during inventory status sorting"
120079,"KF",2011-09-26,1,2,1,3,2011,"HBI",12.62,1,"all LT circles excluded during inventory status sorting"
120079,"KF",2011-09-26,1,2,1,3,2011,"HBI",17.84,2,"all LT circles excluded during inventory status sorting"
120080,"-9",1970-01-01,-9,-9,-9,3,1970,"warning",5.64,-1,"LT circle excluded during inventory status sorting"
120080,"-9",1970-01-01,-9,-9,-9,3,1970,"warning",12.62,-1,"LT circle excluded during inventory status sorting"
120080,"-9",1970-01-01,-9,-9,-9,3,1970,"warning",17.84,-1,"LT circle excluded during inventory status sorting"
120081,"KF",2011-10-04,1,2,1,3,2011,"HBI",5.64,1,"all LT circles excluded during inventory status sorting"
120081,"KF",2011-10-04,1,2,1,3,2011,"HBI",12.62,1,"all LT circles excluded during inventory status sorting"
120081,"KF",2011-10-04,1,2,1,3,2011,"HBI",17.84,1,"all LT circles excluded during inventory status sorting"
120083,"KF",2012-03-27,1,2,4,3,2012,"HBI",5.64,1,"all LT circles excluded during inventory status sorting"
120083,"KF",2012-03-27,1,2,4,3,2012,"HBI",12.62,1,"all LT circles excluded during inventory status sorting"
120083,"KF",2012-03-27,1,2,4,3,2012,"HBI",17.84,1,"all LT circles excluded during inventory status sorting"
120084,"KF",2011-10-13,1,6,1,3,2011,"HBI",5.64,1,"all LT circles excluded during inventory status sorting"
120084,"KF",2011-10-13,1,6,1,3,2011,"HBI",12.62,1,"all LT circles excluded during inventory status sorting"
120084,"KF",2011-10-13,1,6,1,3,2011,"HBI",17.84,1,"all LT circles excluded during inventory status sorting"
120085,"KF",2011-10-26,1,5,1,3,2011,"HBI",5.64,1,"all LT circles excluded during inventory status sorting"
120085,"KF",2011-10-26,1,5,1,3,2011,"HBI",12.62,1,"all LT circles excluded during inventory status sorting"
120085,"KF",2011-10-26,1,5,1,3,2011,"HBI",17.84,1,"all LT circles excluded during inventory status sorting"
120086,"KF",2011-11-17,1,2,2,3,2011,"HBI",5.64,1,"all LT circles excluded during inventory status sorting"
120086,"KF",2011-11-17,1,2,2,3,2011,"HBI",12.62,1,"all LT circles excluded during inventory status sorting"
120086,"KF",2011-11-17,1,2,2,3,2011,"HBI",17.84,1,"all LT circles excluded during inventory status sorting"
120087,"KF",2011-10-14,1,8,2,3,2011,"HBI",5.64,1,"all LT circles excluded during inventory status sorting"
120087,"KF",2011-10-14,1,8,2,3,2011,"HBI",12.62,1,"all LT circles excluded during inventory status sorting"
120087,"KF",2011-10-14,1,8,2,3,2011,"HBI",17.84,1,"all LT circles excluded during inventory status sorting"
120088,"KF",2011-11-24,1,2,2,3,2011,"HBI",5.64,1,"all LT circles excluded during inventory status sorting"
120088,"KF",2011-11-24,1,2,2,3,2011,"HBI",12.62,1,"all LT circles excluded during inventory status sorting"
120088,"KF",2011-11-24,1,2,2,3,2011,"HBI",17.84,1,"all LT circles excluded during inventory status sorting"
120089,"KF",2011-11-17,1,2,1,3,2011,"HBI",5.64,1,"all LT circles excluded during inventory status sorting"
120089,"KF",2011-11-17,1,2,1,3,2011,"HBI",12.62,1,"all LT circles excluded during inventory status sorting"
120089,"KF",2011-11-17,1,2,1,3,2011,"HBI",17.84,1,"all LT circles excluded during inventory status sorting"
120090,"KF",2011-10-20,1,2,1,3,2011,"HBI",5.64,1,"all LT circles excluded during inventory status sorting"
120090,"KF",2011-10-20,1,2,1,3,2011,"HBI",12.62,1,"all LT circles excluded during inventory status sorting"
120090,"KF",2011-10-20,1,2,1,3,2011,"HBI",17.84,1,"all LT circles excluded during inventory status sorting"
120091,"KF",2011-10-20,1,2,5,3,2011,"HBI",5.64,1,"all LT circles excluded during inventory status sorting"
120091,"KF",2011-10-20,1,2,5,3,2011,"HBI",12.62,1,"all LT circles excluded during inventory status sorting"
120091,"KF",2011-10-20,1,2,5,3,2011,"HBI",17.84,1,"all LT circles excluded during inventory status sorting"
120092,"KF",2011-11-16,1,2,1,3,2011,"HBI",5.64,1,"all LT circles excluded during inventory status sorting"
120092,"KF",2011-11-16,1,2,1,3,2011,"HBI",12.62,1,"all LT circles excluded during inventory status sorting"
120092,"KF",2011-11-16,1,2,1,3,2011,"HBI",17.84,1,"all LT circles excluded during inventory status sorting"
120093,"KF",2011-10-31,1,2,1,3,2011,"HBI",5.64,1,"all LT circles excluded during inventory status sorting"
120093,"KF",2011-10-31,1,2,1,3,2011,"HBI",12.62,1,"all LT circles excluded during inventory status sorting"
120093,"KF",2011-10-31,1,2,1,3,2011,"HBI",17.84,1,"all LT circles excluded during inventory status sorting"
120094,"KF",2011-10-27,1,5,1,3,2011,"HBI",5.64,1,"all LT circles excluded during inventory status sorting"
120094,"KF",2011-10-27,1,5,1,3,2011,"HBI",12.62,1,"all LT circles excluded during inventory status sorting"
120094,"KF",2011-10-27,1,5,1,3,2011,"HBI",17.84,1,"all LT circles excluded during inventory status sorting"
120095,"KF",2011-10-24,1,2,1,3,2011,"HBI",5.64,1,"all LT circles excluded during inventory status sorting"
120095,"KF",2011-10-24,1,2,1,3,2011,"HBI",12.62,1,"all LT circles excluded during inventory status sorting"
120095,"KF",2011-10-24,1,2,1,3,2011,"HBI",17.84,1,"all LT circles excluded during inventory status sorting"
120096,"KF",2012-03-12,1,2,1,3,2012,"HBI",5.64,1,"all LT circles excluded during inventory status sorting"
120096,"KF",2012-03-12,1,2,1,3,2012,"HBI",12.62,1,"all LT circles excluded during inventory status sorting"
120096,"KF",2012-03-12,1,2,1,3,2012,"HBI",17.84,2,"all LT circles excluded during inventory status sorting"
120097,"KF",2011-11-14,1,8,2,3,2011,"HBI",5.64,1,"all LT circles excluded during inventory status sorting"
120097,"KF",2011-11-14,1,8,2,3,2011,"HBI",12.62,1,"all LT circles excluded during inventory status sorting"
120097,"KF",2011-11-14,1,8,2,3,2011,"HBI",17.84,1,"all LT circles excluded during inventory status sorting"
120098,"KF",2011-11-16,1,8,1,3,2011,"HBI",5.64,1,"all LT circles excluded during inventory status sorting"
120098,"KF",2011-11-16,1,8,1,3,2011,"HBI",12.62,1,"all LT circles excluded during inventory status sorting"
120098,"KF",2011-11-16,1,8,1,3,2011,"HBI",17.84,1,"all LT circles excluded during inventory status sorting"
120099,"KF",2012-03-22,1,8,4,3,2012,"HBI",5.64,1,"all LT circles excluded during inventory status sorting"
120099,"KF",2012-03-22,1,8,4,3,2012,"HBI",12.62,1,"all LT circles excluded during inventory status sorting"
120099,"KF",2012-03-22,1,8,4,3,2012,"HBI",17.84,2,"all LT circles excluded during inventory status sorting"
120100,"KF",2011-10-28,1,2,1,3,2011,"HBI",5.64,1,"all LT circles excluded during inventory status sorting"
120100,"KF",2011-10-28,1,2,1,3,2011,"HBI",12.62,1,"all LT circles excluded during inventory status sorting"
120100,"KF",2011-10-28,1,2,1,3,2011,"HBI",17.84,1,"all LT circles excluded during inventory status sorting"
120101,"KF",2011-11-04,1,2,2,3,2011,"HBI",5.64,1,"all LT circles excluded during inventory status sorting"
120101,"KF",2011-11-04,1,2,2,3,2011,"HBI",12.62,1,"all LT circles excluded during inventory status sorting"
120101,"KF",2011-11-04,1,2,2,3,2011,"HBI",17.84,1,"all LT circles excluded during inventory status sorting"
120102,"KF",2011-11-04,1,2,1,3,2011,"HBI",5.64,1,"all LT circles excluded during inventory status sorting"
120102,"KF",2011-11-04,1,2,1,3,2011,"HBI",12.62,1,"all LT circles excluded during inventory status sorting"
120102,"KF",2011-11-04,1,2,1,3,2011,"HBI",17.84,1,"all LT circles excluded during inventory status sorting"
120103,"KF",2011-11-14,1,2,1,3,2011,"HBI",5.64,1,"all LT circles excluded during inventory status sorting"
120103,"KF",2011-11-14,1,2,1,3,2011,"HBI",12.62,1,"all LT circles excluded during inventory status sorting"
120103,"KF",2011-11-14,1,2,1,3,2011,"HBI",17.84,1,"all LT circles excluded during inventory status sorting"
120104,"KF",2011-11-02,1,5,1,3,2011,"HBI",5.64,1,"all LT circles excluded during inventory status sorting"
120104,"KF",2011-11-02,1,5,1,3,2011,"HBI",12.62,1,"all LT circles excluded during inventory status sorting"
120104,"KF",2011-11-02,1,5,1,3,2011,"HBI",17.84,1,"all LT circles excluded during inventory status sorting"
120105,"KF",2011-11-15,1,2,1,3,2011,"HBI",5.64,1,"all LT circles excluded during inventory status sorting"
120105,"KF",2011-11-15,1,2,1,3,2011,"HBI",12.62,1,"all LT circles excluded during inventory status sorting"
120105,"KF",2011-11-15,1,2,1,3,2011,"HBI",17.84,1,"all LT circles excluded during inventory status sorting"
120106,"KF",2011-11-07,1,2,2,3,2011,"HBI",5.64,1,"all LT circles excluded during inventory status sorting"
120106,"KF",2011-11-07,1,2,2,3,2011,"HBI",12.62,1,"all LT circles excluded during inventory status sorting"
120106,"KF",2011-11-07,1,2,2,3,2011,"HBI",17.84,1,"all LT circles excluded during inventory status sorting"
120107,"KF",2011-11-08,1,2,1,3,2011,"HBI",5.64,1,"all LT circles excluded during inventory status sorting"
120107,"KF",2011-11-08,1,2,1,3,2011,"HBI",12.62,1,"all LT circles excluded during inventory status sorting"
120107,"KF",2011-11-08,1,2,1,3,2011,"HBI",17.84,1,"all LT circles excluded during inventory status sorting"
120108,"KF",2012-04-30,1,2,1,3,2012,"HBI",5.64,1,"all LT circles excluded during inventory status sorting"
120108,"KF",2012-04-30,1,2,1,3,2012,"HBI",12.62,1,"all LT circles excluded during inventory status sorting"
120108,"KF",2012-04-30,1,2,1,3,2012,"HBI",17.84,1,"all LT circles excluded during inventory status sorting"
120109,"KF",2012-04-30,1,2,5,3,2012,"HBI",5.64,1,"all LT circles excluded during inventory status sorting"
120109,"KF",2012-04-30,1,2,5,3,2012,"HBI",12.62,1,"all LT circles excluded during inventory status sorting"
120109,"KF",2012-04-30,1,2,5,3,2012,"HBI",17.84,1,"all LT circles excluded during inventory status sorting"
120110,"KF",2012-03-14,1,3,1,3,2012,"HBI",5.64,1,"all LT circles excluded during inventory status sorting"
120110,"KF",2012-03-14,1,3,1,3,2012,"HBI",12.62,1,"all LT circles excluded during inventory status sorting"
120110,"KF",2012-03-14,1,3,1,3,2012,"HBI",17.84,1,"all LT circles excluded during inventory status sorting"
120111,"KF",2012-03-14,1,2,1,3,2012,"HBI",5.64,1,"all LT circles excluded during inventory status sorting"
120111,"KF",2012-03-14,1,2,1,3,2012,"HBI",12.62,1,"all LT circles excluded during inventory status sorting"
120111,"KF",2012-03-14,1,2,1,3,2012,"HBI",17.84,1,"all LT circles excluded during inventory status sorting"
120112,"KF",2011-11-08,1,2,4,3,2011,"HBI",5.64,1,"all LT circles excluded during inventory status sorting"
120112,"KF",2011-11-08,1,2,4,3,2011,"HBI",12.62,1,"all LT circles excluded during inventory status sorting"
120112,"KF",2011-11-08,1,2,4,3,2011,"HBI",17.84,1,"all LT circles excluded during inventory status sorting"
120113,"KF",2011-11-02,1,2,1,3,2011,"HBI",5.64,1,"all LT circles excluded during inventory status sorting"
120113,"KF",2011-11-02,1,2,1,3,2011,"HBI",12.62,1,"all LT circles excluded during inventory status sorting"
120113,"KF",2011-11-02,1,2,1,3,2011,"HBI",17.84,1,"all LT circles excluded during inventory status sorting"
120114,"KF",2011-11-15,1,2,1,3,2011,"HBI",5.64,1,"all LT circles excluded during inventory status sorting"
120114,"KF",2011-11-15,1,2,1,3,2011,"HBI",12.62,1,"all LT circles excluded during inventory status sorting"
120114,"KF",2011-11-15,1,2,1,3,2011,"HBI",17.84,1,"all LT circles excluded during inventory status sorting"
120115,"KF",2012-04-21,1,2,1,3,2012,"HBI",5.64,1,"all LT circles excluded during inventory status sorting"
120115,"KF",2012-04-21,1,2,1,3,2012,"HBI",12.62,1,"all LT circles excluded during inventory status sorting"
120115,"KF",2012-04-21,1,2,1,3,2012,"HBI",17.84,2,"all LT circles excluded during inventory status sorting"
120116,"KF",2012-03-13,1,2,1,3,2012,"HBI",5.64,1,"all LT circles excluded during inventory status sorting"
120116,"KF",2012-03-13,1,2,1,3,2012,"HBI",12.62,1,"all LT circles excluded during inventory status sorting"
120116,"KF",2012-03-13,1,2,1,3,2012,"HBI",17.84,2,"all LT circles excluded during inventory status sorting"
120117,"KF",2011-11-10,1,3,1,3,2011,"HBI",5.64,1,"all LT circles excluded during inventory status sorting"
120117,"KF",2011-11-10,1,3,1,3,2011,"HBI",12.62,1,"all LT circles excluded during inventory status sorting"
120117,"KF",2011-11-10,1,3,1,3,2011,"HBI",17.84,2,"all LT circles excluded during inventory status sorting"
120118,"KF",2011-11-09,1,2,1,3,2011,"HBI",5.64,1,"all LT circles excluded during inventory status sorting"
120118,"KF",2011-11-09,1,2,1,3,2011,"HBI",12.62,1,"all LT circles excluded during inventory status sorting"
120118,"KF",2011-11-09,1,2,1,3,2011,"HBI",17.84,2,"all LT circles excluded during inventory status sorting"
120119,"KF",2011-11-01,1,8,1,3,2011,"HBI",5.64,2,"all LT circles excluded during inventory status sorting"
120119,"KF",2011-11-01,1,8,1,3,2011,"HBI",12.62,1,"all LT circles excluded during inventory status sorting"
120119,"KF",2011-11-01,1,8,1,3,2011,"HBI",17.84,1,"all LT circles excluded during inventory status sorting"
120120,"KF",2012-04-20,1,2,1,3,2012,"HBI",5.64,1,"all LT circles excluded during inventory status sorting"
120120,"KF",2012-04-20,1,2,1,3,2012,"HBI",12.62,1,"all LT circles excluded during inventory status sorting"
120120,"KF",2012-04-20,1,2,1,3,2012,"HBI",17.84,1,"all LT circles excluded during inventory status sorting"
120122,"KF",2012-03-20,1,2,1,3,2012,"HBI",5.64,1,"all LT circles excluded during inventory status sorting"
120122,"KF",2012-03-20,1,2,1,3,2012,"HBI",12.62,1,"all LT circles excluded during inventory status sorting"
120122,"KF",2012-03-20,1,2,1,3,2012,"HBI",17.84,1,"all LT circles excluded during inventory status sorting"
120123,"KF",2012-03-19,1,2,1,3,2012,"HBI",5.64,1,"all LT circles excluded during inventory status sorting"
120123,"KF",2012-03-19,1,2,1,3,2012,"HBI",12.62,1,"all LT circles excluded during inventory status sorting"
