"plot_ID","e_ID","inv_year","CCS_r_m","inter_stat","area_m2","stand"
80286,1,2012,17.84,"partly intersecting",162.261732209359,"warning"
80286,0,2012,17.84,"0",837.142338704697,"A"
80286,1,2012,12.62,"partly intersecting",67.4114691552248,"warning"
80286,0,2012,12.62,"0",432.703811012297,"A"
80286,1,2012,5.64,"partly intersecting",4.32723005609548,"warning"
80286,0,2012,5.64,"0",95.5599199662372,"A"
80304,1,2012,17.84,"partly intersecting",499.62389789302,"warning"
80304,0,2012,17.84,"0",499.780173021036,"A"
80304,1,2012,12.62,"partly intersecting",250.00236564106,"warning"
80304,0,2012,12.62,"0",250.112914526462,"A"
80304,1,2012,5.64,"partly intersecting",49.9188723283745,"warning"
80304,0,2012,5.64,"0",49.9682776939582,"A"
100018,1,2011,17.84,"partly intersecting",499.181719533617,"warning"
100018,0,2011,17.84,"0",500.222351380439,"A"
100018,1,2011,12.62,"partly intersecting",249.689569066191,"warning"
100018,0,2011,12.62,"0",250.425711101331,"A"
100018,1,2011,5.64,"partly intersecting",49.7790805152001,"warning"
100018,0,2011,5.64,"0",50.1080695071327,"A"
100021,1,2011,17.84,"partly intersecting",499.387976564729,"warning"
100021,0,2011,17.84,"0",500.016094349327,"A"
100021,1,2011,12.62,"partly intersecting",249.835475105016,"warning"
100021,0,2011,12.62,"0",250.279805062506,"A"
100021,1,2011,5.64,"partly intersecting",49.8442873344531,"warning"
100021,0,2011,5.64,"0",50.0428626878796,"A"
100022,1,2011,17.84,"partly intersecting",499.45003007339,"warning"
100022,0,2011,17.84,"0",499.954040840666,"A"
100022,1,2011,12.62,"partly intersecting",249.87937170139,"warning"
100022,0,2011,12.62,"0",250.235908466133,"A"
100022,1,2011,5.64,"partly intersecting",49.8639051477293,"warning"
100022,0,2011,5.64,"0",50.0232448746034,"A"
100029,1,2011,17.84,"partly intersecting",499.159276849859,"warning"
100029,0,2011,17.84,"0",500.244794064197,"A"
100029,1,2011,12.62,"partly intersecting",249.673693131829,"warning"
100029,0,2011,12.62,"0",250.441587035693,"A"
100029,1,2011,5.64,"partly intersecting",49.7719854066577,"warning"
100029,0,2011,5.64,"0",50.115164615675,"A"
100040,1,2011,17.84,"partly intersecting",392.694407359996,"warning"
100040,0,2011,17.84,"0",606.70966355406,"A"
100040,1,2011,12.62,"partly intersecting",186.097061614533,"warning"
100040,0,2011,12.62,"0",314.018218552989,"A"
100040,1,2011,5.64,"partly intersecting",28.6194470518466,"warning"
100040,0,2011,5.64,"0",71.2677029704861,"A"
100050,1,2011,17.84,"partly intersecting",499.568449418484,"warning"
100050,0,2011,17.84,"0",499.835621495572,"A"
100050,1,2011,12.62,"partly intersecting",249.963141439903,"warning"
100050,0,2011,12.62,"0",250.152138727619,"A"
100050,1,2011,5.64,"partly intersecting",49.9013426536895,"warning"
100050,0,2011,5.64,"0",49.9858073686432,"A"
100064,1,2011,17.84,"partly intersecting",154.393528227029,"warning"
100064,0,2011,17.84,"0",845.010542687027,"A"
100064,1,2011,12.62,"partly intersecting",69.9864786432382,"warning"
100064,0,2011,12.62,"0",430.128801524284,"A"
100064,1,2011,5.64,"partly intersecting",8.26671996969979,"warning"
100064,0,2011,5.64,"0",91.620430052633,"A"
100066,1,2011,17.84,"partly intersecting",166.408533485574,"warning"
100066,0,2011,17.84,"0",832.995537428483,"A"
100066,1,2011,12.62,"partly intersecting",77.227819234963,"warning"
100066,0,2011,12.62,"0",422.887460932559,"A"
100066,1,2011,5.64,"partly intersecting",10.7089573102059,"warning"
100066,0,2011,5.64,"0",89.1781927121269,"A"
100068,1,2011,17.84,"partly intersecting",499.05195683215,"warning"
100068,0,2011,17.84,"0",500.352114081906,"A"
100068,1,2011,12.62,"partly intersecting",249.597775047552,"warning"
100068,0,2011,12.62,"0",250.51750511997,"A"
100068,1,2011,5.64,"partly intersecting",49.7380568808797,"warning"
100068,0,2011,5.64,"0",50.1490931414531,"A"
100072,1,2011,17.84,"partly intersecting",499.213514582951,"warning"
100072,0,2011,17.84,"0",500.190556331105,"A"
100072,1,2011,12.62,"partly intersecting",249.712060855574,"warning"
100072,0,2011,12.62,"0",250.403219311948,"A"
100072,1,2011,5.64,"partly intersecting",49.789132313308,"warning"
100072,0,2011,5.64,"0",50.0980177090248,"A"
120015,1,2011,17.84,"partly intersecting",499.273203195506,"no forest"
120015,0,2011,17.84,"0",500.13086771855,"A"
120015,1,2011,12.62,"partly intersecting",249.754284526563,"no forest"
120015,0,2011,12.62,"0",250.360995640959,"A"
120015,1,2011,5.64,"partly intersecting",49.8080024800573,"no forest"
120015,0,2011,5.64,"0",50.0791475422754,"A"
120040,1,2012,17.84,"partly intersecting",499.50270884853,"no forest"
120040,0,2012,17.84,"0",499.901362065526,"A"
120040,1,2012,12.62,"partly intersecting",249.916636619678,"no forest"
120040,0,2012,12.62,"0",250.198643547844,"A"
120040,1,2012,5.64,"partly intersecting",49.8805591999597,"no forest"
120040,0,2012,5.64,"0",50.0065908223731,"A"
120047,1,2012,17.84,"partly intersecting",499.590307920337,"no forest"
120047,0,2012,17.84,"0",499.813762993719,"A"
120047,1,2012,12.62,"partly intersecting",249.97860412451,"no forest"
120047,0,2012,12.62,"0",250.136676043012,"A"
120047,1,2012,5.64,"partly intersecting",49.9082530769211,"no forest"
120047,0,2012,5.64,"0",49.9788969454117,"A"
120058,1,2012,17.84,"partly intersecting",499.230559128707,"no forest"
120058,0,2012,17.84,"0",500.173511785349,"A"
120058,1,2012,12.62,"partly intersecting",249.724118151956,"no forest"
120058,0,2012,12.62,"0",250.391162015566,"A"
120058,1,2012,5.64,"partly intersecting",49.794520835621,"no forest"
120058,0,2012,5.64,"0",50.0926291867117,"A"
120074,1,2011,17.84,"partly intersecting",499.230683310549,"no forest"
120074,0,2011,17.84,"0",500.173387603507,"A"
120074,1,2011,12.62,"partly intersecting",249.724205998079,"no forest"
120074,0,2011,12.62,"0",250.391074169443,"A"
120074,1,2011,5.64,"partly intersecting",49.7945600949028,"no forest"
120074,0,2011,5.64,"0",50.0925899274299,"A"
120081,1,2011,17.84,"partly intersecting",499.557191763871,"no forest"
120081,0,2011,17.84,"0",499.846879150185,"A"
120081,1,2011,12.62,"partly intersecting",249.955177785126,"no forest"
120081,0,2011,12.62,"0",250.160102382396,"A"
120081,1,2011,5.64,"partly intersecting",49.8977836193835,"no forest"
120081,0,2011,5.64,"0",49.9893664029493,"A"
120103,1,2011,17.84,"partly intersecting",499.238969556567,"no forest"
120103,0,2011,17.84,"0",500.165101357489,"A"
120103,1,2011,12.62,"partly intersecting",249.730067681081,"no forest"
120103,0,2011,12.62,"0",250.385212486442,"A"
120103,1,2011,5.64,"partly intersecting",49.7971797377022,"no forest"
120103,0,2011,5.64,"0",50.0899702846306,"A"
120119,1,2011,17.84,"partly intersecting",499.013758279224,"no forest"
120119,0,2011,17.84,"0",500.390312634832,"A"
120119,1,2011,12.62,"partly intersecting",249.570753425472,"no forest"
120119,0,2011,12.62,"0",250.54452674205,"A"
120119,1,2011,5.64,"partly intersecting",49.7259806567486,"no forest"
120119,0,2011,5.64,"0",50.1611693655842,"A"
120153,1,2012,17.84,"partly intersecting",499.052023791178,"no forest"
120153,0,2012,17.84,"0",500.352047122877,"A"
120153,1,2012,12.62,"partly intersecting",249.597822414309,"no forest"
120153,0,2012,12.62,"0",250.517457753213,"A"
120153,1,2012,5.64,"partly intersecting",49.7380780495413,"no forest"
120153,0,2012,5.64,"0",50.1490719727915,"A"
120164,1,2011,17.84,"partly intersecting",499.081770074655,"no forest"
120164,0,2011,17.84,"0",500.322300839401,"A"
120164,1,2011,12.62,"partly intersecting",249.618864908562,"no forest"
120164,0,2011,12.62,"0",250.49641525896,"A"
120164,1,2011,5.64,"partly intersecting",49.7474821436449,"no forest"
120164,0,2011,5.64,"0",50.1396678786878,"A"
130017,1,2012,17.84,"partly intersecting",499.56824285404,"warning"
130017,0,2012,17.84,"0",499.835828060016,"A"
130017,1,2012,12.62,"partly intersecting",249.962995316401,"warning"
130017,0,2012,12.62,"0",250.152284851121,"A"
130017,1,2012,5.64,"partly intersecting",49.9012773496837,"warning"
130017,0,2012,5.64,"0",49.9858726726491,"A"
140022,1,2011,17.84,"partly intersecting",499.398501127124,"warning"
140022,0,2011,17.84,"0",500.005569786932,"A"
140022,1,2011,12.62,"partly intersecting",249.842920171015,"warning"
140022,0,2011,12.62,"0",250.272359996507,"A"
140022,1,2011,5.64,"partly intersecting",49.847614606421,"warning"
140022,0,2011,5.64,"0",50.0395354159118,"A"
140023,1,2011,17.84,"partly intersecting",499.428862194597,"warning"
140023,0,2011,17.84,"0",499.975208719459,"A"
140023,1,2011,12.62,"partly intersecting",249.864397562916,"warning"
140023,0,2011,12.62,"0",250.250882604607,"A"
140023,1,2011,5.64,"partly intersecting",49.8572130604874,"warning"
140023,0,2011,5.64,"0",50.0299369618454,"A"
140024,1,2011,17.84,"partly intersecting",499.173840359417,"warning"
140024,0,2011,17.84,"0",500.230230554639,"A"
140024,1,2011,12.62,"partly intersecting",249.68399579301,"warning"
140024,0,2011,12.62,"0",250.431284374512,"A"
140024,1,2011,5.64,"partly intersecting",49.7765922027833,"warning"
140024,0,2011,5.64,"0",50.1105578195494,"A"
140026,1,2011,17.84,"partly intersecting",499.105940038903,"warning"
140026,0,2011,17.84,"0",500.298130875153,"A"
140026,1,2011,12.62,"partly intersecting",249.635963680563,"warning"
140026,0,2011,12.62,"0",250.479316486959,"A"
140026,1,2011,5.64,"partly intersecting",49.7551270889996,"warning"
140026,0,2011,5.64,"0",50.1320229333331,"A"
140037,1,2011,17.84,"partly intersecting",499.030479355876,"warning"
140037,0,2011,17.84,"0",500.373591558179,"A"
140037,1,2011,12.62,"partly intersecting",249.582583892828,"warning"
140037,0,2011,12.62,"0",250.532696274694,"A"
140037,1,2011,5.64,"partly intersecting",49.7312725066303,"warning"
140037,0,2011,5.64,"0",50.1558775157024,"A"
140039,1,2011,17.84,"partly intersecting",499.439162497964,"warning"
140039,0,2011,17.84,"0",499.964908416092,"A"
140039,1,2011,12.62,"partly intersecting",249.87168398828,"warning"
140039,0,2011,12.62,"0",250.243596179243,"A"
140039,1,2011,5.64,"partly intersecting",49.8604694344218,"warning"
140039,0,2011,5.64,"0",50.026680587911,"A"
140053,1,2012,17.84,"partly intersecting",499.601450948795,"warning"
140053,0,2012,17.84,"0",499.802619965261,"A"
140053,1,2012,12.62,"partly intersecting",249.986486692848,"warning"
140053,0,2012,12.62,"0",250.128793474674,"A"
140053,1,2012,5.64,"partly intersecting",49.9117758729135,"warning"
140053,0,2012,5.64,"0",49.9753741494193,"A"
140056,1,2011,17.84,"partly intersecting",452.685716470307,"warning"
140056,0,2011,17.84,"0",546.718354443749,"A"
140056,1,2011,12.62,"partly intersecting",212.557819438571,"warning"
140056,0,2011,12.62,"0",287.557460728951,"A"
140056,1,2011,5.64,"partly intersecting",30.8554685800625,"warning"
140056,0,2011,5.64,"0",69.0316814422702,"A"
140067,1,2012,17.84,"partly intersecting",499.535329438105,"warning"
140067,0,2012,17.84,"0",499.868741475951,"A"
140067,1,2012,12.62,"partly intersecting",249.939712395487,"warning"
140067,0,2012,12.62,"0",250.175567772035,"A"
140067,1,2012,5.64,"partly intersecting",49.8908719872469,"warning"
140067,0,2012,5.64,"0",49.9962780350859,"A"
140068,1,2012,17.84,"partly intersecting",499.205268998288,"warning"
140068,0,2012,17.84,"0",500.198801915768,"A"
140068,1,2012,12.62,"partly intersecting",249.706227936378,"warning"
140068,0,2012,12.62,"0",250.409052231144,"A"
140068,1,2012,5.64,"partly intersecting",49.7865255253314,"warning"
140068,0,2012,5.64,"0",50.1006244970013,"A"
140187,1,2011,17.84,"partly intersecting",593.821585259958,"warning"
140187,0,2011,17.84,"0",405.582485654098,"A"
140187,1,2011,12.62,"partly intersecting",294.684512989099,"warning"
140187,0,2011,12.62,"0",205.430767178423,"A"
140187,1,2011,5.64,"partly intersecting",56.8168898845543,"warning"
140187,0,2011,5.64,"0",43.0702601377785,"A"
140234,1,2011,17.84,"partly intersecting",499.408709962395,"warning"
140234,0,2011,17.84,"0",499.995360951661,"A"
140234,1,2011,12.62,"partly intersecting",249.85014189193,"warning"
140234,0,2011,12.62,"0",250.265138275592,"A"
140234,1,2011,5.64,"partly intersecting",49.8508420633116,"warning"
140234,0,2011,5.64,"0",50.0363079590212,"A"
140254,1,2012,17.84,"partly intersecting",190.425770972669,"warning"
140254,0,2012,17.84,"0",808.978299941387,"A"
140254,1,2012,12.62,"partly intersecting",99.0303596399039,"warning"
140254,0,2012,12.62,"0",401.084920527618,"A"
140254,1,2012,5.64,"partly intersecting",21.430737801333,"warning"
140254,0,2012,5.64,"0",78.4564122209997,"A"
140316,1,2012,17.84,"partly intersecting",499.056626487612,"warning"
140316,0,2012,17.84,"0",500.347444426444,"A"
140316,1,2012,12.62,"partly intersecting",249.601078357638,"warning"
140316,0,2012,12.62,"0",250.514201809884,"A"
140316,1,2012,5.64,"partly intersecting",49.7395331620909,"warning"
140316,0,2012,5.64,"0",50.1476168602419,"A"
150016,1,2012,17.84,"partly intersecting",499.329554444168,"warning"
150016,0,2012,17.84,"0",500.074516469888,"A"
150016,1,2012,12.62,"partly intersecting",249.794147349327,"warning"
150016,0,2012,12.62,"0",250.321132818195,"A"
150016,1,2012,5.64,"partly intersecting",49.8258175609123,"warning"
150016,0,2012,5.64,"0",50.0613324614204,"A"
150022,1,2011,17.84,"partly intersecting",499.093327072656,"warning"
150022,0,2011,17.84,"0",500.3107438414,"A"
150022,1,2011,12.62,"partly intersecting",249.627041599575,"warning"
150022,0,2011,12.62,"0",250.488238567947,"A"
150022,1,2011,5.64,"partly intersecting",49.7511400342194,"warning"
150022,0,2011,5.64,"0",50.1360099881134,"A"
150032,1,2011,17.84,"partly intersecting",498.997129136115,"warning"
150032,0,2011,17.84,"0",500.406941777941,"A"
150032,1,2011,12.62,"partly intersecting",249.558991291948,"warning"
150032,0,2011,12.62,"0",250.556288875574,"A"
150032,1,2011,5.64,"partly intersecting",49.7207286928853,"warning"
150032,0,2011,5.64,"0",50.1664213294475,"A"
150050,1,2011,17.84,"partly intersecting",498.990701809821,"warning"
150050,0,2011,17.84,"0",500.413369104235,"A"
150050,1,2011,12.62,"partly intersecting",249.554444990802,"warning"
150050,0,2011,12.62,"0",250.56083517672,"A"
150050,1,2011,5.64,"partly intersecting",49.7186972070597,"warning"
150050,0,2011,5.64,"0",50.1684528152731,"A"
150502,1,2012,17.84,"partly intersecting",499.398861486737,"no forest"
150502,0,2012,17.84,"0",500.005209427319,"A"
150502,1,2012,12.62,"partly intersecting",249.843175089082,"no forest"
150502,0,2012,12.62,"0",250.27210507844,"A"
150502,1,2012,5.64,"partly intersecting",49.8477285317695,"no forest"
150502,0,2012,5.64,"0",50.0394214905632,"A"
160003,1,2012,17.84,"partly intersecting",499.106182648212,"warning"
160003,0,2012,17.84,"0",500.297888265844,"A"
160003,1,2012,12.62,"partly intersecting",249.636134341202,"warning"
160003,0,2012,12.62,"0",250.47914582632,"A"
160003,1,2012,5.64,"partly intersecting",49.7552000200387,"warning"
160003,0,2012,5.64,"0",50.1319500022941,"A"
160017,1,2011,17.84,"partly intersecting",499.008054320298,"warning"
160017,0,2011,17.84,"0",500.396016593757,"A"
160017,1,2011,12.62,"partly intersecting",249.566718450043,"warning"
160017,0,2011,12.62,"0",250.548561717479,"A"
160017,1,2011,5.64,"partly intersecting",49.7241773872227,"warning"
160017,0,2011,5.64,"0",50.16297263511,"A"
160027,1,2011,17.84,"partly intersecting",499.546545454147,"warning"
160027,0,2011,17.84,"0",499.857525459909,"A"
160027,1,2011,12.62,"partly intersecting",249.947646595176,"warning"
160027,0,2011,12.62,"0",250.167633572346,"A"
160027,1,2011,5.64,"partly intersecting",49.8944178577892,"warning"
160027,0,2011,5.64,"0",49.9927321645436,"A"
160032,1,2012,17.84,"partly intersecting",498.990833878648,"warning"
160032,0,2012,17.84,"0",500.413237035408,"A"
160032,1,2012,12.62,"partly intersecting",249.554536725064,"warning"
160032,0,2012,12.62,"0",250.560743442458,"A"
160032,1,2012,5.64,"partly intersecting",49.7187332565665,"warning"
160032,0,2012,5.64,"0",50.1684167657662,"A"
160037,1,2011,17.84,"partly intersecting",499.167071853019,"warning"
160037,0,2011,17.84,"0",500.236999061037,"A"
160037,1,2011,12.62,"partly intersecting",249.679207310073,"warning"
160037,0,2011,12.62,"0",250.436072857449,"A"
160037,1,2011,5.64,"partly intersecting",49.7744497462218,"warning"
160037,0,2011,5.64,"0",50.112700276111,"A"
160042,1,2011,17.84,"partly intersecting",499.328846214072,"warning"
160042,0,2011,17.84,"0",500.075224699984,"A"
160042,1,2011,12.62,"partly intersecting",249.793646347993,"warning"
160042,0,2011,12.62,"0",250.321633819529,"A"
160042,1,2011,5.64,"partly intersecting",49.8255936585726,"warning"
160042,0,2011,5.64,"0",50.0615563637601,"A"
160043,1,2011,17.84,"partly intersecting",499.008578770159,"warning"
160043,0,2011,17.84,"0",500.395492143896,"A"
160043,1,2011,12.62,"partly intersecting",249.567089445405,"warning"
160043,0,2011,12.62,"0",250.548190722118,"A"
160043,1,2011,5.64,"partly intersecting",49.7243431886362,"warning"
160043,0,2011,5.64,"0",50.1628068336965,"A"
160044,1,2011,17.84,"partly intersecting",499.378274719029,"warning"
160044,0,2011,17.84,"0",500.025796195027,"A"
160044,1,2011,12.62,"partly intersecting",249.828612481604,"warning"
160044,0,2011,12.62,"0",250.286667685918,"A"
160044,1,2011,5.64,"partly intersecting",49.8412214482586,"warning"
160044,0,2011,5.64,"0",50.0459285740741,"A"
160045,1,2011,17.84,"partly intersecting",499.513925412608,"warning"
160045,0,2011,17.84,"0",499.890145501448,"A"
160045,1,2011,12.62,"partly intersecting",249.924571207047,"warning"
160045,0,2011,12.62,"0",250.190708960476,"A"
160045,1,2011,5.64,"partly intersecting",49.88410524376,"warning"
160045,0,2011,5.64,"0",50.0030447785728,"A"
160048,1,2012,17.84,"partly intersecting",229.152397222834,"warning"
160048,0,2012,17.84,"0",770.251673691222,"A"
160048,1,2012,12.62,"partly intersecting",108.815275123323,"warning"
160048,0,2012,12.62,"0",391.3000050442,"A"
160048,1,2012,5.64,"partly intersecting",14.7903330391455,"warning"
160048,0,2012,5.64,"0",85.0968169831873,"A"
160049,1,2012,17.84,"partly intersecting",257.946543725096,"warning"
160049,0,2012,17.84,"0",741.45752718896,"A"
160049,1,2012,12.62,"partly intersecting",128.929879317868,"warning"
160049,0,2012,12.62,"0",371.185400849654,"A"
160049,1,2012,5.64,"partly intersecting",23.305934252927,"warning"
160049,0,2012,5.64,"0",76.5812157694057,"A"
160056,1,2011,17.84,"partly intersecting",455.023578407394,"warning"
160056,0,2011,17.84,"0",544.380492506662,"A"
160056,1,2011,12.62,"partly intersecting",226.869861282755,"warning"
160056,0,2011,12.62,"0",273.245418884768,"A"
160056,1,2011,5.64,"partly intersecting",44.6110876880805,"warning"
160056,0,2011,5.64,"0",55.2760623342522,"A"
160065,1,2011,17.84,"partly intersecting",499.273448465535,"warning"
160065,0,2011,17.84,"0",500.130622448521,"A"
160065,1,2011,12.62,"partly intersecting",249.754458030362,"warning"
160065,0,2011,12.62,"0",250.36082213716,"A"
160065,1,2011,5.64,"partly intersecting",49.8080800205824,"warning"
160065,0,2011,5.64,"0",50.0790700017504,"A"
160073,1,2011,17.84,"partly intersecting",499.368454848681,"warning"
160073,0,2011,17.84,"0",500.035616065375,"A"
160073,1,2011,12.62,"partly intersecting",249.821665460592,"warning"
160073,0,2011,12.62,"0",250.29361470693,"A"
160073,1,2011,5.64,"partly intersecting",49.8381156708595,"warning"
160073,0,2011,5.64,"0",50.0490343514733,"A"
160077,1,2011,17.84,"partly intersecting",499.524813358764,"warning"
160077,0,2011,17.84,"0",499.879257555292,"A"
160077,1,2011,12.62,"partly intersecting",249.932273330393,"warning"
160077,0,2011,12.62,"0",250.18300683713,"A"
160077,1,2011,5.64,"partly intersecting",49.8875473971411,"warning"
160077,0,2011,5.64,"0",49.9996026251916,"A"
160090,1,2011,17.84,"partly intersecting",499.282828998167,"warning"
160090,0,2011,17.84,"0",500.121241915889,"A"
160090,1,2011,12.62,"partly intersecting",249.761094589523,"warning"
160090,0,2011,12.62,"0",250.354185577999,"A"
160090,1,2011,5.64,"partly intersecting",49.8110477956694,"warning"
160090,0,2011,5.64,"0",50.0761022266634,"A"
160097,1,2012,17.84,"partly intersecting",498.988646414189,"warning"
160097,0,2012,17.84,"0",500.415424499867,"A"
160097,1,2012,12.62,"partly intersecting",249.552989314667,"warning"
160097,0,2012,12.62,"0",250.562290852855,"A"
160097,1,2012,5.64,"partly intersecting",49.718041703901,"warning"
160097,0,2012,5.64,"0",50.1691083184318,"A"
50009,1,2012,17.84,"partly intersecting",499.181581311467,"A"
50009,2,2012,17.84,"partly intersecting",362.064384182822,"warning_2"
50009,0,2012,17.84,"0",138.158105419767,"B"
50009,1,2012,12.62,"partly intersecting",249.689471287966,"A"
50009,2,2012,12.62,"partly intersecting",181.180112360312,"warning_2"
50009,0,2012,12.62,"0",69.2456965192436,"B"
50009,1,2012,5.64,"partly intersecting",49.7790368171662,"A"
50009,2,2012,5.64,"partly intersecting",36.1850963040571,"warning_2"
50009,0,2012,5.64,"0",13.9230169011094,"B"
50039,1,2012,17.84,"partly intersecting",499.601585248497,"warning_1"
50039,2,2012,17.84,"partly intersecting",2.54271129309102,"no forest"
50039,0,2012,17.84,"0",497.259774372468,"A"
50039,1,2012,12.62,"partly intersecting",249.986581696336,"warning_1"
50039,2,2012,12.62,"partly intersecting",1.2758746808602,"no forest"
50039,0,2012,12.62,"0",248.852823790326,"A"
50039,1,2012,5.64,"partly intersecting",49.9118183308909,"warning_1"
50039,2,2012,5.64,"partly intersecting",0.257768015712891,"no forest"
50039,0,2012,5.64,"0",49.717563675729,"A"
50042,1,2011,17.84,"partly intersecting",499.273460245918,"warning_1"
50042,2,2011,17.84,"partly intersecting",0.448487352255708,"B"
50042,0,2011,17.84,"0",499.682123315882,"A"
50042,1,2011,12.62,"partly intersecting",249.754466363794,"warning_1"
50042,2,2011,12.62,"partly intersecting",0.44848735225571,"B"
50042,0,2011,12.62,"0",249.912326451472,"A"
50042,1,2011,5.64,"partly intersecting",49.8080837448737,"warning_1"
50042,2,2011,5.64,"partly intersecting",0.448487352255708,"B"
50042,0,2011,5.64,"0",49.6305789252034,"A"
50057,1,2011,17.84,"partly intersecting",50.2039244206636,"warning_1"
50057,2,2011,17.84,"partly intersecting",448.843900390185,"warning_2"
50057,0,2011,17.84,"0",500.356246103207,"A"
50057,1,2011,12.62,"partly intersecting",23.8460979949853,"warning_1"
50057,2,2011,12.62,"partly intersecting",225.76582284343,"warning_2"
50057,0,2011,12.62,"0",250.503359329107,"A"
50057,1,2011,5.64,"partly intersecting",3.19635207580396,"warning_1"
50057,2,2011,5.64,"partly intersecting",46.580291042089,"warning_2"
50057,0,2011,5.64,"0",50.1105069044399,"A"
50059,1,2011,17.84,"partly intersecting",499.358098734517,"warning_1"
50059,2,2011,17.84,"partly intersecting",214.925325891767,"B"
50059,0,2011,17.84,"0",285.120646287772,"A"
50059,1,2011,12.62,"partly intersecting",249.81433955472,"warning_1"
50059,2,2011,12.62,"partly intersecting",107.569859646353,"B"
50059,0,2011,12.62,"0",142.73108096645,"A"
50059,1,2011,5.64,"partly intersecting",49.8348416527043,"warning_1"
50059,2,2011,5.64,"partly intersecting",21.5002098128291,"B"
50059,0,2011,5.64,"0",28.5520985567994,"A"
50069,1,2011,17.84,"partly intersecting",498.992901039293,"warning_1"
50069,2,2011,17.84,"partly intersecting",405.047690963587,"A"
50069,0,2011,17.84,"0",95.3634789111755,"B"
50069,1,2011,12.62,"partly intersecting",249.55599903265,"warning_1"
50069,2,2011,12.62,"partly intersecting",202.735105576503,"A"
50069,0,2011,12.62,"0",47.8241755583691,"B"
50069,1,2011,5.64,"partly intersecting",49.7193867759632,"warning_1"
50069,2,2011,5.64,"partly intersecting",40.5286737805484,"A"
50069,0,2011,5.64,"0",9.6390894658211,"B"
50080,1,2012,17.84,"partly intersecting",17.4604325251083,"no forest"
50080,2,2012,17.84,"partly intersecting",235.929511120692,"B"
50080,0,2012,17.84,"0",746.014127268256,"A"
50080,1,2012,12.62,"partly intersecting",7.06381678894299,"no forest"
50080,2,2012,12.62,"partly intersecting",120.907205653549,"B"
50080,0,2012,12.62,"0",372.14425772503,"A"
50080,1,2012,5.64,"partly intersecting",0.339502005125466,"no forest"
50080,2,2012,5.64,"partly intersecting",26.5221236118933,"B"
50080,0,2012,5.64,"0",73.0255244053139,"A"
50102,1,2012,17.84,"partly intersecting",170.726708597709,"warning_1"
50102,2,2012,17.84,"partly intersecting",328.59324890757,"warning_2"
50102,0,2012,17.84,"0",500.084113408777,"A"
50102,1,2012,12.62,"partly intersecting",79.3172496009002,"warning_1"
50102,2,2012,12.62,"partly intersecting",170.470108882465,"warning_2"
50102,0,2012,12.62,"0",250.327921684157,"A"
50102,1,2012,5.64,"partly intersecting",11.0696795070726,"warning_1"
50102,2,2012,5.64,"partly intersecting",38.7531040440118,"warning_2"
50102,0,2012,5.64,"0",50.0643664712484,"A"
50110,1,2012,17.84,"partly intersecting",499.579254327671,"warning_1"
50110,2,2012,17.84,"partly intersecting",239.703286942429,"B"
50110,0,2012,17.84,"0",260.121529643956,"A"
50110,1,2012,12.62,"partly intersecting",249.970784822972,"warning_1"
50110,2,2012,12.62,"partly intersecting",119.890503975048,"B"
50110,0,2012,12.62,"0",130.253991369502,"A"
50110,1,2012,5.64,"partly intersecting",49.9047585554728,"warning_1"
50110,2,2012,5.64,"partly intersecting",23.8946000581903,"B"
50110,0,2012,5.64,"0",26.0877914086697,"A"
50117,1,2012,17.84,"partly intersecting",499.21338126323,"A"
50117,2,2012,17.84,"partly intersecting",364.945494353764,"warning_2"
50117,0,2012,17.84,"0",135.245195297063,"B"
50117,1,2012,12.62,"partly intersecting",249.711966545323,"A"
50117,2,2012,12.62,"partly intersecting",182.630663185886,"warning_2"
50117,0,2012,12.62,"0",67.7726504363133,"B"
50117,1,2012,5.64,"partly intersecting",49.7890901651449,"A"
50117,2,2012,5.64,"partly intersecting",36.4822923317532,"warning_2"
50117,0,2012,5.64,"0",13.6157675254347,"B"
50122,1,2011,17.84,"partly intersecting",147.149154136534,"warning_1"
50122,2,2011,17.84,"partly intersecting",351.848188488371,"warning_2"
50122,0,2011,17.84,"0",500.406728289151,"A"
50122,1,2011,12.62,"partly intersecting",75.4225578325578,"warning_1"
50122,2,2011,12.62,"partly intersecting",174.136583173771,"warning_2"
50122,0,2011,12.62,"0",250.556139161193,"A"
50122,1,2011,5.64,"partly intersecting",16.0831309544723,"warning_1"
50122,2,2011,5.64,"partly intersecting",33.6376599999018,"warning_2"
50122,0,2011,5.64,"0",50.1663590679586,"A"
50142,1,2011,17.84,"partly intersecting",342.456231950652,"warning_1"
50142,2,2011,17.84,"partly intersecting",217.34465748674,"warning_2"
50142,0,2011,17.84,"0",439.603181476664,"A"
50142,1,2011,12.62,"partly intersecting",179.812198576213,"warning_1"
50142,2,2011,12.62,"partly intersecting",109.524423401608,"warning_2"
50142,0,2011,12.62,"0",210.7786581897,"A"
50142,1,2011,5.64,"partly intersecting",41.8723104931075,"warning_1"
50142,2,2011,5.64,"partly intersecting",22.5199806553867,"warning_2"
50142,0,2011,5.64,"0",35.4948588738386,"A"
50145,1,2012,17.84,"partly intersecting",498.997205143399,"A"
50145,2,2012,17.84,"partly intersecting",409.803948262647,"warning_2"
50145,0,2012,17.84,"0",90.6029175080101,"B"
50145,1,2012,12.62,"partly intersecting",249.559043752035,"A"
50145,2,2012,12.62,"partly intersecting",205.092467280615,"warning_2"
50145,0,2012,12.62,"0",45.4637691348723,"B"
