"plot_ID","tree_ID","dw_type","dw_sp","count","d_cm","l_dm","decay","inv_year","inv","rem_reason","plot_A_ha","LH_NH_stand","SP_code","X","Nr_code","Chr_code_ger","name","bot_name","bot_genus","bot_species","Flora_EU","LH_NH","IPC","WZE","BWI","BZE_al","tpS_SP_com_name","tpS_ID","H_SP_group","BWI_SP_group","Bio_SP_group","N_SP_group","N_bg_SP_group","N_f_SP_group_MoMoK","RG_Wolff_bio","dec_type_BWI","ST_LY_type","compartiment","B_kg_tree","N_kg_tree","C_kg_tree"
"80138",8,1,4,-9,"19",13,5,2012,"HBI","DW excluded during stock calculation",0.0500343869018386,"NB","gfi",83,207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","026.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI",4,"L","ag",NA,NA,NA
"80139",3,4,4,-9,"12",1,4,2012,"HBI","DW excluded during stock calculation",0.0500343869018386,"NB","gfi",83,207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","026.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI",3,"L","ag",NA,NA,NA
"80139",4,4,4,-9,"21",3,5,2012,"HBI","DW excluded during stock calculation",0.0500343869018386,"NB","gfi",83,207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","026.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI",4,"L","ag",NA,NA,NA
"80139",47,1,4,-9,"14",13,4,2012,"HBI","DW excluded during stock calculation",0.0500343869018386,"NB","gfi",83,207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","026.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI",3,"L","ag",NA,NA,NA
"80139",48,4,4,-9,"23",2,5,2012,"HBI","DW excluded during stock calculation",0.0500343869018386,"NB","gfi",83,207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","026.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI",4,"L","ag",NA,NA,NA
"80143",1,4,4,-9,"13",1,5,2012,"HBI","DW excluded during stock calculation",0.0500343869018386,"NB","gfi",83,207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","026.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI",4,"L","ag",NA,NA,NA
"80143",3,4,4,-9,"14",1,5,2012,"HBI","DW excluded during stock calculation",0.0500343869018386,"NB","gfi",83,207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","026.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI",4,"L","ag",NA,NA,NA
"80143",16,1,4,-9,"6",27,4,2012,"HBI","DW excluded during stock calculation",0.0500343869018386,"NB","gfi",83,207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","026.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI",3,"L","ag",NA,NA,NA
"80143",19,4,4,-9,"19",2,4,2012,"HBI","DW excluded during stock calculation",0.0500343869018386,"NB","gfi",83,207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","026.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI",3,"L","ag",NA,NA,NA
"80143",22,4,4,-9,"18",2,5,2012,"HBI","DW excluded during stock calculation",0.0500343869018386,"NB","gfi",83,207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","026.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI",4,"L","ag",NA,NA,NA
"80143",26,4,4,-9,"14",2,5,2012,"HBI","DW excluded during stock calculation",0.0500343869018386,"NB","gfi",83,207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","026.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI",4,"L","ag",NA,NA,NA
"80143",27,4,4,-9,"16",1,5,2012,"HBI","DW excluded during stock calculation",0.0500343869018386,"NB","gfi",83,207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","026.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI",4,"L","ag",NA,NA,NA
"80143",28,4,4,-9,"15",1,5,2012,"HBI","DW excluded during stock calculation",0.0500343869018386,"NB","gfi",83,207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","026.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI",4,"L","ag",NA,NA,NA
"80148",5,4,4,-9,"10",1,5,2012,"HBI","DW excluded during stock calculation",0.0500343869018386,"NB","gfi",83,207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","026.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI",4,"L","ag",NA,NA,NA
"80148",7,4,4,-9,"26",1,4,2012,"HBI","DW excluded during stock calculation",0.0500343869018386,"NB","gfi",83,207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","026.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI",3,"L","ag",NA,NA,NA
"80148",19,1,4,-9,"11",4,4,2012,"HBI","DW excluded during stock calculation",0.0500343869018386,"NB","gfi",83,207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","026.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI",3,"L","ag",NA,NA,NA
"80150",4,4,4,-9,"15",1,5,2012,"HBI","DW excluded during stock calculation",0.0500343869018386,"NB","gfi",83,207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","026.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI",4,"L","ag",NA,NA,NA
"80150",6,4,4,-9,"19",1,4,2012,"HBI","DW excluded during stock calculation",0.0500343869018386,"NB","gfi",83,207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","026.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI",3,"L","ag",NA,NA,NA
"80150",7,4,4,-9,"31",2,5,2012,"HBI","DW excluded during stock calculation",0.0500343869018386,"NB","gfi",83,207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","026.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI",4,"L","ag",NA,NA,NA
"80150",9,4,4,-9,"24",2,4,2012,"HBI","DW excluded during stock calculation",0.0500343869018386,"NB","gfi",83,207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","026.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI",3,"L","ag",NA,NA,NA
"80150",11,4,4,-9,"34",1,4,2012,"HBI","DW excluded during stock calculation",0.0500343869018386,"NB","gfi",83,207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","026.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI",3,"L","ag",NA,NA,NA
"80150",12,4,4,-9,"13",2,5,2012,"HBI","DW excluded during stock calculation",0.0500343869018386,"NB","gfi",83,207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","026.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI",4,"L","ag",NA,NA,NA
"80150",14,4,4,-9,"10",1,5,2012,"HBI","DW excluded during stock calculation",0.0500343869018386,"NB","gfi",83,207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","026.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI",4,"L","ag",NA,NA,NA
"80150",16,1,4,-9,"10",1,5,2012,"HBI","DW excluded during stock calculation",0.0500343869018386,"NB","gfi",83,207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","026.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI",4,"L","ag",NA,NA,NA
"80150",18,4,4,-9,"12",1,5,2012,"HBI","DW excluded during stock calculation",0.0500343869018386,"NB","gfi",83,207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","026.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI",4,"L","ag",NA,NA,NA
"80150",24,4,4,-9,"21",1,5,2012,"HBI","DW excluded during stock calculation",0.0500343869018386,"NB","gfi",83,207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","026.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI",4,"L","ag",NA,NA,NA
"80150",28,4,4,-9,"19",1,5,2012,"HBI","DW excluded during stock calculation",0.0500343869018386,"NB","gfi",83,207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","026.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI",4,"L","ag",NA,NA,NA
"80150",30,4,4,-9,"17",1,4,2012,"HBI","DW excluded during stock calculation",0.0500343869018386,"NB","gfi",83,207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","026.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI",3,"L","ag",NA,NA,NA
"80150",31,4,4,-9,"25",1,4,2012,"HBI","DW excluded during stock calculation",0.0500343869018386,"NB","gfi",83,207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","026.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI",3,"L","ag",NA,NA,NA
"80150",32,4,4,-9,"17",1,4,2012,"HBI","DW excluded during stock calculation",0.0500343869018386,"NB","gfi",83,207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","026.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI",3,"L","ag",NA,NA,NA
"80150",33,4,4,-9,"18",1,5,2012,"HBI","DW excluded during stock calculation",0.0500343869018386,"NB","gfi",83,207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","026.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI",4,"L","ag",NA,NA,NA
"80150",36,4,4,-9,"23",2,4,2012,"HBI","DW excluded during stock calculation",0.0500343869018386,"NB","gfi",83,207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","026.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI",3,"L","ag",NA,NA,NA
"80154",1,4,4,-9,"26",1,4,2012,"HBI","DW excluded during stock calculation",0.0500343869018386,"NB","gfi",83,207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","026.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI",3,"L","ag",NA,NA,NA
"80154",5,4,4,-9,"27",1,3,2012,"HBI","DW excluded during stock calculation",0.0500343869018386,"NB","gfi",83,207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","026.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI",2,"L","ag",NA,NA,NA
"80154",12,4,4,-9,"28",1,5,2012,"HBI","DW excluded during stock calculation",0.0500343869018386,"NB","gfi",83,207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","026.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI",4,"L","ag",NA,NA,NA
"80154",14,4,4,-9,"20",1,5,2012,"HBI","DW excluded during stock calculation",0.0500343869018386,"NB","gfi",83,207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","026.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI",4,"L","ag",NA,NA,NA
"80156",4,4,4,-9,"10",1,4,2012,"HBI","DW excluded during stock calculation",0.0500343869018386,"NB","gfi",83,207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","026.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI",3,"L","ag",NA,NA,NA
"80156",35,4,4,-9,"13",5,3,2012,"HBI","DW excluded during stock calculation",0.0500343869018386,"NB","gfi",83,207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","026.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI",2,"L","ag",NA,NA,NA
"80157",6,4,4,-9,"18",2,5,2012,"HBI","DW excluded during stock calculation",0.0500343869018386,"LB","rbu",8,111,"RBu","Rot-Buche","Fagus sylvatica","Fagus","sylvatica","036.001.001","LB",20,30016,"BU","WAHR","Fagus sylvatica",15,"bu","bu","bu","BU","BU","aLB","BU",4,"L","ag",NA,NA,NA
"80157",7,4,4,-9,"15",2,5,2012,"HBI","DW excluded during stock calculation",0.0500343869018386,"LB","rbu",8,111,"RBu","Rot-Buche","Fagus sylvatica","Fagus","sylvatica","036.001.001","LB",20,30016,"BU","WAHR","Fagus sylvatica",15,"bu","bu","bu","BU","BU","aLB","BU",4,"L","ag",NA,NA,NA
"80157",8,4,4,-9,"24",3,5,2012,"HBI","DW excluded during stock calculation",0.0500343869018386,"LB","rbu",8,111,"RBu","Rot-Buche","Fagus sylvatica","Fagus","sylvatica","036.001.001","LB",20,30016,"BU","WAHR","Fagus sylvatica",15,"bu","bu","bu","BU","BU","aLB","BU",4,"L","ag",NA,NA,NA
"80157",11,4,4,-9,"29",3,4,2012,"HBI","DW excluded during stock calculation",0.0500343869018386,"LB","rbu",8,111,"RBu","Rot-Buche","Fagus sylvatica","Fagus","sylvatica","036.001.001","LB",20,30016,"BU","WAHR","Fagus sylvatica",15,"bu","bu","bu","BU","BU","aLB","BU",3,"L","ag",NA,NA,NA
"80157",14,1,4,-9,"22",14,4,2012,"HBI","DW excluded during stock calculation",0.0500343869018386,"LB","rbu",8,111,"RBu","Rot-Buche","Fagus sylvatica","Fagus","sylvatica","036.001.001","LB",20,30016,"BU","WAHR","Fagus sylvatica",15,"bu","bu","bu","BU","BU","aLB","BU",3,"L","ag",NA,NA,NA
"80157",16,4,4,-9,"26",2,5,2012,"HBI","DW excluded during stock calculation",0.0500343869018386,"LB","rbu",8,111,"RBu","Rot-Buche","Fagus sylvatica","Fagus","sylvatica","036.001.001","LB",20,30016,"BU","WAHR","Fagus sylvatica",15,"bu","bu","bu","BU","BU","aLB","BU",4,"L","ag",NA,NA,NA
"80157",19,4,4,-9,"55",2,5,2012,"HBI","DW excluded during stock calculation",0.0500343869018386,"LB","rbu",8,111,"RBu","Rot-Buche","Fagus sylvatica","Fagus","sylvatica","036.001.001","LB",20,30016,"BU","WAHR","Fagus sylvatica",15,"bu","bu","bu","BU","BU","aLB","BU",4,"L","ag",NA,NA,NA
"80157",28,4,4,-9,"18",1,5,2012,"HBI","DW excluded during stock calculation",0.0500343869018386,"LB","rbu",8,111,"RBu","Rot-Buche","Fagus sylvatica","Fagus","sylvatica","036.001.001","LB",20,30016,"BU","WAHR","Fagus sylvatica",15,"bu","bu","bu","BU","BU","aLB","BU",4,"L","ag",NA,NA,NA
"80157",29,4,4,-9,"18",1,5,2012,"HBI","DW excluded during stock calculation",0.0500343869018386,"LB","rbu",8,111,"RBu","Rot-Buche","Fagus sylvatica","Fagus","sylvatica","036.001.001","LB",20,30016,"BU","WAHR","Fagus sylvatica",15,"bu","bu","bu","BU","BU","aLB","BU",4,"L","ag",NA,NA,NA
"80163",3,4,4,-9,"37",2,4,2012,"HBI","DW excluded during stock calculation",0.0500343869018386,"NB","gfi",83,207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","026.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI",3,"L","ag",NA,NA,NA
"80165",7,4,4,-9,"40",3,4,2012,"HBI","DW excluded during stock calculation",0.0500343869018386,"NB","gfi",83,207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","026.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI",3,"L","ag",NA,NA,NA
"80165",8,4,4,-9,"20",1,4,2012,"HBI","DW excluded during stock calculation",0.0500343869018386,"NB","gfi",83,207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","026.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI",3,"L","ag",NA,NA,NA
"80165",9,4,4,-9,"18",1,5,2012,"HBI","DW excluded during stock calculation",0.0500343869018386,"NB","gfi",83,207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","026.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI",4,"L","ag",NA,NA,NA
"80165",11,4,4,-9,"29",1,4,2012,"HBI","DW excluded during stock calculation",0.0500343869018386,"NB","gfi",83,207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","026.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI",3,"L","ag",NA,NA,NA
"80165",14,4,4,-9,"26",2,5,2012,"HBI","DW excluded during stock calculation",0.0500343869018386,"NB","gfi",83,207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","026.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI",4,"L","ag",NA,NA,NA
"80166",6,1,4,-9,"8",16,4,2012,"HBI","DW excluded during stock calculation",0.0500343869018386,"LB","rbu",8,111,"RBu","Rot-Buche","Fagus sylvatica","Fagus","sylvatica","036.001.001","LB",20,30016,"BU","WAHR","Fagus sylvatica",15,"bu","bu","bu","BU","BU","aLB","BU",3,"L","ag",NA,NA,NA
"80166",7,1,4,-9,"18",10,4,2012,"HBI","DW excluded during stock calculation",0.0500343869018386,"LB","rbu",8,111,"RBu","Rot-Buche","Fagus sylvatica","Fagus","sylvatica","036.001.001","LB",20,30016,"BU","WAHR","Fagus sylvatica",15,"bu","bu","bu","BU","BU","aLB","BU",3,"L","ag",NA,NA,NA
"80166",8,1,4,-9,"20",10,4,2012,"HBI","DW excluded during stock calculation",0.0500343869018386,"LB","rbu",8,111,"RBu","Rot-Buche","Fagus sylvatica","Fagus","sylvatica","036.001.001","LB",20,30016,"BU","WAHR","Fagus sylvatica",15,"bu","bu","bu","BU","BU","aLB","BU",3,"L","ag",NA,NA,NA
"80166",9,1,4,-9,"18",10,4,2012,"HBI","DW excluded during stock calculation",0.0500343869018386,"LB","rbu",8,111,"RBu","Rot-Buche","Fagus sylvatica","Fagus","sylvatica","036.001.001","LB",20,30016,"BU","WAHR","Fagus sylvatica",15,"bu","bu","bu","BU","BU","aLB","BU",3,"L","ag",NA,NA,NA
"80166",16,1,4,-9,"12",10,4,2012,"HBI","DW excluded during stock calculation",0.0500343869018386,"LB","rbu",8,111,"RBu","Rot-Buche","Fagus sylvatica","Fagus","sylvatica","036.001.001","LB",20,30016,"BU","WAHR","Fagus sylvatica",15,"bu","bu","bu","BU","BU","aLB","BU",3,"L","ag",NA,NA,NA
"80166",17,1,4,-9,"10",10,4,2012,"HBI","DW excluded during stock calculation",0.0500343869018386,"LB","rbu",8,111,"RBu","Rot-Buche","Fagus sylvatica","Fagus","sylvatica","036.001.001","LB",20,30016,"BU","WAHR","Fagus sylvatica",15,"bu","bu","bu","BU","BU","aLB","BU",3,"L","ag",NA,NA,NA
"80166",19,1,4,-9,"12",8,4,2012,"HBI","DW excluded during stock calculation",0.0500343869018386,"LB","rbu",8,111,"RBu","Rot-Buche","Fagus sylvatica","Fagus","sylvatica","036.001.001","LB",20,30016,"BU","WAHR","Fagus sylvatica",15,"bu","bu","bu","BU","BU","aLB","BU",3,"L","ag",NA,NA,NA
"80166",21,1,4,-9,"12",8,4,2012,"HBI","DW excluded during stock calculation",0.0500343869018386,"LB","rbu",8,111,"RBu","Rot-Buche","Fagus sylvatica","Fagus","sylvatica","036.001.001","LB",20,30016,"BU","WAHR","Fagus sylvatica",15,"bu","bu","bu","BU","BU","aLB","BU",3,"L","ag",NA,NA,NA
"80203",8,4,4,-9,"17",2,4,2012,"HBI","DW excluded during stock calculation",0.0500343869018386,"LB","rbu",8,111,"RBu","Rot-Buche","Fagus sylvatica","Fagus","sylvatica","036.001.001","LB",20,30016,"BU","WAHR","Fagus sylvatica",15,"bu","bu","bu","BU","BU","aLB","BU",3,"L","ag",NA,NA,NA
"80203",13,4,4,-9,"45",4,4,2012,"HBI","DW excluded during stock calculation",0.0500343869018386,"LB","rbu",8,111,"RBu","Rot-Buche","Fagus sylvatica","Fagus","sylvatica","036.001.001","LB",20,30016,"BU","WAHR","Fagus sylvatica",15,"bu","bu","bu","BU","BU","aLB","BU",3,"L","ag",NA,NA,NA
"80203",18,4,4,-9,"17",2,4,2012,"HBI","DW excluded during stock calculation",0.0500343869018386,"LB","rbu",8,111,"RBu","Rot-Buche","Fagus sylvatica","Fagus","sylvatica","036.001.001","LB",20,30016,"BU","WAHR","Fagus sylvatica",15,"bu","bu","bu","BU","BU","aLB","BU",3,"L","ag",NA,NA,NA
"80203",21,4,4,-9,"24",2,5,2012,"HBI","DW excluded during stock calculation",0.0500343869018386,"LB","rbu",8,111,"RBu","Rot-Buche","Fagus sylvatica","Fagus","sylvatica","036.001.001","LB",20,30016,"BU","WAHR","Fagus sylvatica",15,"bu","bu","bu","BU","BU","aLB","BU",4,"L","ag",NA,NA,NA
"80203",22,4,4,-9,"20",11,4,2012,"HBI","DW excluded during stock calculation",0.0500343869018386,"LB","rbu",8,111,"RBu","Rot-Buche","Fagus sylvatica","Fagus","sylvatica","036.001.001","LB",20,30016,"BU","WAHR","Fagus sylvatica",15,"bu","bu","bu","BU","BU","aLB","BU",3,"L","ag",NA,NA,NA
"80204",1,4,4,-9,"27",2,3,2012,"HBI","DW excluded during stock calculation",0.0500343869018386,"NB","gfi",83,207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","026.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI",2,"L","ag",NA,NA,NA
"80204",3,4,4,-9,"10",1,5,2012,"HBI","DW excluded during stock calculation",0.0500343869018386,"NB","gfi",83,207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","026.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI",4,"L","ag",NA,NA,NA
"80204",9,4,4,-9,"12",1,4,2012,"HBI","DW excluded during stock calculation",0.0500343869018386,"NB","gfi",83,207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","026.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI",3,"L","ag",NA,NA,NA
"80204",35,4,4,-9,"18",1,4,2012,"HBI","DW excluded during stock calculation",0.0500343869018386,"NB","gfi",83,207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","026.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI",3,"L","ag",NA,NA,NA
"80204",47,4,4,-9,"15",1,4,2012,"HBI","DW excluded during stock calculation",0.0500343869018386,"NB","gfi",83,207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","026.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI",3,"L","ag",NA,NA,NA
"80204",55,4,4,-9,"14",1,5,2012,"HBI","DW excluded during stock calculation",0.0500343869018386,"NB","gfi",83,207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","026.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI",4,"L","ag",NA,NA,NA
"80208",6,4,4,-9,"28",1,5,2012,"HBI","DW excluded during stock calculation",0.0500343869018386,"LB","rbu",8,111,"RBu","Rot-Buche","Fagus sylvatica","Fagus","sylvatica","036.001.001","LB",20,30016,"BU","WAHR","Fagus sylvatica",15,"bu","bu","bu","BU","BU","aLB","BU",4,"L","ag",NA,NA,NA
"80215",4,4,4,-9,"30",1,4,2012,"HBI","DW excluded during stock calculation",0.0500343869018386,"LB","rbu",8,111,"RBu","Rot-Buche","Fagus sylvatica","Fagus","sylvatica","036.001.001","LB",20,30016,"BU","WAHR","Fagus sylvatica",15,"bu","bu","bu","BU","BU","aLB","BU",3,"L","ag",NA,NA,NA
"80215",12,4,4,-9,"30",3,4,2012,"HBI","DW excluded during stock calculation",0.0500343869018386,"LB","rbu",8,111,"RBu","Rot-Buche","Fagus sylvatica","Fagus","sylvatica","036.001.001","LB",20,30016,"BU","WAHR","Fagus sylvatica",15,"bu","bu","bu","BU","BU","aLB","BU",3,"L","ag",NA,NA,NA
"80215",13,1,4,-9,"16",4,4,2012,"HBI","DW excluded during stock calculation",0.0500343869018386,"LB","rbu",8,111,"RBu","Rot-Buche","Fagus sylvatica","Fagus","sylvatica","036.001.001","LB",20,30016,"BU","WAHR","Fagus sylvatica",15,"bu","bu","bu","BU","BU","aLB","BU",3,"L","ag",NA,NA,NA
"80220",9,4,4,-9,"36",1,5,2011,"HBI","DW excluded during stock calculation",0.0500343869018386,"LB","rbu",8,111,"RBu","Rot-Buche","Fagus sylvatica","Fagus","sylvatica","036.001.001","LB",20,30016,"BU","WAHR","Fagus sylvatica",15,"bu","bu","bu","BU","BU","aLB","BU",4,"L","ag",NA,NA,NA
"80220",10,1,4,-9,"14",57,5,2011,"HBI","DW excluded during stock calculation",0.0500343869018386,"LB","rbu",8,111,"RBu","Rot-Buche","Fagus sylvatica","Fagus","sylvatica","036.001.001","LB",20,30016,"BU","WAHR","Fagus sylvatica",15,"bu","bu","bu","BU","BU","aLB","BU",4,"L","ag",NA,NA,NA
"80220",11,1,4,-9,"23",33,5,2011,"HBI","DW excluded during stock calculation",0.0500343869018386,"LB","rbu",8,111,"RBu","Rot-Buche","Fagus sylvatica","Fagus","sylvatica","036.001.001","LB",20,30016,"BU","WAHR","Fagus sylvatica",15,"bu","bu","bu","BU","BU","aLB","BU",4,"L","ag",NA,NA,NA
"80220",16,1,4,-9,"17",10,3,2011,"HBI","DW excluded during stock calculation",0.0500343869018386,"LB","rbu",8,111,"RBu","Rot-Buche","Fagus sylvatica","Fagus","sylvatica","036.001.001","LB",20,30016,"BU","WAHR","Fagus sylvatica",15,"bu","bu","bu","BU","BU","aLB","BU",2,"L","ag",NA,NA,NA
"80220",17,1,4,-9,"13",13,5,2011,"HBI","DW excluded during stock calculation",0.0500343869018386,"LB","rbu",8,111,"RBu","Rot-Buche","Fagus sylvatica","Fagus","sylvatica","036.001.001","LB",20,30016,"BU","WAHR","Fagus sylvatica",15,"bu","bu","bu","BU","BU","aLB","BU",4,"L","ag",NA,NA,NA
"80220",18,4,4,-9,"33",1,5,2011,"HBI","DW excluded during stock calculation",0.0500343869018386,"LB","rbu",8,111,"RBu","Rot-Buche","Fagus sylvatica","Fagus","sylvatica","036.001.001","LB",20,30016,"BU","WAHR","Fagus sylvatica",15,"bu","bu","bu","BU","BU","aLB","BU",4,"L","ag",NA,NA,NA
