"bfhnr","inventur","erhebjahr","horinr","ot","ut","horizont","humus","kalk","oxid","oxid_anteil","red","red_anteil","gefuege_form","gefuege_groesse","pedogen","wurzelintfein","wurzelintgrob","wurzel_verteil","humositaet","bodenart","grus","kies","stein","schichtung","gestein1","gestein2","gestein3","stratigrafie"
120100,2,2006,2,10,22,"Bhv","h1","c0","e0","-2","r0","-2","ein","-1","-1","Wf4","Wg3","g","-2","Su2",0,6,0,969,-1,-1,-1,"Quartär/Holozän"
120100,2,2006,3,22,60,"Bv","h0","c0","e0","-2","r0","-2","ein","-1","-1","Wf3","Wg2","u","-2","mSgs",0,6,0,969,-1,-1,-1,"Quartär/Holozän"
120100,2,2006,4,60,100,"Bv-Cv","h0","c0","eo","f2","r0","-2","ein","-1","-1","Wf0","Wg0","z","-2","mSgs",0,6,0,928,-1,-1,-1,"Quartär/Holozän"
120100,2,2006,5,100,130,"ilCv","h0","c1","eo","f2","r0","-2","ein","-1","-1","Wf0","Wg0","z","-2","gS",0,17.5,6,928,-1,-1,-1,"Quartär/Holozän"
120100,2,2006,6,130,190,"ilCv","h0","c0","eh","f3","r0","-2","ein","-1","-1","Wf0","Wg0","z","-2","fSms",0,6,0,928,-1,-1,-1,"Quartär/Holozän"
120100,2,2006,7,190,195,"rGro-ilCv","h0","c0","eo","f4","r0","-2","ein","-1","-1","Wf0","Wg0","z","-2","gS",0,6,0,928,-1,-1,-1,"Quartär/Holozän"
120101,2,2006,1,0,25,"Ap","h0","c0","e0","-2","r0","-2","ein","-1","-1","Wf6","Wg0","g","-2","fSms",0,1,0,941,969,-1,-1,"Quartär/Holozän"
120101,2,2006,2,25,50,"Sw-Ael","h0","c0","e0","-2","r0","-2","ein","-1","-1","Wf4","Wg2","g","-2","fSms",0,1,0,941,969,-1,-1,"Quartär/Holozän"
120101,2,2006,3,50,75,"Swd-Ael","h0","c0","eo","f2","r0","-2","ein","-1","-1","Wf2","Wg2","u","-2","fSms",0,6,1,969,941,-1,-1,"Quartär/Holozän"
120101,2,2006,4,75,105,"Bbv-Swd","h0","c0","eh","f1","rb","f4","koh","-1","-1","Wf1","Wg1","u","-2","Slu",0,6,6,969,931,-1,-1,"Quartär/Holozän"
120101,2,2006,5,105,140,"Sdw-Bbv","h0","c0","eo","f3","rb","f1","ein","-1","-1","Wf2","Wg1","u","-2","Sl2",0,1,0,928,931,-1,-1,"Quartär/Holozän"
120101,2,2006,6,140,160,"SgilCv","h0","c0","eo","f3","r0","-2","ein","-1","-1","Wf1","Wg1","u","-2","Sl2",0,0,0,928,-1,-1,-1,"Quartär/Holozän"
120101,2,2006,7,160,210,"(Sg)ilCv","h0","c0","eo","f2","r0","-2","ein","-1","-1","Wf1","Wg1","u","-2","fS",0,0,0,928,-1,-1,-1,"Quartär/Holozän"
120102,2,2006,1,0,4,"Ahe/Ae","h1","c0","e0","-2","r0","-2","ein","-1","-1","Wf3","Wg4","g","-2","Su2",0,0,0,941,-1,-1,-1,"Quartär/Holozän"
120102,2,2006,2,4,20,"ApBvh","h2","c0","e0","-2","r0","-2","koh","-1","-1","Wf3","Wg3","g","-2","Su2",0,0,0,941,-1,-1,-1,"Quartär/Holozän"
120102,2,2006,3,20,60,"Bv-ilCv","h1","c0","e0","-2","r0","-2","ein","-1","-1","Wf4","Wg2","g","-2","Su2",0,0,0,941,-1,-1,-1,"Quartär/Holozän"
120102,2,2006,4,60,90,"rGo-ilCv","h0","c0","eh","f2","r0","-2","ein","-1","-1","Wf2","Wg0","u","-2","fS",0,0,0,941,-1,-1,-1,"Quartär/Holozän"
120102,2,2006,5,90,115,"Gor","h0","c0","eh","f3","rb","f4","ein","-1","-1","Wf1","Wg0","u","-2","Su3",0,0,0,941,928,-1,-1,"Quartär/Holozän"
120102,2,2006,6,115,140,"Gro","h0","c0","eo","f4","rb","f3","ein","-1","-1","Wf1","Wg0","u","-2","Su2",0,0,0,928,-1,-1,-1,"Quartär/Holozän"
120102,2,2006,7,140,200,"Gro","h0","c0","eh","f1","r0","-2","ein","-1","-1","Wf1","Wg0","u","-2","fSms",0,0,0,928,-1,-1,-1,"Quartär/Holozän"
120103,2,2006,1,0,8,"Ap Ahe","h1","c0","e0","-2","r0","-2","koh","-1","-1","Wf4","Wg2","u","-2","Su2",0,6,0,969,-1,-1,-1,"Quartär/Holozän"
120103,2,2006,2,8,20,"ApBhv","h2","c0","e0","-2","r0","-2","koh","-1","-1","Wf4","Wg3","u","-2","Su2",0,6,0,969,-1,-1,-1,"Quartär/Holozän"
120103,2,2006,3,20,37,"Bsv","h1","c0","e0","-2","r0","-2","ein","-1","-1","Wf3","Wg2","u","-2","Su2",0,6,6,969,-1,-1,-1,"Quartär/Holozän"
120103,2,2006,4,37,80,"CvBv","h0","c0","eo","f1","r0","-2","ein","-1","-1","Wf1","Wg1","u","-2","mS",0,6,6,969,928,-1,-1,"Quartär/Holozän"
120103,2,2006,5,80,130,"rGoCv","h0","c0","ed","f2","r0","-2","ein","-1","-1","Wf1","Wg1","u","-2","mSfs",0,1,0,928,-1,-1,-1,"Quartär/Holozän"
120103,2,2006,6,130,180,"Gro","h0","c0","eo","f3","r0","-2","ein","-1","-1","Wf1","Wg1","u","-2","mSgs",0,6,0,928,-1,-1,-1,"Quartär/Holozän"
120104,2,2006,1,0,4,"ApAeh","h0","c0","e0","-2","r0","-2","koh","-1","-1","Wf5","Wg3","u","-2","-9",0,1,0,969,-9,941,-1,"Quartär/Holozän"
120104,2,2006,2,4,24,"Ap","h0","c0","e0","-2","r0","-2","koh","-1","-1","Wf5","Wg4","g","-2","Slu",0,1,1,969,-9,941,-1,"Quartär/Holozän"
120104,2,2006,3,24,60,"AlBv","h0","c0","e0","-2","r0","-2","koh","-1","vf2","Wf4","Wg3","u","-2","Slu",0,1,6,969,931,941,943,"Quartär/Holozän"
120104,2,2006,4,60,95,"Bbt+SdwAel","h0","c0","eo","f3","r0","-2","koh","-1","vf2","Wf2","Wg1","u","-2","Su2",0,1,1,931,-1,-1,-1,"Quartär/Holozän"
120104,2,2006,5,95,175,"BvSwd+ilCv","h0","c1","eh","f1","r0","-2","koh","-1","vf2","Wf2","Wg1","u","-2","Sl3",0,1,1,931,-1,-1,-1,"Quartär/Holozän"
120105,2,2006,1,0,25,"(Al)Ap(Aeh+Bhv)","h2","c0","e0","-2","r0","-2","koh","-1","-1","Wf4","Wg3","u","-2","Su3",0,6,0,931,969,-1,-1,"Quartär/Holozän"
120105,2,2006,2,25,60,"(Bt)Bv","h1","c0","e0","-2","r0","-2","koh","-1","-1","Wf4","Wg3","u","-2","Sl2",0,6,1,931,969,-1,-1,"Quartär/Holozän"
120105,2,2006,3,60,80,"Ael-Bv","h0","c0","e0","-2","r0","-2","ein","-1","-1","Wf1","Wg2","u","-2","mSgs",0,1,0,928,-1,-1,-1,"Quartär/Holozän"
120105,2,2006,4,80,115,"Bv","h0","c0","e0","-2","r0","-2","ein","-1","-1","Wf1","Wg1","u","-2","gS",0,6,1,928,-1,-1,-1,"Quartär/Holozän"
120105,2,2006,5,115,140,"rGo-Cv","h0","c0","e0","-2","rb","f3","ein","-1","-1","Wf1","Wg1","u","-2","gS",0,6,0,928,-1,-1,-1,"Quartär/Holozän"
120105,2,2006,6,140,160,"Go-Cv","h0","c0","ed","f4","r0","-2","ein","-1","vf3","Wf2","Wg1","u","-2","gS",0,6,1,928,-1,-1,-1,"Quartär/Holozän"
120105,2,2006,7,160,205,"Gro","h0","c0","eo","f3","r0","-2","ein","-1","vf2","Wf2","Wg2","u","-2","gS",0,1,1,928,-1,-1,-1,"Quartär/Holozän"
120106,2,2006,1,0,3,"Aeh","h2","c0","e0","-2","r0","-2","koh","-1","-1","Wf3","Wg3","g","-2","-9",0,6,6,943,-1,-1,-1,"Quartär/Holozän"
120106,2,2006,2,3,22,"Ap","h1","c0","e0","-2","r0","-2","koh","-1","-1","Wf2","Wg2","g","-2","Uls",0,6,6,943,-1,-1,-1,"Quartär/Holozän"
120106,2,2006,3,22,55,"BvSw-Ael","h0","c0","e0","-2","rb","f4","koh","-1","-1","Wf2","Wg3","g","-2","Uls",0,6,6,943,969,-1,-1,"Quartär/Holozän"
120106,2,2006,4,55,130,"SdBtv(links) Swd-Bvt (rechts)","h0","c1","eo","f3","rb","f4","sub","-1","-1","Wf1","Wg1","u","-2","Ls2",0,6,6,931,-1,-1,-1,"Quartär/Holozän"
120106,2,2006,5,130,170,"Sd-Btv","h0","c0","e0","-2","rb","f2","sub","-1","-1","Wf1","Wg1","u","-2","Ls3",0,6,6,931,-1,-1,-1,"Quartär/Holozän"
120106,2,2006,6,170,190,"Sd-elCvBv","h0","c4","e0","-2","r0","-2","pol","-1","-1","Wf1","Wg1","u","-2","Lts",0,6,6,831,-1,-1,-1,"Quartär/Holozän"
120107,2,2006,1,0,6,"Aeh","h3","c0","e0","-2","r0","-2","koh","-1","-1","Wf5","Wg4","g","-2","Su2",0,6,6,969,-1,-1,-1,"Quartär/Holozän"
120107,2,2006,2,6,20,"Bhv","h1","c0","e0","-2","r0","-2","ein","-1","-1","Wf4","Wg3","g","-2","Su2",0,6,6,969,-1,-1,-1,"Quartär/Holozän"
120107,2,2006,3,20,60,"Ael+Bbtv","h0","c0","eo","f3","r0","-2","koh","-1","-1","Wf3","Wg2","g","-2","mSfs",0,6,6,931,-1,-1,-1,"Quartär/Holozän"
120107,2,2006,4,60,105,"Sdw-Bbtv","h0","c0","eo","f2","r0","-2","koh","-1","-1","Wf1","Wg0","u","-2","Sl3",0,6,0,931,-1,-1,-1,"Quartär/Holozän"
120107,2,2006,5,105,130,"ilCv+Bbtv","h0","c0","eh","f2","r0","-2","ein","-1","Vf2","Wf1","Wg0","u","-2","Sl3",0,1,6,931,-1,-1,-1,"Quartär/Holozän"
120107,2,2006,6,130,190,"ilCbtv","h0","c0","e0","-2","r0","-2","ein","-1","Vf3","Wf1","Wg1","u","-2","Su2",0,0,0,931,-1,-1,-1,"Quartär/Holozän"
120108,2,2006,1,0,20,"Ap","h2","c0","e0","-2","r0","-2","ein","-1","-1","Wf3","Wg3","l","-2","mSgs",0,6,1,969,-1,-1,-1,"Quartär/Holozän"
120108,2,2006,2,20,60,"Bv1","h0","c0","e0","-2","r0","-2","ein","-1","-1","Wf2","Wg3","l","-2","mSgs",0,6,0,969,-1,-1,-1,"Quartär/Holozän"
120108,2,2006,3,60,90,"Bv2","h0","c0","e0","-2","r0","-2","ein","-1","-1","Wf2","Wg2","u","-2","mSgs",0,6,0,969,-1,-1,-1,"Quartär/Holozän"
120108,2,2006,4,90,140,"Bv3","h0","c0","e0","-2","r0","-2","ein","-1","-1","Wf2","Wg2","n","-2","mSfs",0,1,0,928,969,831,-1,"Quartär/Holozän"
120108,2,2006,5,140,160,"Bv-ilCv","h0","c0","e0","-2","r0","-2","ein","-1","-1","Wf1","Wg0","u","-2","mSgs",0,1,0,928,831,-1,-1,"Quartär/Holozän"
120109,2,2006,1,0,3,"(Ahe)+Aeh+Ap","h3","c0","e0","-2","r0","-2","koh","-1","-1","Wf5","Wg1","g","-2","Su2",0,1,0,969,941,-1,-1,"Quartär/Holozän"
120109,2,2006,2,3,22,"(Bhsv) BhvAp","h2","c0","e0","-2","r0","-2","koh","-1","-1","Wf3","Wg2","g","-2","Su2",0,1,0,969,941,-1,-1,"Quartär/Holozän"
120109,2,2006,3,22,50,"Bhv+Bv","h1","c0","e0","-2","r0","-2","ein","-1","-1","Wf2","Wg3","n","-2","fSms",0,6,6,969,-1,-1,-1,"Quartär/Holozän"
120109,2,2006,4,50,90,"ilCv","h0","c0","e0","-2","r0","-2","ein","-1","-1","Wf1","Wg2","u","-2","Su2",0,1,1,928,941,-1,-1,"Quartär/Holozän"
120109,2,2006,5,90,110,"ilCv","h0","c0","e0","-2","r0","-2","ein","-1","-1","Wf0","Wg2","u","-2","fS",0,6,0,928,-1,-1,-1,"Quartär/Holozän"
120109,2,2006,6,110,140,"(rGo)ilCv","h0","c0","eo","f1","r0","-2","ein","-1","-1","Wf0","Wg1","u","-2","Su2",0,0,0,928,-1,-1,-1,"Quartär/Holozän"
120109,2,2006,7,140,160,"Sdw(rGo)ilCv","h0","c0","eh","f3","rb","f4","koh","-1","-1","Wf2","Wg1","l","-2","Sl2",0,0,0,928,923,931,-1,"Quartär/Holozän"
120109,2,2006,8,160,180,"Sg(rGo)ilCv","h0","c0","eo","f5","rb","f2","koh","-1","-1","Wf2","Wg1","l","-2","Slu",0,0,0,928,923,931,-1,"Quartär/Holozän"
120110,2,2006,1,0,3,"ApAh","h2","c0","e0","-2","r0","-2","koh","-1","-1","Wf5","Wg2","g","-2","Sl2",0,0,0,969,-1,-1,-1,"Quartär/Holozän"
120110,2,2006,2,3,52,"RAp (Aeh+Bhv+Bv)","h2","c0","e0","-2","r0","-2","koh","-1","-1","Wf4","Wg4","u","-2","mS",0,1,1,969,-1,-1,-1,"Quartär/Holozän"
120110,2,2006,3,52,95,"Sdw Bv","h0","c0","eo","f3","r0","-2","ein","-1","Pflugsohle","Wf3","Wg2","u","-2","Su2",0,6,1,969,928,-1,-1,"Quartär/Holozän"
120110,2,2006,4,95,160,"ilCv","h0","c1","eh","f2","r0","-2","ein","-1","-1","Wf1","Wg1","u","-2","mSgs",0,1,1,928,-1,-1,-1,"Quartär/Holozän"
120110,2,2006,5,160,200,"Sdw ilCv + elCv","h0","c3","eo","f3","rb","f4","koh","-1","-1","Wf2","Wg1","l","-2","Sl3",0,6,1,829,-9,831,-1,"Quartär/Holozän"
120110,2,2006,6,200,220,"ilCv","h0","c2","eo","f2","r0","-2","ein","-1","-1","Wf1","Wg0","u","-2","mSgs",0,6,0,928,-1,-1,-1,"Quartär/Holozän"
120111,2,2006,1,0,20,"(Aeh) Ap","h3","c0","e0","-2","r0","-2","koh","-1","-1","Wf4","Wg3","g","-2","Su2",0,1,0,969,941,-1,-1,"Quartär/Holozän"
120111,2,2006,2,20,45,"Bv","h0","c0","e0","-2","r0","-2","koh","-1","-1","Wf1","Wg1","u","-2","fSgs",0,6,0,969,941,-1,-1,"Quartär/Holozän"
120111,2,2006,3,45,115,"ilCv","h0","c0","eh","f2","r0","-2","ein","-1","-1","Wf1","Wg1","n","-2","Su2",0,1,0,928,941,-1,-1,"Quartär/Holozän"
120111,2,2006,4,115,170,"ilCv","h0","c0","eh","f1","rb","f2","ein","-1","-1","Wf1","Wg1","n","-2","mSfs",0,0,1,928,941,-1,-1,"Quartär/Holozän"
120111,2,2006,5,170,200,"ilCv-Gro","h0","c1","e0","-2","r0","-2","ein","-1","-1","Wf1","Wg1","n","-2","mSfs",0,6,6,928,-1,-1,-1,"Quartär/Holozän"
120112,2,2006,1,0,10,"ApAhe","h2","c0","e0","-2","r0","-2","ein","-1","-1","Wf5","Wg4","g","-2","mS",0,6,0,969,941,-1,-1,"Quartär/Holozän"
120112,2,2006,2,10,22,"ApBhv","h2","c0","e0","-2","r0","-2","koh","-1","-1","Wf4","Wg4","g","-2","mS",0,6,0,969,941,-1,-1,"Quartär/Holozän"
120112,2,2006,3,22,50,"Bv","h1","c0","e0","-2","r0","-2","ein","-1","-1","Wf3","Wg3","g","-2","mS",0,6,0,969,-1,-1,-1,"Quartär/Holozän"
120112,2,2006,4,50,90,"BvlCv","h0","c0","eo","f3","r0","-2","ein","-1","-1","Wf1","Wg1","u","-2","mSgs",0,6,6,928,969,-1,-1,"Quartär/Holozän"
120112,2,2006,5,90,110,"rGo","h0","c0","eo","f5","rb","f2","ein","-1","-1","Wf1","Wg1","u","-2","mS",0,1,1,928,-1,-1,-1,"Quartär/Holozän"
120112,2,2006,6,110,140,"rGro","h0","c0","eh","f4","rb","f3","ein","-1","-1","Wf1","Wg2","u","-2","mSgs",0,0,0,928,-1,-1,-1,"Quartär/Holozän"
120112,2,2006,7,140,160,"rGor","h0","c1","eh","f3","rb","f4","ein","-1","-1","Wf1","Wg2","u","-2","mSgs",0,0,0,928,-1,-1,-1,"Quartär/Holozän"
120113,2,2006,1,0,13,"Aeh Ap","h3","c0","e0","-2","r0","-2","ein","-1","-1","Wf5","Wg2","g","-2","Su2",0,6,0,969,-1,-1,-1,"Quartär/Holozän"
130037,2,2006,4,50,90,"Cv","h0","c0","e0","-2","r0","-2","ein","-1","-2","Wf2","Wg1","g","-2","fSms",-2,1,0,928,-2,-2,-2,"qw"
120113,2,2006,2,13,30,"Bhv-Ap","h2","c0","e0","-2","r0","-2","ein","-1","-1","Wf4","Wg2","g","-2","Su2",0,6,6,969,-1,-1,-1,"Quartär/Holozän"
120113,2,2006,3,30,50,"BvilCv","h0","c0","e0","-2","r0","-2","ein","-1","-1","Wf4","Wg2","u","-2","mSgs",0,6,6,928,-1,-1,-1,"Quartär/Holozän"
120113,2,2006,4,50,100,"(rGo)ilCv","h0","c0","eh","f1","r0","-2","ein","-1","-1","Wf1","Wg1","u","-2","mSfs",0,0,0,928,-1,-1,-1,"Quartär/Holozän"
120113,2,2006,5,100,130,"rGo-ilCv","h0","c0","eh","f2","r0","-2","ein","-1","-1","Wf1","Wg1","u","-2","fSms",0,0,0,928,-1,-1,-1,"Quartär/Holozän"
120113,2,2006,6,130,170,"ilCv-Go","h0","c0","eh","f3","rb","f3","ein","-1","-1","Wf2","Wg1","u","-2","mSfs",0,0,0,928,-1,-1,-1,"Quartär/Holozän"
120114,2,2006,1,0,18,"Ap(Ahe/Aeh+Bhv)","h3","c0","e0","-2","r0","-2","koh","-1","-1","Wf4","Wg3","u","-2","Su2",0,6,0,969,941,-1,-1,"Quartär/Holozän"
120114,2,2006,2,18,35,"Bhv","h1","c0","e0","-2","r0","-2","koh","-1","-1","Wf4","Wg2","u","-2","Su2",0,6,0,969,-1,-1,-1,"Quartär/Holozän"
120114,2,2006,3,35,75,"Bv","h0","c0","e0","-2","r0","-2","ein","-1","-1","Wf3","Wg1","u","-2","fSgs",0,6,6,969,-1,-1,-1,"Quartär/Holozän"
120114,2,2006,4,75,120,"Bv`Cv","h0","c0","eo","f2","r0","-2","ein","-1","-1","Wf2","Wg2","g","-2","mSfs",0,1,0,928,969,-1,-1,"Quartär/Holozän"
120114,2,2006,5,120,180,"Cv","h0","c0","eo","f2","r0","-2","ein","-1","-1","Wf1","Wg0","n","-2","mSfs",0,1,0,928,-1,-1,-1,"Quartär/Holozän"
120115,2,2006,1,0,3,"Aeh","h2","c0","e0","-2","r0","-2","koh","-1","-1","Wf4","Wg3","g","-2","Slu",0,6,6,969,-1,-1,-1,"Quartär/Holozän"
120115,2,2006,2,3,25,"Ap(Ahe+Bhv+Sw)","h1","c0","e0","-2","r0","-2","koh","-1","-1","Wf3","Wg2","g","-2","Slu",0,6,6,969,-1,-1,-1,"Quartär/Holozän"
120115,2,2006,3,25,55,"rSdw-Ael","h0","c0","eh","f1","rb","f6","koh","-1","-1","Wf1","Wg1","u","-2","Us",0,1,1,969,-1,-1,-1,"Quartär/Holozän"
120115,2,2006,4,55,85,"(Ael+Bt)Swd","h0","c0","eo","f2","rb","f4","pol","-1","-1","Wf2","Wg1","u","-2","Ls3",0,1,0,931,969,-1,-1,"Quartär/Holozän"
120115,2,2006,5,85,130,"BtSd","h0","c0","eo","f5","rb","f2","pol","-1","-1","Wf1","Wg1","u","-2","Ls2",0,1,0,931,-1,-1,-1,"Quartär/Holozän"
120115,2,2006,6,130,170,"Sg-ilCv","h0","c0","eo","f4","rb","f3","koh","-1","-1","Wf1","Wg1","u","-2","Sl2",0,1,0,928,931,-1,-1,"Quartär/Holozän"
120115,2,2006,7,170,200,"(Swd)elCv","h0","c4","eh","f2","rb","f4","koh","-1","-1","Wf0","Wg0","z","-2","Sl2",0,1,0,831,-1,-1,-1,"Quartär/Holozän"
120116,2,2006,1,0,7,"Ahe/ Ae","h1","c0","e0","-2","r0","-2","koh","-1","-1","Wf1","Wg2","g","-2","mSfs",0,1,6,941,969,-1,-1,"Quartär/Holozän"
120116,2,2006,2,7,25,"Bsh","h2","c0","e0","-2","r0","-2","koh","-1","-1","Wf3","Wg2","g","-2","mSfs",0,6,6,969,-1,-1,-1,"Quartär/Holozän"
120116,2,2006,3,25,50,"Bv","h1","c0","e0","-2","r0","-2","ein","-1","-1","Wf2","Wg2","u","-2","mSfs",0,6,6,969,-1,-1,-1,"Quartär/Holozän"
120116,2,2006,4,50,90,"(Bv)ilCv","h0","c0","e0","-2","r0","-2","ein","-1","-1","Wf2","Wg1","u","-2","fSms",0,1,1,928,969,-1,-1,"Quartär/Holozän"
120116,2,2006,5,90,140,"(rGo)ilCv","h0","c0","eo","f3","r0","-2","ein","-1","-1","Wf2","Wg2","u","-2","fS",0,0,0,928,-1,-1,-1,"Quartär/Holozän"
120116,2,2006,6,140,190,"ilCv","h0","c0","e0","-2","r0","-2","ein","-1","-1","Wf1","Wg1","u","-2","fS",0,0,0,928,-1,-1,-1,"Quartär/Holozän"
120117,2,2006,1,0,7,"A(e)h Ap","h3","c0","e0","-2","r0","-2","koh","-1","-1","Wf4","Wg3","g","-2","fSms",0,0,0,928,-1,-1,-1,"Quartär/Holozän"
120117,2,2006,2,7,20,"Ap(OhAeh+ilCV)","h2","c0","e0","-2","r0","-2","koh","-1","-1","Wf5","Wg4","g","-2","fSms",0,0,0,928,-1,-1,-1,"Quartär/Holozän"
120117,2,2006,3,20,45,"rGoAp(Oh;Aeh+GoilCv)","h1","c0","e0","-2","r0","-2","koh","-1","-1","Wf2","Wg2","u","-2","mSfs",0,0,0,928,-1,-1,-1,"Quartär/Holozän"
120117,2,2006,4,45,70,"Go","h0","c0","ed","f2","r0","-2","koh","-1","-1","Wf1","Wg1","u","-2","mSfs",0,0,0,928,-1,-1,-1,"Quartär/Holozän"
120117,2,2006,5,70,105,"Gro","h0","c0","eo","f3","r0","-2","koh","-1","-1","Wf1","Wg0","u","-2","mSfs",0,0,0,928,-1,-1,-1,"Quartär/Holozän"
120117,2,2006,6,105,140,"Gor","h0","c0","eh","f3","rb","f5","koh","-1","-1","Wf0","Wg0","z","-2","mSfs",0,0,0,928,-1,-1,-1,"Quartär/Holozän"
120118,2,2006,1,0,5,"Ahe","h1","c0","e0","-2","r0","-2","ein","-1","-1","Wf3","Wg2","g","-2","mSgs",0,1,0,928,-1,-1,-1,"Quartär/Holozän"
120118,2,2006,2,5,24,"rApBh","h2","c0","e0","-2","r0","-2","ein","-1","-1","Wf4","Wg4","g","-2","mSgs",0,1,0,928,-1,-1,-1,"Quartär/Holozän"
120118,2,2006,3,24,43,"Bh`v","h1","c0","e0","-2","r0","-2","ein","-1","-1","Wf2","Wg2","u","-2","mSgs",0,6,0,928,-1,-1,-1,"Quartär/Holozän"
120118,2,2006,4,43,65,"Bsv","h0","c0","e0","-2","r0","-2","ein","-1","-1","Wf3","Wg3","g","-2","mSgs",0,6,0,928,-1,-1,-1,"Quartär/Holozän"
120118,2,2006,5,65,85,"lCv","h0","c0","eh","f3","r0","-2","ein","-1","-1","Wf1","Wg2","u","-2","mS",0,0,0,928,-1,-1,-1,"Quartär/Holozän"
120118,2,2006,6,85,105,"rGo-lCv","h0","c0","eh","f2","r0","-2","ein","-1","-1","Wf2","Wg1","u","-2","mS",0,0,0,928,-1,-1,-1,"Quartär/Holozän"
120118,2,2006,7,105,165,"lCv","h0","c0","e0","-2","r0","-2","ein","-1","-1","Wf1","Wg1","u","-2","mS",0,0,0,928,-1,-1,-1,"Quartär/Holozän"
120119,2,2006,1,0,7,"(rHAh)","h5","c0","e0","-2","r0","-2","koh","-1","-1","Wf5","Wg3","g","-2","Hnb",0,0,0,1012,-1,-1,-1,"Quartär/Holozän"
120119,2,2006,2,7,28,"(rHwv)","h5","c0","e0","-2","r0","-2","koh","-1","-1","Wf4","Wg4","g","-2","Hnb",0,0,0,1012,-1,-1,-1,"Quartär/Holozän"
120119,2,2006,3,28,43,"Bv-rGro","h1","c4","eo","f3","rb","f2","pol","-1","-1","Wf2","Wg2","g","-2","fS",0,0,0,928,831,823,-1,"Quartär/Holozän"
120119,2,2006,4,43,73,"Gro","h0","c0","eh","f2","r0","-2","ein","-1","-1","Wf2","Wg1","u","-2","fSms",0,0,0,928,-1,-1,-1,"Quartär/Holozän"
120119,2,2006,5,73,90,"Gor","h0","c0","e0","-2","r0","-2","ein","-1","-1","Wf1","Wg1","u","-2","mSfs",0,0,0,928,-1,-1,-1,"Quartär/Holozän"
120120,2,2006,1,0,6,"Aeh","h2","c0","e0","-2","r0","-2","koh","-1","-1","Wf5","Wg3","g","-2","Su3",0,6,0,969,-1,-1,-1,"Quartär/Holozän"
120120,2,2006,2,6,19,"Bhv","h1","c0","e0","-2","r0","-2","koh","-1","-1","Wf5","Wg2","g","-2","Su3",0,6,0,969,-1,-1,-1,"Quartär/Holozän"
120120,2,2006,3,19,31,"Al Bv","h0","c0","e0","-2","r0","-2","ein","-1","-1","Wf4","Wg2","g","-2","Su3",0,6,0,969,-1,-1,-1,"Quartär/Holozän"
120120,2,2006,4,31,55,"Ae","h0","c0","e0","-2","r0","-2","koh","-1","-1","Wf3","Wg2","g","-2","Su4",0,6,6,969,-1,-1,-1,"Quartär/Holozän"
120120,2,2006,5,55,88,"Btv+Ae","h0","c0","eh","f4","r0","-2","koh","-1","-1","Wf1","Wg1","u","-2","Slu",0,6,0,931,-1,-1,-1,"Quartär/Holozän"
120120,2,2006,6,88,170,"Ae+Btv","h0","c0","e0","-2","r0","-2","koh","-1","-1","Wf1","Wg1","u","-2","Ls4",0,6,0,931,-1,-1,-1,"Quartär/Holozän"
120122,2,2006,1,0,4,"Ahe","h2","c0","e0","-2","r0","-2","ein","-1","-1","Wf4","Wg2","g","-2","fSms",0,0,0,941,-1,-1,-1,"Quartär/Holozän"
120122,2,2006,2,4,30,"Bv","h1","c0","e0","-2","r0","-2","ein","-1","-1","Wf3","Wg4","g","-2","fSms",0,0,0,941,-1,-1,-1,"Quartär/Holozän"
120122,2,2006,3,30,43,"fAehBhv","h3","c0","e0","-2","r0","-2","koh","-1","-1","Wf4","Wg3","g","-2","mSfs",0,1,0,969,941,-1,-1,"Quartär/Holozän"
120122,2,2006,4,43,63,"Bv","h1","c0","e0","-2","r0","-2","ein","-1","-1","Wf2","Wg2","g","-2","mSfs",0,6,1,969,-1,-1,-1,"Quartär/Holozän"
120122,2,2006,5,63,90,"(Bv``)lCv","h0","c0","e0","-2","r0","-2","ein","-1","-1","Wf3","Wg2","u","-2","mSfs",0,0,0,928,969,-1,-1,"Quartär/Holozän"
120122,2,2006,6,90,170,"lCv","h0","c0","eh","f1","r0","-2","ein","-1","-1","Wf1","Wg1","u","-2","mSfs",0,0,0,928,-1,-1,-1,"Quartär/Holozän"
120123,2,2006,1,0,3,"Ap Ahe","h3","c0","e0","-2","r0","-2","koh","-1","-1","Wf5","Wg2","g","-2","Su2",0,1,0,969,941,-1,-1,"Quartär/Holozän"
120123,2,2006,2,3,10,"ApAh","h4","c0","e0","-2","r0","-2","koh","-1","-1","Wf5","Wg3","g","-2","Su2",0,1,0,969,941,-1,-1,"Quartär/Holozän"
120123,2,2006,3,10,28,"Bhv Ap gestört","h2","c0","e0","-2","r0","-2","koh","-1","-1","Wf4","Wg2","g","-2","Su2",0,1,0,969,941,-1,-1,"Quartär/Holozän"
120123,2,2006,4,28,55,"Bhv","h1","c0","e0","-2","r0","-2","koh","-1","-1","Wf2","Wg2","g","-2","Su2",0,6,0,969,-1,-1,-1,"Quartär/Holozän"
120123,2,2006,5,55,75,"CvBv","h0","c0","e0","-2","r0","-2","ein","-1","-1","Wf2","Wg2","u","-2","Su2",0,6,6,969,928,-1,-1,"Quartär/Holozän"
120123,2,2006,6,75,120,"Cv","h0","c0","eh","f1","r0","-2","ein","-1","-1","Wf1","Wg1","u","-2","Su2",0,0,0,928,-1,-1,-1,"Quartär/Holozän"
