"bund_nr","team","datum","hbi_status","beart","besttyp","struktur","schlussgrad_schi1","schlussgrad_schi2","mischung","pk1_aufnahme","pk2_aufnahme","pk3_aufnahme","geraet","beschreibungbestockung","anmerkung"
50103,"Tilo Schindler; Karin Morgenstern",2012-04-16,-9,1,3,1,6,-2,2,1,1,1,"-9","Von PK-Mittelpunkt zu WZE-Mittelbaum V/1 (Fichte) 1,86 m in 106 gon.",NA
50104,"Tilo Schindler; Karin Morgenstern",2012-04-16,-9,1,6,1,2,-2,4,1,1,1,"-9","Von PK-Mittelpunkt zu WZE-Mittelbaum IX/1 (Buche) 12,50 m in 191 gon.",NA
50105,"Tilo Schindler; Karin Morgenstern",2011-11-26,-9,1,4,1,2,-2,2,1,1,1,"-9","Von PK-Mittelpunkt zu WZE-Mittelbaum V/1 (Rotbuche) 14,35 m in 212 gon.",NA
50106,"Tilo Schindler; Karin Morgenstern",2011-11-26,-9,1,4,1,2,-2,2,1,1,1,"-9","Von PK-Mittelpunkt zu WZE-Mittelbaum V/1 (Rotbuche) 13,46 m in 271 gon",NA
50107,"Tilo Schindler; Karin Morgenstern",2011-11-04,-9,1,1,2,6,6,1,1,1,1,"-9","Von PK-Mittelpunkt zu WZE-Mittelbaum III/1 (Fichte) 13,18 m in 207 gon.",NA
50108,"Tilo Schindler; Karin Morgenstern",2011-11-02,-9,1,4,2,6,1,2,1,1,1,"-9","Von PK-Mittelpunkt zu WZE-Mittelbaum III/1 (Traubeneiche) 15,34 m in 14 gon.",NA
50109,"Tilo Schindler; Karin Morgenstern",2011-09-11,-9,1,1,1,6,-2,2,1,1,1,"-9","Im NW unmittelbar an PK-Mittelpunkt angrenzende Windwurflücke.
Abstand PK-Mittelpunkt zu WZE-Mittelbaum III/1 (Fichte) 7,0 m in 149 gon.",NA
60009,"Hennecke, Gries",2011-07-05,-9,1,2,2,6,6,3,1,1,1,"-9","bussole nordkante weisse kappe",NA
50110,"Tilo Schindler; Karin Morgenstern",2011-11-21,-9,1,1,2,6,6,1,1,1,1,"-9","Von PK-Mittelpunkt zu WZE-Mittelbaum V/1 (Fichte) 10,0 m in 142 gon.",NA
50111,"Tilo Schindler; Karin Morgenstern",2011-11-04,-9,1,4,1,3,-2,2,1,1,1,"-9","Von PK-Mittelpunkt zu WZE-Mittelbaum III/1 (Rotbuche) 14,63 m in 107 gon.",NA
50112,"Tilo Schindler; Karin Morgenstern",2011-11-01,-9,1,1,1,6,-2,1,1,1,1,"-9","Von  PK-Mittelpunkt zu WZE-Mittelbaum V/1 (Fichte) 16,10 m in 190 gon.",NA
50113,"Tilo Schindler; Karin Morgenstern",2011-09-09,-9,1,8,2,2,1,2,1,1,1,"-9","Von PK-Mittelpunkt zu WZE-Mittelbaum VII/1 (Hainbuche) 14,0 m in 231 gon.",NA
50114,"Tilo Schindler; Karin Morgenstern",2011-11-21,-9,1,7,1,2,-2,3,1,1,1,"-9","Von PK-Mittelpunkt zu WZE-Mittelbaum V/1 (Rotbuche) 10,64 m in 63 gon.",NA
50115,"Tilo Schindler; Karin Morgenstern",2011-11-01,-9,1,4,2,5,1,1,1,1,1,"-9","Von PK-Mittelpunkt zu WZE-Mittelbau IX/1 (Rotbuche) 13,61 m in 353 gon.",NA
50116,"Tilo Schindler; Karin Morgenstern",2011-09-09,-9,1,4,2,3,2,2,1,1,1,"-9","Entfernung von PK-Mittelpunkt zu WZE-Mittelbaum VII/1 (Rotbuche) in 14.3 m, 114 gon.",NA
50117,"Tilo Schindler; Karin Morgenstern",2012-04-19,-9,1,4,1,2,-2,2,1,1,1,"-9","Von PK-Mittelpunkt zu WZE-Mittelbaum III/1 (Lärche) 14,40 m in 346 gon.",NA
50118,"KT",2011-11-07,-9,1,4,2,2,6,2,1,1,1,"-9","Von PK-Mittelpunkt zu WZE-Mittelbaum III/1 (Rotbuche) 15,57 m in 398 gon.",NA
50119,"Tilo Schindler; Karin Morgenstern",2011-11-05,-9,1,4,2,6,6,1,1,1,1,"-9","Von PK-Mittelpunkt zu WZE-Mittelbaum IX/1 (Rotbuche): 14,71 m in 170 gon.",NA
50120,"Tilo Schindler; Karin Morgenstern",2011-11-01,-9,1,1,1,6,-2,2,2,2,2,"-9","Kahlhiebsfläche mit lückigem Anwuchs von Fichtennaturverjüngung (begradigte Sturmwurffläche).",NA
50121,"Tilo Schindler; Karin Morgenstern",2011-09-08,-9,1,6,2,3,2,3,1,1,1,"-9","Von PK-Mittelpunkt zu WZE-Mittelbaum VII/1 (Roteiche). 389 gon in 16 m.",NA
50122,"Tilo Schindler; Karin Morgenstern",2012-04-18,-9,1,1,1,6,-2,1,1,1,1,"-9","Von PK-Mittelpunkt zu WZE-Mittelbaum III/1 (Fichte) 11,95 m in 101 gon.
Schmaler Bestandesstreifen, Fichten zumeist mit Randbaumhabitus; dichte Strauchschicht von Weißdorn, Faulbaum und Hasel.",NA
50123,"Tilo Schindler; Karin Morgenstern",2012-04-18,-9,1,2,1,6,-2,1,1,1,1,"-9","Einzelne Überhälter GKI. Von PK-Mittelpunkt zu WZE Mittelbaum III/1 (Kiefer) 15,28 m in 146 gon.",NA
50124,"Tilo Schindler; Karin Morgenstern",2011-09-14,-9,1,2,5,5,1,2,1,1,1,"-9","Fichte stark geschält.
Von PK-Mittelpunkt zu WZE-Mittelbaum XV/1 (Kiefer) 15,2 m in 51 gon.",NA
50125,"Tilo Schindler; Karin Morgenstern",2011-09-12,-9,1,2,2,3,6,2,1,1,1,"-9","Von PK-Mittelpunkt zu WZE-Mittelbaum III/1 (Kiefer) 15,43 m in 278 gon.",NA
50126,"Tilo Schindler; Karin Morgenstern",2011-09-15,-9,1,4,1,2,-2,2,1,1,1,"-9","Von PK-Mittelpunkt zu WZE-Mittelbaum VII/1 (Rotbuche): 16,05 m in 186 gon.",NA
50127,"Tilo Schindler; Karin Morgenstern",2011-09-14,-9,1,8,1,2,-2,2,1,1,1,"-9","Von PK-Mittelpunkt zu WZE-Mittelbaum  III/1 (Bergahorn) 20,16 m in 157 gon.",NA
50128,"Tilo Schindler; Karin Morgenstern",2011-09-12,-9,1,1,1,2,-2,1,1,1,1,"-9","Von PK-Mittelpunkt zu WZE-Mittelbaum III/1 (Fichte) 15,0 m in 53 gon.",NA
50129,"Tilo Schindler; Karin Morgenstern",2012-04-19,-9,1,1,1,2,-2,2,1,1,1,"-9","Von PK-Mittelpunkt zu WZE-Mittelbaum III/1 (Fichte) 14,47 m in 203 gon.",NA
50130,"Tilo Schindler; Karin Morgenstern",2011-09-15,-9,1,4,3,5,5,1,1,1,1,"-9","Von PK-Mittelpunkt zu WZE-Mittelbaum V/1 (alte Rotbuche): 9,43 m in 229 gon.",NA
50131,"Tilo Schindler; Karin Morgenstern",2011-09-14,-9,1,4,3,2,1,7,1,1,1,"-9","Von PK-Mittelpunkt zu BZE-Probebaum P 2: 2,29 m in 165 gon.",NA
50132,"Tilo Schindler; Karin Morgenstern",2011-09-13,-9,1,4,6,2,6,2,1,1,1,"-9","Von PK-Mittelpunkt zu WZE-Mittelbaum V/1 (Stieleiche) 14,96 m in 254 gon.",NA
50133,"Tilo Schindler; Karin Morgenstern",2011-09-12,-9,1,4,2,2,6,2,2,1,1,"-9","Von PK-Mittelpunkt zu WZE-Mitelbaum VII/1 (Rotbuche) 14,94 m in 70 gon.",NA
50134,"Tilo Schindler; Karin Morgenstern",2011-09-08,-9,1,1,1,2,-2,2,1,1,1,"-9","Von PK-Mittelpunkt zu WZE-Mittelbaum III/21 (Fichte): 14,26 m in 94 gon.",NA
50135,"Tilo Schindler; Karin Morgenstern",2012-04-19,-9,1,1,1,2,-2,1,1,1,1,"-9","Von PK-Mittelpunkt zu WZE-Mittelbaum V/1 (Fichte) 14,06 m in 65 gon.",NA
50136,"Tilo Schindler; Karin Morgenstern",2011-09-15,-9,1,4,2,3,6,1,1,1,1,"-9","Von PK-Mittelpunkt zu WZE-Mittelbaum V/1 (Rotbuche): 13,33 m in 173 gon.",NA
50137,"Tilo Schindler; Karin Morgenstern",2011-09-13,-9,1,4,1,1,-2,1,1,1,1,"-9","Von PK-Mittelpunkt zu WZE-Mittelbaum V/1 (Rotbuche) 13,35 m in 217 gon.",NA
100001,"-9",1970-01-01,-9,-9,-9,-9,-9,-9,-9,-1,-1,-1,"-9",NA,NA
50138,"Tilo Schindler; Karin Morgenstern",2011-09-16,-9,1,4,2,4,5,2,1,1,1,"-9","Von PK-Mittelpunkt zu WZE-Mittelbaum V/1 (Rotbuche): 16,08 m in 121 gon.",NA
50139,"Tilo Schindler; Karin Morgenstern",2011-09-16,-9,1,4,2,3,1,1,1,1,1,"-9","Von PK-Mittelpunkt zu  WZE-Mittelbaum VII/1 (Rotbuche): 8,94 m in 257 gon.",NA
50140,"Tilo Schindler; Karin Morgenstern",2011-09-13,-9,1,4,1,2,-2,2,1,1,1,"-9","Von PK-Mittelpunkt zu WZE-Mittelbaum III/1 (Rotbuche) 13,93  m in 340 gon.",NA
50141,"Tilo Schindler; Karin Morgenstern",2011-10-03,-9,1,4,1,2,-2,2,1,1,2,"-9","Von PK-Mittelpunkt zu WZE-Mittelbaum III/1 (Vogelkirsche) 13,56 m in 149 gon.
Frisch durchforstet, Teil der liegenden Buchen wird wahrscheinlich noch durch Brennholzselbstwerbung entnommen.",NA
50142,"Tilo Schindler; Karin Morgenstern",2011-10-04,-9,1,8,6,6,2,2,1,1,1,"-9"," Von PK-Mittelpunkt zu WZE-Mittelbaum III/1 (Robinie) 16,95 m in 240 gon.",NA
50143,"KT",2011-11-07,-9,1,8,2,3,6,1,1,1,1,"-9","Von PK-Mittelpunkt zu WZE-Mittelbaum III/1 (Pappel): 15,0 m in 30 gon.",NA
50144,"Tilo Schindler; Karin Morgenstern",2011-11-03,-9,1,1,1,2,-2,1,1,1,1,"-9","Von PK-Mittelpunkt zu WZE-Mittelbaum III/1 (Fichte) 15,17 m in 135 gon.",NA
50145,"Tilo Schindler; Karin Morgenstern",2011-11-05,-9,1,1,1,1,-2,1,1,1,2,"-9","Erstaufforstung.
Von PK-Mittelpunkt zu WZE-Mittelbaum  III/1 (Fichte) 4,34 in 204 gon.",NA
50146,"Tilo Schindler; Karin Morgenstern",2012-04-18,-9,1,2,2,3,6,2,1,1,1,"-9","Von PK-Mittelpunkt zu WZE-Mittelbaum III/1 (Kiefer) 20,87 m  in  102 gon.",NA
60001,"Hennecke, Gries",2011-06-23,-9,1,2,1,3,-1,2,1,1,1,"-9","bussolenstativ nordkante weisse kappe

grenze 1+2 = Hauptweg

grenze 2 = Bestandesgrenze Ki-Reinbestand

Verjüngungsplot 2 auf 75 gon, da Hauptweg und Bi-Polter = Störung

Verjüngungsplot 3 auf 15m, da Hauptweg = Störung

Verjüngungsplot 4 auf 3",NA
60002,"Hennecke, Gries",2011-06-28,-9,1,4,2,3,3,2,1,1,1,"-9",NA,NA
60003,"Held, Hennecke",2011-07-13,-9,1,2,1,3,-1,2,1,1,1,"-9","bussole nordkante weisse kappe",NA
60004,"Hennecke, Gries",2012-03-28,-9,1,6,1,1,-1,2,1,1,1,"-9","an Waldpflock

laubholzreicher Nadelbaumbestand durch Bestandesgrenze",NA
60005,"Hennecke, Gries",2012-03-27,-9,1,8,1,2,-1,2,1,1,1,"-9","Bussole",NA
60006,"Hennecke, Gries",2012-04-17,-9,1,1,1,2,-1,2,1,1,1,"-9","Bussole an Pflock",NA
60007,"Held, Hennecke",2011-07-12,-9,1,3,1,2,-1,2,1,1,1,"-9","bussole nordseite weisse kappe",NA
60008,"Held, Hennecke",2011-07-12,-9,1,3,1,1,-1,2,1,1,1,"-9","bussole nordkante weisekappe",NA
60010,"Hennecke, Gries",2011-06-20,-9,1,4,1,2,-1,2,1,1,1,"-9","weisser Pflock an weisser Kappe

Bussolenstativ an der Südkante der weissen Kappe

Distanzen zum Totholz mittels Bandmaß, da starker Regen = Störung Vertex",NA
60011,"Hennecke, Gries",2012-02-29,-9,1,6,1,2,-1,2,1,1,2,"-9","Busole an kl. Ei-Pflock (blau) ca 3m 
südöstlich des Profils",NA
60012,"Hennecke, Gries",2011-06-21,-9,1,1,1,2,-1,2,1,1,1,"-9","weisser pflock an weisser kappe
bussolenstativ nordkante weisse kappe",NA
60013,"Hennecke, Gries",2011-05-20,-9,1,1,1,6,-1,1,1,1,1,"-9","bussolenstativ nordkante weisse kappe

verjüngungsplot 1 auf 15m = RG = Störung",NA
60014,"Hennecke, Gries",2011-06-21,-9,1,8,1,2,-1,2,1,1,2,"-9","bussolenstativ nordkante weisse kappe

frische bi-,ei- und wie-Stubben---ein späterer Stockausschlag ist nicht auszuschließen",NA
60015,"Hennecke, Gries",2012-02-16,-9,1,4,1,6,-1,2,1,1,1,"-9","Bussole Ostkante weisse Kappe",NA
60016,"Hennecke, Gries",2012-03-22,-9,1,1,3,1,6,2,1,1,1,"-9","Bussole an Pflock

Alter des Ela-Überhaltes in den Vorklärungsdaten um ca 50 Jahre unterschätzt (75 jährig, real ca. 120)",NA
60017,"Hennecke, Gries",2012-03-29,-9,1,4,1,2,-1,3,1,1,1,"-9","Bussole an Plock

Bestandesgreze 1= Hauptweg 5 m breit, daran anschließend differente Bestockung (NSG Silberbach, Schwarzbach, Fürstenwiese)",NA
60018,"Hennecke, Gries",2011-07-06,-9,1,2,2,2,1,2,1,1,1,"-9","keine weisse kappe, sondern nur kantholz

in verjü-plot 2 johannisbeere!
In verjü-plot 3 slb = Walnuss


Bestandesgrenze = grenze zu feuchtbiotop an wegseite",NA
60019,"Hennecke, Gries",2011-07-06,-9,1,2,2,6,1,2,1,1,1,"-9","Grenze = Hauptweg

bussole nordkante weisse kappe

verjü-plot 4 auf 6m, da hauptweg = störung",NA
60020,"Hennecke, Gries",2012-04-16,-9,1,5,1,3,-1,2,1,1,1,"-9","Bussole an Pflock

es kommen lebende Eichenstuben vor!",NA
60021,"Hennecke, Gries",2012-04-18,-9,1,1,3,6,6,2,1,1,2,"-9","Bussole Nordkante weisse Kappe",NA
60022,"Hennecke, Gries",2012-02-13,-9,1,5,5,6,2,1,1,1,1,"-9","Bussole an Pflock",NA
60023,"Hennecke, Gries",2012-03-26,-9,1,5,1,2,-1,2,1,1,1,"-9","Bussole an Pflock

Baum-Nr. 47 absterbend, am Stammfuss noch lebende Wasserreiser vorhanden",NA
60024,"Held, Hennecke",2011-07-13,-9,1,7,1,2,-1,3,1,1,1,"-9","bussole nordkante weisse kappe",NA
60025,"Hennecke, Gries",2011-08-03,-9,1,4,1,2,-1,1,1,1,2,"-9","bossole nordseite weisse kappe",NA
60026,"Hennecke, Gries",2011-08-03,-9,1,2,2,6,6,2,1,1,1,"-9","keine weisse kappe--bussole an ei-pflock östl. d. profils

grenze = bestandesgrenze und eigentumsgrenze

frisch gehauen-einige Abs Bu und Ki nicht als totholz aufgenommen, da nummeriert und noch zu rücken",NA
60027,"Hennecke, Gries",2011-07-05,-9,1,4,1,1,-1,2,1,1,1,"-9","keine weisse kappe, bussole an zwei ei-Kanthölzern=MP",NA
60028,"Hennecke, Gries",2012-03-28,-9,1,1,1,6,-1,2,1,1,1,"-9","Bussole an Pflock",NA
60029,"Hennecke, Gries",2012-03-27,-9,1,1,1,6,-1,2,1,1,1,"-9","Bussole an Pflock",NA
60030,"Hennecke, Gries",2011-07-05,-9,1,2,2,6,2,1,1,1,1,"-9","bussole nordkante weisse kappe",NA
60031,"Hennecke, Gries",2011-08-02,-9,1,4,1,1,-1,2,1,1,1,"-9","bussole an ei-pflock 3m rechts der profilstirnseite!
Koordinaten d weissen kappen sind noch zu klären (insgesamt 3 kappen vorhanen)",NA
60032,"Hennecke, Gries",2011-08-01,-9,1,1,2,6,1,1,1,1,1,"-9","keine weisse kappe--kleiner pflock, weiss südwestl des bodeneinschlages",NA
60033,"Hennecke, Gries",2011-08-02,-9,1,2,2,3,1,2,1,1,1,"-9","bussole nordkante weisse kappe

grenze 1 u 2 je böschung hauptweg

:-)",NA
60034,"Hennecke, Gries",2012-04-16,-9,1,5,1,2,-1,2,1,1,1,"-9","Bussole an Pflock

Vorkommen von zahlreichen lebenden Stubben durch Stockausschlag oder ehem. Zwiesel",NA
60035,"Hennecke, Gries",2012-04-17,-9,1,4,1,2,-1,2,1,1,1,"-9","Bussole Nordkante weisse Kappe",NA
60036,"Hennecke, Gries",2011-06-28,-9,1,1,1,1,-1,3,1,1,1,"-9","bussolenstativ ostkante weisse kappe",NA
60037,"Hennecke, Gries",2011-06-27,-9,1,6,1,1,-1,3,1,1,1,"-9","bussolenstativ nordkante weisse kappe

weisser plock",NA
60038,"Hennecke, Gries",2011-06-22,-9,1,4,2,6,1,2,1,1,1,"-9","grenze 1+2=Hauptweg
grenze 2 = Bestandesgrenze Fi-Bestand

Bussolenstativ Nordkante weisse Kappe

Referenzkreis mit bu155 jähr. Ca. B° 0,5 bestockt -- Buchenaltbestand auf dem referenzkreis noch Hauptbestand

Verjüngungsplot nr 2 auf 6m, da Hauptwe",NA
60039,"Hennecke, Gries",2012-02-28,-9,0,-1,-1,-1,-1,-1,2,2,2,"-9","MP unter IN-Holz-Polter,

daher Fehlstämme in der Totholzaufnahme möglich

NV-Plot Süd auf 17m, Hauptweg=Störung

NV-Plot West auf 24m, da Hauptweg = Störung, wird nochvom 5m_Radius geschnitten


Grenze 1 u 2 = nord und südbankette Haupweg

Gre",NA
60040,"Hennecke, Gries",2012-02-01,-9,1,1,4,6,6,2,1,1,1,"-9","'Bussole an Pflock",NA
60041,"Hennecke, Gries",2011-08-04,-9,1,6,2,6,6,3,1,1,1,"-9","keine weisse kappe, bussole an ei-pflock südl. d. profiles",NA
60042,"Held, Hennecke",2011-07-14,-9,1,2,2,6,2,2,1,1,1,"-9","bussole nordkante weisse kappe",NA
60043,"Held, Hennecke",2011-07-11,-9,1,7,1,-1,1,2,1,1,1,"-9","bussole nordkante weisse kappe",NA
60044,"Hennecke, Gries",2011-07-04,-9,1,3,2,6,1,2,1,1,1,"-9","bussole an nordkante weissekappe

baum-nr. 36 (bu) stammbr.-trotzdem höhenmessung

grenze = bestandesgrenze zu fi-kultur (weihnachtsbäume?)

verjüngungsplot 4 beinhaltet nur 9 bäume",NA
60045,"Hennecke, Gries",2012-03-27,-9,1,4,1,3,-1,2,1,1,1,"-9","Bussole an Pflock",NA
60046,"Hennecke, Gries",2012-03-29,-9,1,4,1,2,-1,2,1,1,1,"-9","Bussole an Pflock",NA
60047,"Hennecke, Gries",2012-02-15,-9,1,6,1,2,-1,4,1,1,1,"-9","Bussole an Pflock

Kiefernaltbestand mit durchwachsenden Bu-Unterstand; Bu einzelstammw. Bis truppweise gemischt",NA
60048,"Hennecke, Gries",2012-02-15,-9,1,7,2,6,2,2,1,1,1,"-9","Bussole an Nordseite weisse Kappe",NA
60049,"Hennecke, Gries",2012-02-13,-9,1,4,1,6,-1,2,1,1,1,"-9","Bussole an Pflock",NA
60050,"Hennecke, Gries",2012-02-14,-9,1,1,1,6,-1,2,1,1,1,"-9","Bussole an Pflock östl. Profil",NA
60051,"Hennecke, Gries",2012-02-14,-9,1,2,4,2,2,2,1,1,1,"-9","
Bussole Nordseite weisse Kappe

Grenze 1 = Ostseite Hauptweg, Breite 5m
Grenze2 = Dammwildgatter, dort vorgelagert Weg, 4m breit",NA
60052,"Hennecke, Gries",2011-06-16,-9,1,6,1,-1,6,3,2,1,1,"-9","Bussolenstativ an der Nordkante der weissen Kappe",NA
60053,"Hennecke, Wahler",2012-02-03,-9,1,4,4,2,6,2,1,1,1,"-9","Bussole an Pflock",NA
60054,"Hennecke, Gries",2012-04-12,-9,1,1,1,1,-1,2,1,1,1,"-9","Bussole an Pflock

PK 2 beinhalztet mehrere Fichten mit einem BHD v0n 99 mm",NA
60057,"Hennecke, Gries",2012-02-28,-9,1,8,4,6,2,2,1,1,2,"-9","Bussole Nordkante weisse Kappe",NA
60058,"Hennecke, Gries",2012-04-11,-9,1,2,1,1,-1,2,1,1,1,"-9","Bussole an flock;
Referenzreis mittig drch Waldweg zerschnitten = Bestandesgrenze KI-Altholz
der Bestandesgrenze ist vom MP aus gesehen er Waldweg vorgelagert, Breite = ca 4 m",NA
60059,"Hennecke, Gries, Wahler",2012-01-09,-9,1,2,4,3,6,2,1,1,1,"-9","Bussole an Ei- Pflock 3 m östlich von Profil.",NA
60060,"Gries, Wahler",2012-01-05,-9,1,4,3,6,6,2,2,2,1,"-9","Bussole an kleinem Ei- Pflock. 3m östll. des Profils",NA
60061,"Gries, Wahler",2011-12-04,-9,1,1,4,6,6,2,1,1,1,"-9","Bussole an Ei- Pflock. Fichte abgängig (Käfer).",NA
60062,"Hennecke, Gries",2011-06-08,-9,1,1,1,6,-1,1,2,1,1,"-9","Bussolenstativ an Nordkante weisse Kappe
Verjüngungspkt 2 auf 75 gon und 10m
Grenze = Rückeweg",NA
60063,"Hennecke, Gries",2011-06-09,-9,1,4,1,2,-1,1,1,1,1,"-9",NA,NA
60064,"Hennecke, Gries",2011-06-15,-9,1,1,1,2,-1,1,1,1,1,"-9","Bussolenstativ Nordseite der weissen Kappe

Grenze = RG und Grenze zu 120 jähr. Fichte

Baum-Nr. 28 keine Höhenmessung, da starker Kronenbruch

Verjüngungsplot 4 auf 20m, da RG = Störung",NA
60065,"Gries, Wahler",2012-01-16,-9,1,1,1,6,-1,2,1,1,1,"-9","Bussole an Ei-Pflock 3m nördlich der Profilwand

Grenze = Bestandesgrenze",NA
60066,"Held, Hennecke",2011-12-12,-9,1,1,2,6,6,2,1,1,1,"-9","Bussole an Ei-Pflock 2m westl. der Profilstirn",NA
60067,"Held, Hennecke",2011-12-13,-9,1,1,1,2,-1,1,1,1,1,"-9","Bussole an Ei-Plock 2m westl. Profilstirn",NA
60068,"Hennecke, Gries",2012-01-03,-9,1,3,2,2,6,2,1,1,1,"-9","Bussole an Ei-Pflock",NA
60069,"Held, Hennecke",2011-12-15,-9,1,4,4,6,2,1,1,1,1,"-9","Bussole an Ei-Pflock 2m nördl. Profilstirn

Grenze 1 und 2 =  Hauptweg

am Weg BU-Stammholz gepoltert",NA
60070,"Held, Hennecke",2011-12-12,-9,1,4,4,6,1,2,1,1,1,"-9","Bussole an Ei-Pflock 3m nördl. Profilstirnseite",NA
60071,"Hennecke, Gries",2011-06-30,-9,1,4,3,1,5,2,1,1,1,"-9","Bussolenstativ Nordkante weisse Kappe

Grenze = Westseite Hauptweg  (Ostseite ausserhalb Referenzkreis)",NA
60072,"Held, Hennecke",2011-05-11,-9,1,8,1,2,-1,3,1,1,1,"-9","Grenze Nr. 4 = Rückeweg",NA
60073,"Hennecke, Gries",2011-05-23,-9,1,7,1,1,-1,3,1,1,1,"-9","Höhenmessung in der Fichte sehr erschwert,da die Kronen derBuchen die Einsehbarkeit der Fichtenkronen nahezu unmöglich machen.",NA
60074,"Hennecke, Gries",2011-05-23,-9,1,4,1,2,-1,1,1,1,1,"-9","Verjüngungsplot 4 auf 5 m

Grenze 1 = Bestandesgrenze zu Fictenbestand und Rückegasse/weg

Grenze 2 = Hauptweg unter 5 m",NA
60075,"Hennecke, Gries",2011-06-07,-9,1,2,2,4,1,2,1,1,1,"-9","mittelpunkt = Nordkante weisse Kappe

Baum-Nr. 22 hat auf 130 einen Steilast, MP auf 120 verlegt, wenn MP höher Objekt nicht aufzunehmen!",NA
60076,"Hennecke, Gries",2011-06-07,-9,1,1,1,2,-1,2,1,1,1,"-9","Grenzen = Rückewegem
Baum-Nr.36 absterbend
Verjüngungspunkt 1 auf 20m
Verjüngungspunkt 2 auf 75gon und 20m",NA
60077,"Held, Hennecke",2011-05-11,-9,1,8,1,1,-1,2,1,1,1,"-9","Höhenmessungen durch Hbu-Zwischenstand erheblich erschwert (Werte?), Ski Durchmesserklasse 23 nicht repräsentativ",NA
60078,"Held, Hennecke",2011-05-12,-9,1,4,1,1,-1,2,1,1,1,"-9",NA,NA
60079,"Hennecke, Gries",2011-11-03,-9,1,1,1,2,-1,2,1,1,1,"-9","Bussole Nordkante weisse Kappe",NA
60080,"Hennecke, Gries",2011-11-14,-9,1,4,1,6,-1,2,1,1,1,"-9","Bussole Südkante weisse Kappe

drei oberirdische Wurzeln aus Windwurftellern als Modul nicht aufgenommen.",NA
60081,"Hennecke, Gries",2011-11-15,-9,1,4,4,6,1,2,1,1,1,"-9","Bussole an Eichenpflock westlich vom Profil",NA
60082,"Gries, Wahler",2012-01-17,-9,1,4,1,2,-1,1,1,1,1,"-9","Bussole an Ei- Pflock.",NA
60083,"Hennecke, Gries",2011-11-16,-9,1,4,4,2,2,1,1,1,1,"-9","Bussole an Eichenpflock",NA
60084,"Hennecke, Gries",2011-08-11,-9,1,4,2,6,2,1,1,1,1,"-9","bussole an ei-pflock östl des profils",NA
60085,"Hennecke, Gries",2011-11-02,-9,1,2,2,6,6,2,1,1,1,"-9","Bussole an Ei-Pflock",NA
60086,"Hennecke, Gries",2011-10-12,-9,1,7,1,2,-1,2,1,1,1,"-9","Bussole an kl. Ei-Pflock 2,5 m südl.des Bodenprofils",NA
60087,"Gries, Wahler",2012-01-17,-9,1,1,1,2,-1,2,1,1,1,"-9","Bussole",NA
60088,"Hennecke, Gries",2012-03-05,-9,1,6,2,5,6,2,1,1,1,"-9","Bussole Nordkante weisse Kappe südwestl Profil",NA
60089,"Held, Hennecke",2011-05-05,-9,1,4,2,2,6,1,1,1,1,"-9",NA,NA
60090,"Held, Hennecke",2011-05-10,-9,1,1,1,1,-1,1,1,1,1,"-9","Grenze Nr. 1 = Rückeweg und Bestandesgrenze",NA
60091,"Held, Hennecke",2011-05-09,-9,1,4,1,6,-9,1,2,1,1,"-9",NA,NA
60092,"Held, Hennecke, Gries",2011-05-16,-9,1,8,2,2,2,2,1,1,1,"-9","Grenze 1 = Rückeweg
Grenze 2 = Bestandesgrenze

Messpunkt =gelbe Kreide

Verjüngungsplot 1 auf 375 gon, 10m, da RW = Störung
Verjüngungsplot 2 auf 100 gon und 16,50 m, da RW = Störung",NA
60093,"Held, Hennecke",2011-05-12,-9,1,1,1,2,-1,1,1,1,1,"-9","Grenze Nr. 1 und 2 je Wegböschung, Grenze 2 gleichzeitig Grenze zu Waldinnenrand (Wegbankette=Holzboden)

Verjüngungsplot Nord auf 20,00 m verlegt, da sonst innerhalb Weggraben,
Verjüngungsplot Ost auf 325 gon verlegt, da sonst innerhalb Weggraben
Ver",NA
60094,"Held, Hennecke",2011-05-05,-9,1,4,3,1,6,1,1,1,2,"-9","Buchenjungbestand unter Buchenüberhalt",NA
60095,"Hennecke, Gries",2011-08-09,-9,1,4,2,2,6,2,1,1,1,"-9","bussole nordseite weisse kappe am profil",NA
60096,"Hennecke, Gries",2011-08-08,-9,1,4,1,2,-1,2,1,1,1,"-9","bussole an kleinem pflock",NA
60097,"Hennecke, Gries",2011-08-11,-9,1,1,1,6,-1,2,2,1,1,"-9","bussole an pflock östl des profils, in rhollunder",NA
60098,"Hennecke, Gries",2011-10-31,-9,1,1,2,6,6,1,1,1,1,"-9","Bussole an kl. Ei-Pflock östl. des Profils",NA
60099,"Hennecke, Gries",2011-05-24,-9,1,4,1,1,-1,2,1,1,1,"-9","Bussolenstativ direkt an der Nordseite der weissen Kappe aufgestellt…",NA
60100,"Hennecke, Gries",2011-05-19,-9,1,4,1,1,-1,1,1,1,1,"-9",NA,NA
60101,"Held, Hennecke, Gries",2011-05-17,-9,1,7,1,5,-1,3,1,1,1,"-9","Eichenpflock = Mittelpunkt

Grenze 1 = Rückeweg und gleichzeitig Bestandesgrenze zu Fi-Reinestand ger. Baumholz

Verjüngungsplot 3 auf 5m",NA
60102,"Hennecke, Gries",2011-05-25,-9,1,7,3,1,5,2,1,1,1,"-9",NA,NA
60103,"Hennecke, Gries",2011-05-18,-9,1,7,1,6,-1,2,1,1,1,"-9",NA,NA
