"bund_nr","pk_nr","pk_aufnahme","pk_richtung","pk_dist","pk_maxdist","pk_anmerkung"
80217,1,1,"n",1000,47,NA
80218,1,1,"n",1000,263,NA
80219,1,1,"n",1000,306,NA
80220,1,1,"n",1000,113,NA
80221,1,1,"n",1000,292,NA
80222,1,1,"n",1000,59,NA
80223,1,1,"n",1000,73,NA
80224,1,1,"n",500,131,NA
80225,1,1,"n",1000,167,NA
80226,1,1,"n",1000,120,NA
80227,1,1,"n",1000,59,NA
80228,1,1,"n",1000,500,NA
80229,1,1,"n",1000,86,NA
80230,1,1,"n",1300,151,NA
80231,1,1,"n",1000,61,NA
80232,1,1,"n",1000,134,NA
80233,1,1,"nw",1000,41,NA
80234,1,1,"n",1000,108,NA
80235,1,1,"n",1000,105,NA
80236,1,1,"n",1000,342,NA
80237,1,1,"n",1000,92,NA
80238,1,1,"n",1000,292,NA
80239,1,1,"n",1000,123,NA
80240,1,1,"n",1000,52,NA
80241,1,1,"n",1000,67,NA
80242,1,1,"n",1000,119,NA
80243,1,1,"n",1000,397,NA
80244,1,1,"n",1000,74,NA
80245,1,1,"n",1000,294,NA
80246,1,1,"n",1000,168,NA
80247,1,1,"n",1000,135,NA
80248,1,1,"n",1000,454,NA
80249,1,1,"n",1000,162,NA
80250,1,1,"n",1000,67,NA
80251,1,1,"n",1000,85,NA
80252,1,1,"n",1000,36,NA
80253,1,1,"n",1000,215,NA
80254,1,1,"n",1000,351,NA
80255,1,1,"n",1000,66,NA
80256,1,1,"n",1000,80,NA
80257,1,1,"n",1000,95,NA
80258,1,1,"n",1000,130,NA
80259,1,1,"n",1000,130,NA
80260,1,2,"n",1000,-9,NA
80261,1,1,"n",1000,423,NA
80262,1,1,"n",1000,344,NA
80263,1,1,"n",1000,196,NA
80264,1,1,"n",1000,350,NA
80265,1,1,"n",1000,368,NA
80266,1,1,"n",1000,259,NA
80267,1,1,"n",1000,72,NA
80268,1,1,"n",1000,373,NA
80269,1,1,"n",1000,198,NA
80270,1,1,"n",1000,122,NA
80271,1,1,"n",1000,490,NA
80272,1,1,"n",1000,232,NA
80273,1,1,"n",1000,368,NA
80274,1,1,"n",1000,105,NA
80275,1,1,"n",1000,108,NA
80276,1,1,"n",1000,252,NA
80278,1,1,"n",1000,156,NA
80279,1,1,"n",1000,77,NA
80280,1,1,"n",1000,180,NA
80281,1,1,"n",1000,71,NA
80282,1,1,"n",1000,480,NA
80283,1,1,"n",1000,115,NA
80284,1,2,"n",1000,-9,NA
80285,1,1,"n",1000,499,NA
80286,1,1,"n",1000,48,NA
80287,1,1,"n",1000,204,NA
80288,1,1,"n",1000,472,NA
80289,1,1,"n",1000,86,NA
80290,1,1,"n",1000,298,NA
80291,1,1,"n",1000,61,NA
80292,1,1,"n",1000,354,NA
80293,1,1,"n",1000,188,NA
80294,1,1,"n",1000,65,NA
80295,1,1,"n",1000,459,NA
80296,1,1,"n",1000,193,NA
80297,1,1,"n",1000,462,NA
80298,1,1,"n",1000,85,NA
80299,1,1,"n",1000,61,NA
80301,1,1,"n",1000,313,NA
80302,1,1,"n",1000,163,NA
80303,1,1,"n",1000,92,NA
80304,1,1,"n",1500,128,NA
80305,1,1,"n",1000,354,NA
80306,1,1,"n",1000,340,NA
80307,1,1,"n",1000,72,NA
80308,1,1,"n",1000,370,NA
80309,1,1,"n",1000,27,NA
100001,1,-1,"n",1000,500,NA
100002,1,1,"n",1000,500,NA
100003,1,1,"n",1000,300,NA
100004,1,1,"n",1000,90,NA
100005,1,-1,"n",1000,500,NA
100006,1,-1,"n",1000,500,NA
100007,1,-1,"n",1000,500,NA
100008,1,-1,"n",1000,500,NA
100009,1,1,"n",1000,495,NA
100010,1,2,"n",1000,-9,NA
100011,1,1,"n",1000,500,NA
100012,1,-1,"n",1000,500,NA
100013,1,1,"n",1000,500,NA
100014,1,1,"n",1000,300,NA
100015,1,1,"n",1000,500,NA
100016,1,1,"n",1000,270,NA
100017,1,-1,"n",1000,500,NA
100018,1,-2,"n",1000,500,NA
100019,1,-1,"n",1000,500,NA
100020,1,3,"n",1000,500,NA
100021,1,1,"n",1000,230,NA
100022,1,1,"n",1000,165,NA
100023,1,-1,"n",1000,500,NA
100024,1,-1,"n",1000,500,NA
100025,1,1,"n",1000,500,NA
100026,1,-1,"n",1000,500,NA
100027,1,-1,"n",1000,500,NA
100028,1,1,"n",1000,250,NA
100029,1,2,"n",1000,-9,NA
100030,1,-1,"n",1000,500,NA
100031,1,-1,"n",1000,500,NA
100032,1,-1,"n",1000,500,NA
100033,1,-1,"n",1000,500,NA
100034,1,-1,"n",1000,500,NA
100035,1,-1,"n",1000,500,NA
100036,1,-1,"n",1000,500,NA
100037,1,1,"n",1000,500,NA
100038,1,-1,"n",1000,500,NA
100039,1,1,"n",1000,180,NA
100040,1,1,"n",1000,110,NA
100041,1,-1,"n",1000,500,NA
100042,1,-1,"n",1000,500,NA
100043,1,-1,"n",1000,500,NA
100044,1,2,"s",1000,-9,NA
100045,1,1,"n",1000,500,NA
100046,1,-1,"n",1000,500,NA
100047,1,1,"s",1000,500,NA
100048,1,-1,"n",1000,500,NA
100049,1,-1,"n",1000,500,NA
100050,1,1,"n",1000,500,NA
100051,1,-1,"n",1000,500,NA
100052,1,1,"n",1000,360,NA
100053,1,-1,"n",1000,500,NA
100054,1,-1,"n",1000,500,NA
100055,1,1,"n",1000,487,NA
100056,1,1,"n",1000,150,NA
100057,1,1,"n",1000,246,NA
100058,1,1,"n",1000,120,NA
100059,1,-1,"n",1000,500,NA
100060,1,-1,"n",1000,500,NA
100061,1,-1,"n",1000,500,NA
100062,1,1,"n",1000,370,NA
100063,1,-1,"n",1000,500,NA
100064,1,1,"n",1000,500,NA
100065,1,1,"n",1000,200,NA
100066,1,1,"s",1000,320,NA
100067,1,-1,"n",1000,500,NA
100068,1,1,"n",1000,450,NA
100069,1,-1,"n",1000,500,NA
100070,1,1,"n",1000,500,NA
100071,1,1,"n",1000,379,NA
100072,1,1,"n",1000,110,NA
100073,1,1,"n",1000,400,NA
100074,1,-1,"n",1000,500,NA
100075,1,-1,"n",1000,500,NA
100076,1,-1,"n",1000,500,NA
100077,1,-1,"n",1000,500,NA
100078,1,1,"n",1000,230,NA
100079,1,-1,"n",1000,500,NA
100080,1,1,"n",1000,500,NA
100081,1,1,"n",1000,310,NA
100082,1,1,"n",1000,430,NA
100083,1,1,"n",1000,275,NA
100084,1,2,"n",1000,-9,NA
100085,1,1,"n",1000,500,NA
100086,1,1,"n",1000,250,NA
100087,1,1,"n",1000,280,NA
100088,1,1,"n",1000,350,NA
100089,1,1,"n",1000,500,NA
100090,1,1,"n",1000,223,NA
100100,1,-1,"n",1000,500,NA
100101,1,-1,"n",1000,500,NA
100102,1,-1,"n",1000,500,NA
100103,1,-1,"n",1000,500,NA
100104,1,-1,"n",1000,500,NA
100105,1,-1,"n",1000,500,NA
100106,1,-1,"n",1000,500,NA
100107,1,-1,"n",1000,500,NA
100108,1,-1,"n",1000,500,NA
100109,1,-1,"n",1000,500,NA
100110,1,-1,"n",1000,500,NA
100111,1,-1,"n",1000,500,NA
100112,1,-1,"n",1000,500,NA
100113,1,-1,"n",1000,500,NA
100114,1,-1,"n",1000,500,NA
100115,1,-1,"n",1000,500,NA
100116,1,-1,"n",1000,500,NA
100117,1,-1,"n",1000,500,NA
100118,1,-1,"n",1000,500,NA
100119,1,-1,"n",1000,500,NA
100120,1,-1,"n",1000,500,NA
100121,1,-1,"n",1000,500,NA
100122,1,-1,"n",1000,500,NA
100123,1,-1,"n",1000,500,NA
100124,1,-1,"n",1000,500,NA
100125,1,-1,"n",1000,500,NA
100001,2,-1,"o",1000,500,NA
100002,2,1,"o",1000,380,NA
100003,2,1,"o",1000,280,NA
100004,2,1,"o",1000,140,NA
100005,2,-1,"o",1000,500,NA
100006,2,-1,"o",1000,500,NA
100007,2,-1,"o",1000,500,NA
100008,2,-1,"o",1000,500,NA
100009,2,1,"o",1000,500,NA
100010,2,2,"o",1000,-9,NA
100011,2,-2,"o",1000,500,NA
100012,2,-1,"o",1000,500,NA
100013,2,1,"o",1000,500,NA
100014,2,1,"o",1000,500,NA
100015,2,1,"o",1000,500,NA
100016,2,1,"o",1000,260,NA
100017,2,-1,"o",1000,500,NA
100018,2,1,"o",1000,500,NA
100019,2,-1,"o",1000,500,NA
100020,2,3,"o",1000,500,NA
100021,2,1,"o",1000,500,NA
100022,2,2,"o",1000,-9,NA
100023,2,-1,"o",1000,500,NA
100024,2,-1,"o",1000,500,NA
100025,2,1,"o",1000,500,NA
100026,2,-1,"o",1000,500,NA
100027,2,-1,"o",1000,500,NA
100028,2,1,"o",1000,500,NA
100029,2,2,"o",1000,-9,NA
100030,2,-1,"o",1000,500,NA
100031,2,-1,"o",1000,500,NA
100032,2,-1,"o",1000,500,NA
100033,2,-1,"o",1000,500,NA
100034,2,-1,"o",1000,500,NA
100035,2,-1,"o",1000,500,NA
100036,2,-1,"o",1000,500,NA
100037,2,1,"o",1000,500,NA
100038,2,-1,"o",1000,500,NA
100039,2,2,"o",1000,-9,NA
100040,2,3,"o",1000,500,NA
100041,2,-1,"o",1000,500,NA
100042,2,-1,"o",1000,500,NA
100043,2,-1,"o",1000,500,NA
100044,2,2,"n",1000,-9,NA
100045,2,2,"o",1000,-9,NA
100046,2,-1,"o",1000,500,NA
100047,2,1,"o",1000,500,NA
100048,2,-1,"o",1000,500,NA
100049,2,-1,"o",1000,500,NA
100050,2,2,"o",1000,-9,NA
100051,2,-1,"o",1000,500,NA
100052,2,1,"o",1000,140,NA
100053,2,-1,"o",1000,500,NA
100054,2,-1,"o",1000,500,NA
100055,2,1,"o",1000,460,NA
100056,2,1,"o",1000,492,NA
100057,2,1,"o",1000,500,NA
100058,2,2,"o",1000,-9,NA
100059,2,-1,"o",1000,500,NA
100060,2,-1,"o",1000,500,NA
100061,2,-1,"o",1000,500,NA
100062,2,1,"o",1000,290,NA
100063,2,-1,"o",1000,500,NA
100064,2,1,"o",1000,500,NA
100065,2,1,"o",1000,205,NA
100066,2,1,"o",1000,84,NA
100067,2,-1,"o",1000,500,NA
100068,2,1,"o",1000,460,NA
100069,2,-1,"o",1000,500,NA
100070,2,1,"o",1000,500,NA
100071,2,1,"o",1000,495,NA
100072,2,1,"o",1000,180,NA
100073,2,1,"o",1000,120,NA
100074,2,-1,"o",1000,500,NA
100075,2,-1,"o",1000,500,NA
100076,2,-1,"o",1000,500,NA
100077,2,-1,"o",1000,500,NA
100078,2,1,"o",1000,375,NA
100079,2,-1,"o",1000,500,NA
100080,2,-2,"o",1000,500,NA
100081,2,1,"o",1000,150,NA
100082,2,1,"o",1000,499,NA
100083,2,1,"o",1000,386,NA
100084,2,1,"o",1000,470,NA
100085,2,1,"o",1000,500,NA
100086,2,1,"o",1000,220,NA
100087,2,1,"o",1000,301,NA
100088,2,1,"o",1000,420,NA
100089,2,1,"o",1000,500,NA
100090,2,1,"o",1000,265,NA
100100,2,-1,"o",1000,500,NA
100101,2,-1,"o",1000,500,NA
100102,2,-1,"o",1000,500,NA
100103,2,-1,"o",1000,500,NA
100104,2,-1,"o",1000,500,NA
100105,2,-1,"o",1000,500,NA
100106,2,-1,"o",1000,500,NA
100107,2,-1,"o",1000,500,NA
100108,2,-1,"o",1000,500,NA
100109,2,-1,"o",1000,500,NA
100110,2,-1,"o",1000,500,NA
100111,2,-1,"o",1000,500,NA
100112,2,-1,"o",1000,500,NA
100113,2,-1,"o",1000,500,NA
100114,2,-1,"o",1000,500,NA
100115,2,-1,"o",1000,500,NA
100116,2,-1,"o",1000,500,NA
100117,2,-1,"o",1000,500,NA
100118,2,-1,"o",1000,500,NA
100119,2,-1,"o",1000,500,NA
100120,2,-1,"o",1000,500,NA
100121,2,-1,"o",1000,500,NA
100122,2,-1,"o",1000,500,NA
100123,2,-1,"o",1000,500,NA
100124,2,-1,"o",1000,500,NA
100125,2,-1,"o",1000,500,NA
100001,3,-1,"s",1000,500,NA
100002,3,1,"s",1000,138,NA
100003,3,1,"s",1000,300,NA
100004,3,1,"s",1000,200,NA
100005,3,-1,"s",1000,500,NA
100006,3,-1,"s",1000,500,NA
100007,3,-1,"s",1000,500,NA
100008,3,-1,"s",1000,500,NA
100009,3,1,"s",1000,500,NA
100010,3,2,"s",1000,-9,NA
100011,3,1,"s",1000,500,NA
100012,3,-1,"s",1000,500,NA
100013,3,1,"s",1000,500,NA
100014,3,1,"s",1000,260,NA
100015,3,2,"s",1000,-9,NA
100016,3,1,"s",1000,495,NA
100017,3,-1,"s",1000,500,NA
100018,3,-2,"s",1000,500,NA
100019,3,-1,"s",1000,500,NA
100020,3,1,"s",1000,72,NA
100021,3,1,"s",1000,500,NA
100022,3,2,"s",1000,-9,NA
100023,3,-1,"s",1000,500,NA
100024,3,-1,"s",1000,500,NA
100025,3,-2,"s",1000,500,NA
100026,3,-1,"s",1000,500,NA
100027,3,-1,"s",1000,500,NA
100028,3,1,"s",1000,500,NA
100029,3,2,"s",1000,-9,NA
100030,3,-1,"s",1000,500,NA
100031,3,-1,"s",1000,500,NA
100032,3,-1,"s",1000,500,NA
100033,3,-1,"s",1000,500,NA
100034,3,-1,"s",1000,500,NA
100035,3,-1,"s",1000,500,NA
100036,3,-1,"s",1000,500,NA
100037,3,1,"s",1000,500,NA
100038,3,-1,"s",1000,500,NA
100039,3,2,"s",1000,-9,NA
100040,3,1,"s",1000,495,NA
100041,3,-1,"s",1000,500,NA
100042,3,-1,"s",1000,500,NA
100043,3,-1,"s",1000,500,NA
100044,3,2,"o",1000,-9,NA
100045,3,1,"s",1000,500,NA
100046,3,-1,"s",1000,500,NA
100047,3,1,"n",1000,500,NA
100048,3,-1,"s",1000,500,NA
100049,3,-1,"s",1000,500,NA
100050,3,2,"s",1000,-9,NA
100051,3,-1,"s",1000,500,NA
100052,3,1,"s",1000,200,NA
100053,3,-1,"s",1000,500,NA
100054,3,-1,"s",1000,500,NA
100055,3,1,"s",1000,450,NA
100056,3,1,"s",1000,490,NA
100057,3,1,"s",1000,425,NA
100058,3,1,"s",1000,436,NA
100059,3,-1,"s",1000,500,NA
100060,3,-1,"s",1000,500,NA
100061,3,-1,"s",1000,500,NA
100062,3,1,"s",1000,499,NA
100063,3,-1,"s",1000,500,NA
100064,3,1,"s",1000,500,NA
100065,3,1,"s",1000,257,NA
100066,3,1,"n",1000,276,NA
100067,3,-1,"s",1000,500,NA
100068,3,1,"s",1000,157,NA
100069,3,-1,"s",1000,500,NA
100070,3,1,"s",1000,500,NA
100071,3,1,"s",1000,500,NA
100072,3,1,"s",1000,280,NA
100073,3,1,"s",1000,155,NA
100074,3,-1,"s",1000,500,NA
100075,3,-1,"s",1000,500,NA
100076,3,-1,"s",1000,500,NA
100077,3,-1,"s",1000,500,NA
100078,3,1,"s",1000,480,NA
100079,3,-1,"s",1000,500,NA
100080,3,-2,"s",1000,500,NA
100081,3,1,"s",1000,137,NA
100082,3,1,"s",1000,490,NA
100083,3,1,"s",1000,320,NA
100084,3,1,"s",1000,48,NA
100085,3,1,"s",1000,400,NA
100086,3,1,"s",1000,155,NA
100087,3,1,"s",1000,160,NA
100088,3,1,"s",1000,440,NA
100089,3,1,"s",1000,500,NA
100090,3,1,"s",1000,333,NA
100100,3,-1,"s",1000,500,NA
100101,3,-1,"s",1000,500,NA
100102,3,-1,"s",1000,500,NA
100103,3,-1,"s",1000,500,NA
100104,3,-1,"s",1000,500,NA
100105,3,-1,"s",1000,500,NA
100106,3,-1,"s",1000,500,NA
100107,3,-1,"s",1000,500,NA
100108,3,-1,"s",1000,500,NA
100109,3,-1,"s",1000,500,NA
100110,3,-1,"s",1000,500,NA
100111,3,-1,"s",1000,500,NA
100112,3,-1,"s",1000,500,NA
100113,3,-1,"s",1000,500,NA
100114,3,-1,"s",1000,500,NA
100115,3,-1,"s",1000,500,NA
100116,3,-1,"s",1000,500,NA
100117,3,-1,"s",1000,500,NA
100118,3,-1,"s",1000,500,NA
100119,3,-1,"s",1000,500,NA
100120,3,-1,"s",1000,500,NA
100121,3,-1,"s",1000,500,NA
100122,3,-1,"s",1000,500,NA
100123,3,-1,"s",1000,500,NA
100124,3,-1,"s",1000,500,NA
100125,3,-1,"s",1000,500,NA
100001,4,-1,"w",1000,500,NA
100002,4,1,"w",1000,326,NA
100003,4,1,"w",1000,500,NA
100004,4,1,"w",1000,110,NA
100005,4,-1,"w",1000,500,NA
100006,4,-1,"w",1000,500,NA
100007,4,-1,"w",1000,500,NA
100008,4,-1,"w",1000,500,NA
100009,4,1,"w",1000,370,NA
100010,4,2,"w",1000,-9,NA
100011,4,1,"w",1000,500,NA
100012,4,-1,"w",1000,500,NA
100013,4,1,"w",1000,500,NA
100014,4,1,"w",1000,500,NA
100015,4,1,"w",1000,500,NA
100016,4,1,"w",1000,265,NA
100017,4,-1,"w",1000,500,NA
100018,4,1,"w",1000,500,NA
100019,4,-1,"w",1000,500,NA
100020,4,3,"w",1000,500,NA
100021,4,1,"w",1000,500,NA
100022,4,2,"w",1000,-9,NA
100023,4,-1,"w",1000,500,NA
100024,4,-1,"w",1000,500,NA
100025,4,1,"w",1000,500,NA
100026,4,-1,"w",1000,500,NA
100027,4,-1,"w",1000,500,NA
100028,4,1,"w",1000,280,NA
100029,4,2,"w",1000,-9,NA
100030,4,-1,"w",1000,500,NA
100031,4,-1,"w",1000,500,NA
100032,4,-1,"w",1000,500,NA
100033,4,-1,"w",1000,500,NA
100034,4,-1,"w",1000,500,NA
100035,4,-1,"w",1000,500,NA
100036,4,-1,"w",1000,500,NA
100037,4,1,"w",1000,500,NA
100038,4,-1,"w",1000,500,NA
100039,4,2,"w",1000,-9,NA
100040,4,1,"w",1000,440,NA
100041,4,-1,"w",1000,500,NA
100042,4,-1,"w",1000,500,NA
100043,4,-1,"w",1000,500,NA
100044,4,1,"w",1000,500,NA
100045,4,1,"w",1000,500,NA
100046,4,-1,"w",1000,500,NA
100047,4,1,"w",1000,460,NA
100048,4,-1,"w",1000,500,NA
100049,4,-1,"w",1000,500,NA
100050,4,2,"w",1000,-9,NA
100051,4,-1,"w",1000,500,NA
100052,4,1,"w",1000,215,NA
100053,4,-1,"w",1000,500,NA
100054,4,-1,"w",1000,500,NA
100055,4,1,"w",1000,305,NA
100056,4,1,"w",1000,495,NA
100057,4,1,"w",1000,500,NA
100058,4,1,"w",1000,440,NA
100059,4,-1,"w",1000,500,NA
100060,4,-1,"w",1000,500,NA
100061,4,-1,"w",1000,500,NA
100062,4,1,"w",1000,300,NA
100063,4,-1,"w",1000,500,NA
100064,4,3,"w",1000,500,NA
100065,4,1,"w",1000,380,NA
100066,4,1,"w",1000,200,NA
100067,4,-1,"w",1000,500,NA
100068,4,1,"w",1000,400,NA
100069,4,-1,"w",1000,500,NA
100070,4,1,"w",1000,200,NA
100071,4,1,"w",1000,322,NA
100072,4,1,"w",1000,175,NA
100073,4,1,"w",1000,500,NA
100074,4,-1,"w",1000,500,NA
100075,4,-1,"w",1000,500,NA
100076,4,-1,"w",1000,500,NA
100077,4,-1,"w",1000,500,NA
100078,4,1,"w",1000,498,NA
100079,4,-1,"w",1000,500,NA
100080,4,1,"w",1000,500,NA
100081,4,1,"w",1000,180,NA
100082,4,1,"w",1000,310,NA
100083,4,1,"w",1000,400,NA
100084,4,1,"w",1000,120,NA
100085,4,1,"w",1000,380,NA
100086,4,1,"w",1000,350,NA
100087,4,1,"w",1000,121,NA
100088,4,1,"w",1000,402,NA
100089,4,1,"w",1000,500,NA
100090,4,1,"w",1000,400,NA
100100,4,-1,"w",1000,500,NA
100101,4,-1,"w",1000,500,NA
100102,4,-1,"w",1000,500,NA
100103,4,-1,"w",1000,500,NA
100104,4,-1,"w",1000,500,NA
100105,4,-1,"w",1000,500,NA
100106,4,-1,"w",1000,500,NA
100107,4,-1,"w",1000,500,NA
100108,4,-1,"w",1000,500,NA
100109,4,-1,"w",1000,500,NA
100110,4,-1,"w",1000,500,NA
100111,4,-1,"w",1000,500,NA
100112,4,-1,"w",1000,500,NA
100113,4,-1,"w",1000,500,NA
100114,4,-1,"w",1000,500,NA
100115,4,-1,"w",1000,500,NA
100116,4,-1,"w",1000,500,NA
100117,4,-1,"w",1000,500,NA
100118,4,-1,"w",1000,500,NA
100119,4,-1,"w",1000,500,NA
100120,4,-1,"w",1000,500,NA
100121,4,-1,"w",1000,500,NA
100122,4,-1,"w",1000,500,NA
100123,4,-1,"w",1000,500,NA
100124,4,-1,"w",1000,500,NA
100125,4,-1,"w",1000,500,NA
120001,1,1,"n",1000,167,NA
120026,1,1,"n",1000,258,NA
120023,1,-1,"n",1000,-9,NA
120002,1,1,"n",1000,250,NA
120003,1,1,"n",1000,495,NA
120005,1,-1,"n",1000,-9,NA
120006,1,1,"n",1000,485,NA
120007,1,2,"n",1000,-9,NA
120008,1,2,"n",1000,-9,NA
120009,1,1,"n",1000,239,NA
120010,1,1,"n",1000,437,NA
120011,1,1,"n",1000,368,NA
120012,1,2,"n",1000,-9,NA
120013,1,1,"n",1000,416,NA
120014,1,1,"n",1000,493,NA
120015,1,1,"n",1000,470,NA
120016,1,1,"n",1000,308,NA
120017,1,1,"n",1000,445,NA
120018,1,-1,"n",1000,-9,NA
120019,1,1,"n",1000,236,NA
120020,1,1,"n",1000,497,NA
120021,1,1,"n",1000,475,NA
120022,1,1,"n",1000,496,NA
120024,1,1,"n",1000,338,NA
120025,1,1,"n",1000,269,NA
120027,1,2,"n",1000,-9,NA
120028,1,2,"n",1000,-9,NA
120029,1,1,"n",1000,380,NA
120030,1,1,"n",1000,494,NA
120031,1,1,"n",1000,240,NA
120032,1,1,"n",1000,236,NA
120033,1,2,"n",1000,-9,NA
120034,1,1,"n",1000,322,NA
120035,1,2,"n",1000,-9,NA
120036,1,2,"n",1000,-9,NA
120037,1,1,"n",1000,475,NA
120038,1,2,"n",1000,-9,NA
120039,1,2,"n",1000,-9,NA
120040,1,1,"n",1000,450,NA
120041,1,2,"n",1000,-9,NA
120042,1,2,"n",1000,-9,NA
120043,1,2,"n",1000,-9,NA
120044,1,2,"n",1000,-9,NA
120045,1,1,"n",1000,343,NA
120046,1,1,"n",1000,334,NA
120047,1,1,"n",1000,70,NA
120048,1,-1,"n",1000,-9,NA
120049,1,1,"n",1000,168,NA
120050,1,-1,"n",1000,-9,NA
120064,1,-1,"n",1000,-9,NA
120082,1,-1,"n",1000,-9,NA
120051,1,-1,"n",1000,-9,NA
120052,1,1,"n",1000,276,NA
120053,1,2,"n",1000,-9,NA
120054,1,1,"n",1000,499,NA
120055,1,2,"n",1000,-9,NA
120056,1,1,"n",1000,440,NA
120057,1,1,"n",1000,72,NA
120058,1,1,"n",1000,175,NA
120059,1,1,"n",1000,111,NA
120060,1,1,"n",1000,380,NA
120061,1,1,"n",1000,408,NA
120062,1,1,"n",1000,225,NA
120063,1,1,"n",1000,231,NA
120065,1,1,"n",1000,483,NA
120066,1,1,"n",1000,486,NA
120067,1,1,"n",1000,383,NA
120068,1,1,"n",1000,239,NA
120069,1,2,"n",1000,-9,NA
120070,1,1,"n",1000,492,NA
120071,1,1,"n",1000,485,NA
120072,1,1,"o",1000,111,NA
120073,1,2,"n",1000,-9,NA
120074,1,1,"n",1000,279,NA
120075,1,1,"n",1000,432,NA
120076,1,1,"n",1000,453,NA
120077,1,1,"n",1000,136,NA
120078,1,-1,"n",1000,-9,NA
120079,1,1,"n",1000,295,NA
120080,1,-1,"n",1000,-9,NA
120081,1,1,"n",1000,301,NA
120083,1,1,"n",1000,191,NA
120121,1,-1,"n",1000,-9,NA
120126,1,-1,"n",1000,-9,NA
120084,1,1,"n",1000,124,NA
120085,1,1,"n",1000,375,NA
120086,1,1,"n",1000,490,NA
120087,1,2,"n",1000,-9,NA
120088,1,1,"n",1000,366,NA
120089,1,1,"n",1000,435,NA
120090,1,1,"n",1000,334,NA
120091,1,1,"n",1000,389,NA
120092,1,1,"n",1000,490,NA
120093,1,1,"n",1000,410,NA
120094,1,1,"n",1000,194,NA
120095,1,1,"n",1000,494,NA
120096,1,2,"n",1000,-9,NA
120097,1,1,"n",1000,455,NA
120098,1,1,"n",1000,440,NA
120099,1,1,"n",1000,176,NA
120100,1,1,"n",1000,415,NA
120101,1,1,"n",1000,168,NA
120102,1,2,"n",1000,-9,NA
120103,1,1,"n",1000,496,NA
120104,1,2,"n",1000,-9,NA
120105,1,1,"n",1000,495,NA
120106,1,1,"n",1000,196,NA
120107,1,1,"n",1000,499,NA
120108,1,1,"n",1000,442,NA
120109,1,1,"n",1000,283,NA
120110,1,1,"n",1000,220,NA
120111,1,1,"n",1000,430,NA
120112,1,1,"n",1000,243,NA
120113,1,1,"n",1000,500,NA
120114,1,1,"n",1000,483,NA
120115,1,2,"n",1000,-9,NA
120116,1,2,"n",1000,-9,NA
120117,1,2,"n",1000,-9,NA
120118,1,1,"n",1000,435,NA
120119,1,1,"n",1000,455,NA
120120,1,1,"n",1000,397,NA
120122,1,1,"n",1000,493,NA
120123,1,1,"n",1000,380,NA
120124,1,1,"n",1000,339,NA
120125,1,2,"n",1000,-9,NA
120127,1,2,"n",1000,-9,NA
120152,1,-1,"n",1000,-9,NA
120158,1,-1,"n",1000,-9,NA
120162,1,-1,"n",1000,-9,NA
120166,1,-1,"n",1000,-9,NA
120128,1,1,"n",1000,454,NA
120129,1,2,"n",1000,-9,NA
120130,1,2,"n",1000,-9,NA
120131,1,1,"n",1000,500,NA
120132,1,1,"n",1000,233,NA
120133,1,1,"n",1000,463,NA
120134,1,2,"n",1000,-9,NA
120135,1,2,"n",1000,-9,NA
120136,1,2,"n",1000,-9,NA
120137,1,2,"n",1000,-9,NA
120138,1,2,"n",1000,-9,NA
120139,1,1,"n",1000,377,NA
120140,1,1,"n",1000,480,NA
120141,1,1,"n",1000,495,NA
120142,1,2,"n",1000,-9,NA
120143,1,2,"n",1000,-9,NA
120144,1,1,"n",1000,490,NA
120145,1,1,"n",1000,247,NA
120146,1,2,"n",1000,-9,NA
120147,1,1,"n",1000,254,NA
120148,1,1,"n",1000,361,NA
120149,1,1,"n",1000,235,NA
120150,1,1,"n",1000,315,NA
120151,1,1,"n",1000,200,NA
120153,1,2,"n",500,-9,NA
120154,1,1,"n",1000,225,NA
120155,1,1,"n",1000,170,NA
120156,1,1,"n",1000,96,NA
120157,1,2,"n",1000,-9,NA
120159,1,1,"n",1000,295,NA
120160,1,2,"n",1000,-9,NA
120161,1,1,"n",1000,345,NA
120163,1,1,"n",1000,482,NA
120164,1,1,"n",1000,416,NA
120165,1,2,"n",1000,-9,NA
120167,1,1,"n",1000,369,NA
120168,1,1,"n",1000,272,NA
120169,1,1,"n",1000,458,NA
120170,1,2,"n",1000,-9,NA
120001,2,1,"o",1000,177,NA
120026,2,1,"o",1000,235,NA
120023,2,-1,"o",1000,-9,NA
120002,2,1,"o",1000,310,NA
120003,2,1,"o",1000,365,NA
120005,2,-1,"o",1000,-9,NA
120006,2,1,"o",1000,220,NA
120007,2,2,"o",1000,-9,NA
120008,2,1,"o",1000,435,NA
120009,2,1,"o",1000,134,NA
120010,2,1,"o",1000,390,NA
120011,2,1,"o",1000,325,NA
120012,2,2,"o",1000,-9,NA
120013,2,1,"o",1000,369,NA
120014,2,1,"o",1000,489,NA
120015,2,1,"o",1000,500,NA
120016,2,1,"o",1000,475,NA
120017,2,2,"o",1000,-9,NA
120018,2,-1,"o",1000,-9,NA
120019,2,1,"o",1000,395,NA
120020,2,1,"o",1000,200,NA
120021,2,1,"o",1000,403,NA
120022,2,1,"o",1000,392,NA
120024,2,1,"o",1000,317,NA
120025,2,1,"o",1000,309,NA
120027,2,2,"o",1000,-9,NA
120028,2,2,"o",1000,-9,NA
120029,2,1,"o",1000,302,NA
120030,2,1,"o",1000,418,NA
