"bund_nr","lfd_nr","zwiesel","bart","alter","alter_methode","d_mess","bhd_hoehe","hoehe","kransatz","azi","hori","kraft","schi"
"26030",20,NA,"SER",52,1,285,130,NA,NA,64.4444444444444,758,"3",1
"26030",21,NA,"SER",52,1,212,130,NA,NA,77.7777777777777,907,"4",1
"26030",22,NA,"SER",52,1,193,130,NA,NA,73.3333333333333,1151,"3",1
"26030",23,NA,"SER",52,1,155,130,NA,NA,68.8888888888888,1197,"4",1
"26030",24,NA,"SER",52,1,238,130,NA,NA,66.6666666666666,1221,"3",1
"26030",25,NA,"SER",52,1,238.7,130,NA,NA,102.222222222222,330,"2",1
"26030",26,NA,"SER",52,1,305,130,NA,NA,142.222222222222,248,"2",1
"26030",27,NA,"SER",52,1,445,130,NA,NA,124.444444444444,661,"2",1
"26030",28,NA,"SER",52,1,338,130,NA,NA,142.222222222222,986,"2",1
"26030",29,NA,"SER",52,1,218,130,NA,NA,201.111111111111,409,"4",1
"26030",30,NA,"SER",52,1,272,130,NA,NA,173.333333333333,741,"3",1
"26030",31,NA,"SER",52,1,273,130,NA,NA,171.111111111111,1207,"2",1
"26030",32,NA,"SER",52,1,225,130,NA,NA,220,528,"2",1
"26030",33,NA,"SER",52,1,262,130,NA,NA,222.222222222222,772,"2",1
"26030",34,NA,"SER",52,1,255,130,NA,NA,188.888888888889,916,"3",1
"26030",35,NA,"SER",52,1,195,130,NA,NA,201.111111111111,1022,"4",1
"26030",36,NA,"SER",52,1,170,130,NA,NA,190,1229,"4",1
"26030",37,NA,"SER",52,1,212,130,NA,NA,238.888888888889,1072,"3",1
"26030",38,NA,"SER",52,1,165,130,NA,NA,222.222222222222,1248,"4",1
"26030",39,NA,"SER",52,1,114,130,NA,NA,214.444444444444,1260,NA,2
"26030",40,NA,"SER",52,1,301,130,NA,NA,282.222222222222,759,"3",1
"26030",41,NA,"SER",52,1,230,130,NA,NA,263.333333333333,971,"3",1
"26030",42,NA,"SER",52,1,287,130,NA,NA,271.111111111111,1208,"2",1
"26030",43,NA,"SER",52,1,167,130,NA,NA,248.888888888889,1165,"4",1
"26030",44,NA,"SER",52,1,239,130,NA,NA,295.555555555555,1096,"3",1
"21030",1,NA,"SER",57,1,210,130,NA,NA,224.444444444444,297,"3",1
"21030",2,NA,"SER",57,1,253,130,NA,NA,236.666666666666,432,"2",1
"21030",3,NA,"SER",57,1,339.5,130,162,46,191.111111111111,967,"3",1
"21030",4,NA,"SER",57,1,274,130,143,55,230,930,"2",1
"21030",5,NA,"SER",57,1,348,130,NA,NA,222.222222222222,1220,"2",1
"21030",6,NA,"SER",57,1,226,130,NA,NA,263.333333333333,990,"4",1
"21030",7,NA,"SER",57,1,312,130,NA,NA,281.111111111111,756,"3",1
"21030",8,NA,"SER",57,1,308,130,NA,NA,385.555555555555,377,"2",1
"21030",9,NA,"SER",57,1,418,130,215,118,381.111111111111,798,"2",1
"21030",10,NA,"SER",57,1,225.5,130,159,59,368.888888888889,1056,"2",1
"21030",11,NA,"SER",57,1,266,130,NA,NA,391.111111111111,1213,"2",1
"21030",12,NA,"SER",57,1,266,130,NA,NA,50,1064,"2",1
"21030",13,NA,"SER",57,1,378.6,130,203,104,88.8888888888888,603,"2",1
"21030",14,NA,"SER",57,1,390,130,NA,NA,0,557,"3",1
"21030",15,NA,"SER",57,1,497.4,130,209,94,0,766,"2",1
"21030",16,NA,"SER",57,1,320,130,NA,NA,0,1186,"4",1
"21030",17,NA,"SER",57,1,390,130,NA,NA,0,757,"2",1
"21030",18,NA,"SER",57,1,359,130,NA,NA,0,1260,"2",1
"21020",1,NA,"SER",NA,NA,102,130,NA,NA,300,225,NA,2
"21020",2,NA,"SER",77,1,205.3,130,167,85,342.222222222222,275,"3",1
"21020",3,NA,"SER",77,1,207,130,NA,NA,333.333333333333,443,"4",1
"21020",4,NA,"SER",77,1,256,130,NA,NA,323.333333333333,446,"2",1
"21020",5,NA,"SER",77,1,190,130,NA,NA,298.888888888889,465,"3",1
"21020",6,NA,"SER",77,1,145,130,NA,NA,297.777777777777,581,"4",1
"21020",7,NA,"SER",77,1,203,130,NA,NA,297.777777777777,728,"2",1
"21020",8,NA,"SER",77,1,191,130,NA,NA,286.666666666666,895,"3",1
"21020",9,NA,"SER",77,1,214,130,NA,NA,288.888888888889,996,"3",1
"21020",10,NA,"SER",77,1,191,130,NA,NA,291.111111111111,1021,"3",1
"21020",11,NA,"SER",77,1,289,130,NA,NA,308.888888888889,1071,"3",1
"21020",12,NA,"SER",77,1,288,130,NA,NA,311.111111111111,1099,"3",1
"21020",13,NA,"SER",77,1,296,130,NA,NA,324.444444444444,1022,"2",1
"21020",14,NA,"SER",77,1,172,130,NA,NA,322.222222222222,1036,"4",1
"21020",15,NA,"SER",77,1,311,130,NA,NA,324.444444444444,1216,"2",1
"21020",16,NA,"SER",77,1,180,130,NA,NA,346.666666666666,739,"2",1
"21020",17,NA,"SER",77,1,190,130,NA,NA,365.555555555555,990,"2",1
"21020",18,NA,"SWE",20,1,110,130,NA,NA,390,800,NA,2
"21020",19,NA,"SER",77,1,274.5,130,164,104,21.1111111111111,256,"2",1
"21020",20,NA,"SER",77,1,295,130,NA,NA,52.2222222222222,588,"2",1
"21020",21,NA,"SER",77,1,230,130,NA,NA,46.6666666666666,613,"2",1
"21020",22,NA,"SER",77,1,217.2,130,NA,NA,57.7777777777777,700,"2",1
"21020",23,NA,"SER",77,1,276,130,NA,NA,42.2222222222222,714,"2",1
"21020",24,NA,"SER",77,1,245,130,NA,NA,32.2222222222222,692,"3",1
"21020",25,NA,"SER",NA,NA,114,130,NA,NA,31.1111111111111,725,NA,2
"21020",26,NA,"SER",77,1,305,130,NA,NA,26.6666666666666,894,"4",1
"21020",27,NA,"SER",77,1,214,130,NA,NA,41.1111111111111,917,"3",1
"21020",28,NA,"SER",77,1,250,130,NA,NA,55.5555555555555,1083,"2",1
"21020",29,NA,"SER",77,1,265,130,NA,NA,64.4444444444444,973,"2",1
"21020",30,NA,"SER",NA,NA,122.7,130,120,41,77.7777777777777,774,NA,2
"21020",31,NA,"SER",77,1,252,130,NA,NA,92.2222222222221,1166,"2",1
"21020",32,NA,"SER",77,1,233,130,NA,NA,102.222222222222,1055,"3",1
"21020",33,NA,"SER",77,1,180,130,152,103,104.444444444444,1033,"3",1
"21020",34,NA,"SER",77,1,194,130,NA,NA,121.111111111111,940,"3",1
"21020",35,NA,"SER",77,1,296,130,NA,NA,117.777777777778,960,"2",1
"21020",36,NA,"SER",77,1,365,130,162,80,141.111111111111,836,"2",1
"21020",37,NA,"SER",NA,NA,104,130,79,70,147.777777777778,761,NA,2
"21020",38,NA,"MBI",NA,NA,203,130,155,86,151.111111111111,652,"2",1
"21020",39,NA,"SER",NA,NA,80,130,56,36,173.333333333333,840,NA,2
"21020",40,NA,"SER",77,1,257,130,NA,NA,178.888888888889,1180,"3",1
"21020",41,NA,"SER",77,1,203,130,NA,NA,187.777777777778,882,"3",1
"21020",42,NA,"MBI",NA,NA,111,130,125,27,205.555555555555,1158,NA,2
"21020",43,NA,"MBI",NA,NA,217,130,185,107,205.555555555555,1186,"3",1
"21020",44,NA,"SER",77,1,256,130,NA,NA,224.444444444444,880,"2",1
"21020",45,NA,"MBI",NA,NA,115,130,143,107,242.222222222222,948,"4",1
"21020",46,NA,"SER",77,1,333.3,130,170,136,260,254,"2",1
"21020",47,NA,"SER",77,1,157,130,NA,NA,260,390,"4",1
"21020",48,NA,"SER",NA,NA,96,130,78,60,244.444444444444,409,NA,2
"21020",49,NA,"SER",77,1,143,130,NA,NA,243.333333333333,446,"4",1
"21020",50,NA,"SER",77,1,236,130,NA,NA,260,798,"2",1
"21020",51,NA,"SER",77,1,179,130,NA,NA,253.333333333333,870,"4",1
"21020",52,NA,"SER",77,1,247,130,NA,NA,270,893,"3",1
"21020",53,NA,"SER",77,1,250,130,NA,NA,283.333333333333,941,"2",1
"21020",54,NA,"SER",77,1,224,130,NA,NA,264.444444444444,1071,"3",1
"21020",55,NA,"SER",77,1,183,130,NA,NA,261.111111111111,1152,"3",1
"21020",56,NA,"SER",77,1,230,130,NA,NA,288.888888888889,1201,"2",1
"23061",1,NA,"MBI",NA,NA,173,130,NA,NA,320,1192,"2",1
"23061",2,NA,"MBI",NA,NA,164,130,NA,NA,321.111111111111,772,"2",1
"23061",3,NA,"MBI",NA,NA,180,130,NA,NA,338.888888888889,1217,"2",1
"23061",4,NA,"MBI",NA,NA,153,130,NA,NA,356.666666666666,670,"2",1
"23061",5,NA,"MBI",NA,NA,121,130,NA,NA,355.555555555555,220,"2",1
"23061",6,NA,"MBI",NA,NA,262,130,208,135,356.666666666666,1074,"2",1
"23061",7,NA,"MBI",NA,NA,199,130,NA,NA,375.555555555555,1177,"2",1
"23061",8,NA,"MBI",NA,NA,178,130,NA,NA,381.111111111111,811,"2",1
"23061",9,NA,"MBI",NA,NA,241,130,193,86,388.888888888889,438,"2",1
"23061",10,NA,"MBI",NA,NA,106,130,NA,NA,1.11111111111111,876,"4",1
"23061",11,NA,"MBI",NA,NA,220,130,NA,NA,5.55555555555555,1128,"2",1
"23061",12,NA,"MBI",NA,NA,158,130,NA,NA,16.6666666666667,712,"3",1
"23061",13,NA,"MBI",NA,NA,158,130,NA,NA,28.8888888888889,1234,"3",1
"23061",14,NA,"MBI",NA,NA,116.5,130,162,99,34.4444444444444,586,"3",1
"23061",15,NA,"MBI",NA,NA,209,130,NA,NA,38.8888888888889,999,"2",1
"23061",16,NA,"MBI",NA,NA,200,130,NA,NA,58.8888888888888,1213,"3",1
"23061",17,NA,"MBI",NA,NA,206,130,NA,NA,65.5555555555555,840,"3",1
"23061",18,NA,"MBI",NA,NA,144,130,NA,NA,69.9999999999999,1232,"3",1
"23061",19,NA,"MBI",NA,NA,130,130,NA,NA,77.7777777777777,314,"3",1
"23061",20,NA,"MBI",NA,NA,175,130,NA,NA,75.5555555555555,1131,"2",1
"23061",21,NA,"MBI",NA,NA,169,130,NA,NA,79.9999999999999,1217,"3",1
"23061",22,NA,"MBI",NA,NA,147,130,156,67,92.2222222222221,600,"3",1
"23061",23,NA,"MBI",NA,NA,197,130,NA,NA,92.2222222222221,939,"2",1
"23061",24,NA,"MBI",NA,NA,136,130,NA,NA,113.333333333333,824,"3",1
"23061",25,NA,"MBI",NA,NA,170,130,NA,NA,114.444444444444,607,"2",1
"23061",26,NA,"MBI",NA,NA,181,130,NA,NA,117.777777777778,360,"3",1
"23061",27,NA,"MBI",NA,NA,161,130,NA,NA,114.444444444444,1002,"3",1
"23061",28,NA,"MBI",NA,NA,130,130,NA,NA,122.222222222222,1259,"4",1
"23061",29,NA,"MBI",NA,NA,191,130,NA,NA,130,1249,"3",1
"23061",30,NA,"MBI",NA,NA,163,130,184,86,133.333333333333,1128,"3",1
"23061",31,NA,"MBI",NA,NA,160,130,NA,NA,137.777777777778,968,"3",1
"23061",32,NA,"MBI",NA,NA,155,130,NA,NA,138.888888888889,1227,"3",1
"23061",33,NA,"MBI",NA,NA,201,130,NA,NA,145.555555555555,635,"2",1
"23061",34,NA,"MBI",NA,NA,133,130,NA,NA,158.888888888889,1143,"3",1
"23061",35,NA,"MBI",NA,NA,144,130,NA,NA,168.888888888889,945,"2",1
"23061",36,NA,"MBI",NA,NA,170,130,NA,NA,175.555555555555,612,"3",1
"23061",37,NA,"MBI",NA,NA,183,130,NA,NA,186.666666666666,773,"2",1
"23061",38,NA,"MBI",NA,NA,200,130,211,69,197.777777777778,1211,"2",1
"23061",39,NA,"MBI",NA,NA,81,130,NA,NA,202.222222222222,592,"4",1
"23061",40,NA,"MBI",NA,NA,163,130,NA,NA,202.222222222222,303,"3",1
"23061",41,NA,"MBI",NA,NA,193,130,NA,NA,210,72,"2",1
"23061",42,NA,"MBI",NA,NA,201,130,NA,NA,207.777777777778,1022,"2",1
"23061",43,NA,"MBI",NA,NA,172,130,NA,NA,233.333333333333,1121,"2",1
"23061",44,NA,"MBI",NA,NA,146,130,NA,NA,255.555555555555,396,"3",1
"23061",45,NA,"MBI",NA,NA,169,130,NA,NA,263.333333333333,1177,"2",1
"23061",46,NA,"MBI",NA,NA,148,130,NA,NA,282.222222222222,1051,"3",1
"23061",47,NA,"MBI",NA,NA,215,130,NA,NA,297.777777777777,807,"2",1
"23061",48,NA,"MBI",NA,NA,159,130,NA,NA,302.222222222222,993,"2",1
"23061",49,NA,"MBI",NA,NA,178,130,NA,NA,303.333333333333,403,"2",1
"23060",1,NA,"GFI",NA,NA,471,130,301,170,22.2222222222222,1199,"2",1
"23060",2,NA,"GFI",NA,NA,557,130,330,158,41.1111111111111,803,"2",1
"23060",3,NA,"GFI",NA,NA,345,130,NA,NA,72.2222222222222,485,"2",1
"23060",4,NA,"GFI",NA,NA,325,130,NA,NA,78.8888888888888,1146,"2",1
"23060",5,NA,"GFI",NA,NA,275,130,NA,NA,78.8888888888888,225,"3",1
"23060",6,NA,"GFI",NA,NA,454,130,NA,NA,99.9999999999999,977,"2",1
"23060",7,NA,"GFI",NA,NA,374,130,NA,NA,120,993,"2",1
"23060",8,NA,"GFI",NA,NA,379,130,297,193,131.111111111111,351,"2",1
"23060",9,NA,"GFI",NA,NA,323,130,NA,NA,133.333333333333,579,"2",1
"23060",10,NA,"GFI",NA,NA,358,130,NA,NA,133.333333333333,838,"2",1
"23060",11,NA,"GFI",NA,NA,458,130,NA,NA,150,1055,"2",1
"23060",12,NA,"GFI",NA,NA,338,130,285,188,156.666666666667,795,"2",1
"23060",13,NA,"GFI",NA,NA,454,130,NA,NA,178.888888888889,1258,"2",1
"23060",14,NA,"GFI",NA,NA,548,130,323,175,178.888888888889,448,"2",1
"23060",15,NA,"GFI",NA,NA,462,130,NA,NA,190,322,"2",1
"23060",16,NA,"GFI",NA,NA,507,130,NA,NA,204.444444444444,1129,"2",1
"23060",17,NA,"GFI",NA,NA,417,130,312,177,294.444444444444,205,"2",1
"23060",18,NA,"GFI",NA,NA,506,130,NA,NA,262.222222222222,844,"2",1
"23060",19,NA,"GFI",NA,NA,472,130,NA,NA,265.555555555555,1018,"2",1
"23060",20,NA,"GFI",NA,NA,432,130,NA,NA,268.888888888889,1227,"2",1
"23060",21,NA,"GFI",NA,NA,482,130,NA,NA,293.333333333333,536,"2",1
"23060",22,NA,"GFI",NA,NA,412,130,NA,NA,305.555555555555,768,"2",1
"23060",23,NA,"GFI",NA,NA,381,130,NA,NA,335.555555555555,318,"2",1
"23060",24,NA,"GFI",NA,NA,513,130,NA,NA,316.666666666666,1179,"2",1
"23060",25,NA,"GFI",NA,NA,261,130,280,159,330,998,"2",1
"23060",26,NA,"GFI",NA,NA,375,130,NA,NA,342.222222222222,783,"2",1
"23060",27,NA,"GFI",NA,NA,374,130,NA,NA,350,1091,"2",1
"23060",28,NA,"GFI",NA,NA,379,130,NA,NA,367.777777777777,986,"2",1
"23060",29,NA,"GFI",NA,NA,342,130,NA,NA,380,1157,"2",1
"23060",30,NA,"GFI",NA,NA,252,130,NA,NA,386.666666666666,372,"3",1
"23060",31,NA,"GFI",NA,NA,405,130,NA,NA,391.111111111111,505,"2",1
"23060",32,NA,"GFI",NA,NA,217,130,244,190,397.777777777777,853,"3",1
"23060",33,NA,"GFI",NA,NA,390,130,NA,NA,3.33333333333333,1115,"2",1
"23060",34,NA,"GFI",NA,NA,360,130,NA,NA,14.4444444444444,684,"2",1
"23150",1,NA,"GKI",67,1,274.5,130,155,123,396.666666666666,234,"2",1
"23150",2,NA,"STR",66,1,301,130,138,7,16.6666666666667,701,"2",1
"23150",3,NA,"SFI",15,1,112,130,84,77,14.4444444444444,1035,NA,2
"23150",4,NA,"STR",15,1,80,130,68,11,2.22222222222222,1110,NA,2
"23150",5,NA,"STR",15,1,152,130,105,44,372.222222222222,994,NA,2
"23150",6,NA,"GKI",67,1,289,130,NA,NA,363.333333333333,1221,"2",1
"23150",7,NA,"STR",15,1,113,130,75,10,338.888888888889,777,NA,2
"23150",8,NA,"ELA",NA,1,87,130,53,32,355.555555555555,699,NA,2
"23150",9,NA,"GKI",67,1,342,130,NA,NA,366.666666666666,729,"2",1
"23150",10,NA,"GKI",67,1,279.6,130,172,120,334.444444444444,369,"2",1
"23150",11,NA,"GKI",67,1,342,130,142,112,324.444444444444,861,"2",1
"23150",12,NA,"STR",15,1,131,130,83,9,284.444444444444,1172,NA,2
"23150",13,NA,"MBI",15,1,143,130,NA,NA,292.222222222222,1167,NA,2
"23150",14,NA,"GKI",38,1,280,130,NA,NA,242.222222222222,698,"2",1
"23150",15,NA,"MBI",15,1,73,130,NA,NA,238.888888888889,520,NA,2
"23150",16,NA,"MBI",15,1,80,130,98,44,234.444444444444,559,NA,2
"23150",17,NA,"MBI",15,1,85,130,86,53,227.777777777778,637,NA,2
"23150",18,NA,"SFI",15,1,92,130,42,9,227.777777777778,440,NA,2
"23150",19,NA,"GKI",67,1,299.6,130,191,128,202.222222222222,603,"2",1
"23150",20,NA,"STR",15,1,159,130,106,7,208.888888888889,927,NA,2
"23150",21,NA,"STR",15,1,74,130,59,15,214.444444444444,1012,NA,2
"23150",22,NA,"STR",66,1,202,130,124,12,230,1116,"2",1
"23150",23,NA,"MBI",15,1,85,130,79,62,182.222222222222,746,NA,2
"23150",24,NA,"GKI",67,1,320.1,130,143,112,174.444444444444,922,"2",1
"23150",25,NA,"MBI",15,1,84,130,NA,NA,160,729,NA,2
"23150",26,NA,"MBI",15,1,95,130,90,45,132.222222222222,884,NA,2
"23150",27,NA,"MBI",15,1,131,130,106,38,120,1159,NA,2
"23150",28,NA,"MBI",15,1,88,130,NA,NA,108.888888888889,1213,NA,2
"23150",29,NA,"MBI",15,1,120,130,NA,NA,69.9999999999999,213,NA,2
"23150",30,NA,"MBI",15,1,87,130,NA,NA,75.5555555555555,219,NA,2
"23150",31,NA,"GKI",67,1,322,130,NA,NA,72.2222222222222,432,"2",1
"23150",32,NA,"STR",66,1,196,130,116,7,62.2222222222222,499,"2",1
"23150",33,NA,"MBI",15,1,95,130,NA,NA,96.6666666666666,687,NA,2
"23150",34,NA,"MBI",15,1,100,130,NA,NA,59.9999999999999,779,NA,2
"23150",35,NA,"MBI",15,1,128,130,NA,NA,62.2222222222222,792,NA,2
"23150",36,NA,"SFI",15,1,112,130,89,56,13.3333333333333,1033,NA,2
"23170",1,NA,"GKI",57,1,205.5,130,115,70,50,219,"2",1
"23170",2,NA,"GKI",57,1,107,130,NA,NA,75.5555555555555,365,"3",1
"23170",3,NA,"GKI",57,1,142,130,NA,NA,84.4444444444444,613,"2",1
"23170",4,NA,"GKI",57,1,129,130,NA,NA,107.777777777778,868,"2",1
"23170",5,NA,"GKI",57,1,113,130,NA,NA,86.6666666666666,1199,"3",1
"23170",6,NA,"GKI",57,1,224,130,NA,NA,66.6666666666666,1221,"2",1
"23170",7,NA,"GKI",57,1,204,130,NA,NA,48.8888888888888,1038,"2",1
"23170",8,NA,"GKI",57,1,152,130,NA,NA,27.7777777777778,582,"2",1
"23170",9,NA,"GKI",57,1,133,130,NA,NA,18.8888888888889,703,"2",1
"23170",10,NA,"GKI",57,1,117,130,83,51,8.88888888888888,632,"2",1
"23170",11,NA,"GKI",57,1,71,130,NA,NA,386.666666666666,412,"4",1
"23170",12,NA,"GKI",57,1,170.3,130,105,46,362.222222222222,491,"2",1
"23170",13,NA,"GKI",57,1,123,130,NA,NA,352.222222222222,791,"3",1
"23170",14,NA,"GKI",57,1,163,130,NA,NA,335.555555555555,893,"2",1
"23170",15,NA,"GKI",57,1,140,130,NA,NA,332.222222222222,1158,"3",1
"23170",16,NA,"GKI",57,1,158,130,NA,NA,341.111111111111,1244,"2",1
"23170",17,NA,"GKI",57,1,156.4,130,NA,NA,327.777777777777,318,"2",1
"23170",18,NA,"GKI",57,1,200,130,NA,NA,308.888888888889,747,"2",1
"23170",19,NA,"GKI",NA,1,87,130,59,40,308.888888888889,915,NA,2
"23170",20,NA,"GKI",57,1,151,130,114,89,311.111111111111,1052,"2",1
"23170",21,NA,"GKI",NA,1,81,130,55,29,316.666666666666,1156,NA,2
"23170",22,NA,"GKI",57,1,107,130,NA,NA,272.222222222222,946,"4",1
"23170",23,NA,"GKI",57,1,187,130,NA,NA,270,911,"2",1
"23170",24,NA,"GKI",57,1,181,130,NA,NA,264.444444444444,845,"3",1
"23170",25,NA,"GKI",57,1,247,130,NA,NA,260,1163,"2",1
"23170",26,NA,"GKI",57,1,107,130,NA,NA,243.333333333333,984,"4",1
"23170",27,NA,"GKI",57,1,143,130,NA,NA,250,740,"2",1
"23170",28,NA,"GKI",57,1,106,130,NA,NA,204.444444444444,555,"3",1
"23170",29,NA,"GKI",57,1,248.4,130,144,77,214.444444444444,492,"2",1
"23170",30,NA,"GKI",57,1,202,130,NA,NA,185.555555555555,596,"2",1
"23170",31,NA,"GKI",57,1,167,130,NA,NA,218.888888888889,1093,"2",1
"23170",32,NA,"GKI",57,1,204,130,NA,NA,217.777777777778,1209,"2",1
"23170",33,NA,"GKI",57,1,131,130,NA,NA,211.111111111111,1185,"4",1
"23170",34,NA,"GKI",57,1,128,130,NA,NA,201.111111111111,1137,"4",1
"23170",35,NA,"GKI",57,1,172,130,NA,NA,201.111111111111,1255,"2",1
"23170",36,NA,"GKI",57,1,175,130,NA,NA,125.555555555555,289,"2",1
"23170",37,NA,"GKI",57,1,185,130,NA,NA,127.777777777778,364,"2",1
"23170",38,NA,"GFI",NA,1,85,130,63,19,146.666666666667,482,NA,2
"23170",39,NA,"GKI",57,1,203.2,130,NA,NA,173.333333333333,1036,"2",1
"23170",40,NA,"GKI",57,1,94,130,NA,NA,171.111111111111,1106,"4",1
"23170",41,NA,"GKI",57,1,149,130,NA,NA,143.333333333333,1140,"3",1
"23170",42,NA,"GKI",57,1,124,130,NA,NA,145.555555555555,1097,"4",1
"23170",43,NA,"GKI",57,1,157,130,NA,NA,141.111111111111,1199,"2",1
"23170",44,NA,"GKI",57,1,127,130,NA,NA,127.777777777778,1020,"3",1
"25100",1,NA,"MBI",NA,NA,143,130,NA,NA,57.7777777777777,192,"2",1
"25100",2,NA,"MBI",NA,NA,194.7,130,105,72,84.4444444444444,573,"2",1
"25100",3,NA,"MBI",NA,NA,126,130,NA,NA,78.8888888888888,681,"3",1
"25100",4,NA,"MBI",NA,NA,301,130,NA,NA,69.9999999999999,761,"2",1
"25100",5,NA,"MBI",NA,NA,152,130,NA,NA,65.5555555555555,721,"3",1
"25100",6,NA,"MBI",NA,NA,284,130,138,35,83.3333333333333,822,"2",1
"25100",7,NA,"MBI",NA,NA,132,130,NA,NA,86.6666666666666,831,"4",1
"25100",8,NA,"SER",NA,NA,71,130,64,23,82.2222222222221,1167,NA,2
"25100",9,NA,"SER",NA,NA,89,130,69,41,84.4444444444444,1215,NA,2
"25100",10,NA,"SER",NA,NA,106,130,75,35,97.7777777777777,1225,NA,2
"25100",11,NA,"SER",NA,NA,164,130,70,37,102.222222222222,1227,NA,2
"25100",12,NA,"MBI",NA,NA,165.6,130,NA,NA,132.222222222222,511,"2",1
"25100",13,NA,"SER",NA,NA,98,130,53,32,115.555555555555,695,NA,2
"25100",14,NA,"SER",NA,NA,90,130,NA,NA,115.555555555555,720,NA,2
"25100",15,NA,"MBI",NA,NA,177,130,NA,NA,150,746,"2",1
"25100",16,NA,"MBI",NA,NA,163,130,NA,NA,154.444444444444,1162,"3",1
"25100",17,NA,"MBI",NA,NA,201,130,NA,NA,144.444444444444,1235,"2",1
"25100",18,NA,"SER",NA,NA,133,130,NA,NA,171.111111111111,369,NA,2
"25100",19,NA,"SER",NA,NA,103,130,NA,NA,180,386,NA,2
"25100",20,NA,"SER",NA,NA,91,130,NA,NA,203.333333333333,542,NA,2
"25100",21,NA,"MBI",NA,NA,290,130,NA,NA,188.888888888889,639,"2",1
"25100",22,NA,"MBI",NA,NA,153,130,NA,NA,234.444444444444,875,"3",1
"25100",23,NA,"MBI",NA,NA,122.3,130,62,24,232.222222222222,983,NA,2
"25100",24,NA,"MBI",NA,NA,245.7,130,145,62,240,1003,NA,2
"25100",25,NA,"SER",NA,NA,125,130,67,37,194.444444444444,989,NA,2
"25100",26,NA,"SER",NA,NA,260,130,106,39,344.444444444444,523,"2",1
"25100",27,NA,"SER",NA,NA,96,130,NA,NA,340,570,NA,2
"25100",28,NA,"SER",NA,NA,77,130,NA,NA,344.444444444444,602,NA,2
"25100",29,NA,"SER",NA,NA,251,130,104,31,316.666666666666,895,"2",1
"25100",30,NA,"SER",NA,NA,102,130,NA,NA,313.333333333333,983,NA,2
"25100",31,NA,"SER",NA,NA,84,130,NA,NA,311.111111111111,1037,NA,2
"25100",32,NA,"MBI",NA,NA,194,130,112,42,372.222222222222,841,"2",1
"25100",33,NA,"SER",NA,NA,176,130,113,36,374.444444444444,994,"2",1
"25100",34,NA,"MBI",NA,NA,178,130,NA,NA,366.666666666666,1248,"2",1
"25100",35,NA,"MBI",NA,NA,336.1,150,124,33,25.5555555555555,1007,"2",1
"25100",36,NA,"MBI",NA,NA,88,130,45,34,28.8888888888889,1156,NA,2
"28040",1,NA,"SER",68,1,124.2,130,143,80,142.222222222222,295,"3",1
"28040",2,NA,"SER",68,1,189,130,NA,NA,116.666666666667,501,"2",1
"28040",3,NA,"SER",68,1,253,130,NA,NA,134.444444444444,763,"2",1
"28040",4,NA,"SER",68,1,208,130,NA,NA,126.666666666667,1011,"2",1
"28040",5,NA,"SER",68,1,100,130,NA,NA,126.666666666667,1053,"4",1
"28040",6,NA,"SER",68,1,120,130,NA,NA,116.666666666667,1168,"4",1
"28040",7,NA,"SER",68,1,264,130,NA,NA,99.9999999999999,1019,"3",1
"28040",8,NA,"SER",68,1,236,130,NA,NA,102.222222222222,1071,"2",1
"28040",9,NA,"SER",68,1,162,130,NA,NA,94.4444444444444,1120,"3",1
"28040",10,NA,"SER",68,1,216,130,NA,NA,87.7777777777777,1245,"3",1
"28040",11,NA,"SER",68,1,112,130,NA,NA,77.7777777777777,315,"4",1
"28040",12,NA,"SER",68,1,192,130,NA,NA,85.5555555555555,345,"2",1
"28040",13,NA,"SER",68,1,174,130,NA,NA,52.2222222222222,1209,"2",1
"28040",14,NA,"SER",68,1,142,130,NA,NA,47.7777777777777,1206,"3",1
"28040",15,NA,"SER",68,1,113,130,NA,NA,47.7777777777777,1234,"3",1
"28040",16,NA,"SER",68,1,225,130,NA,NA,43.3333333333333,1215,"3",1
"28040",17,NA,"SER",68,1,168,130,NA,NA,57.7777777777777,1262,"3",1
"28040",18,NA,"SER",68,1,95,130,128,34,341.111111111111,421,"3",1
"28040",19,NA,"HPA",68,1,320,130,211,104,331.111111111111,575,"2",1
"28040",20,NA,"HPA",68,1,184,130,152,86,354.444444444444,595,"4",1
"28040",21,NA,"SER",68,1,280,130,187,96,311.111111111111,828,"2",1
"28040",22,NA,"SER",68,1,180,130,NA,NA,343.333333333333,944,"4",1
"28040",23,NA,"SER",68,1,162,130,NA,NA,344.444444444444,996,"4",1
"28040",24,NA,"SER",68,1,102,130,NA,NA,345.555555555555,1020,"4",1
"28040",25,NA,"SER",68,1,137,130,NA,NA,346.666666666666,998,"4",1
"28040",26,NA,"SER",68,1,140,130,NA,NA,361.111111111111,1155,"3",1
"28040",27,NA,"SER",68,1,160,130,NA,NA,365.555555555555,1210,"3",1
"28040",28,NA,"SER",68,1,126,130,NA,NA,366.666666666666,1213,"3",1
"28040",29,NA,"SER",68,1,135,130,NA,NA,371.111111111111,1159,"3",1
"28040",30,NA,"SER",68,1,209.7,130,NA,NA,226.666666666666,376,"2",1
"28040",31,NA,"SER",68,1,244.4,130,173,73,281.111111111111,715,"2",1
"28040",32,NA,"SER",68,1,209,130,NA,NA,280,825,"3",1
"28040",33,NA,"SER",68,1,163,130,187,72,286.666666666666,835,"3",1
