"bund_nr","ld","ld_bze","ld_wze","bwi_tnr","bwi_eck","eu_wze","srid_ist","istre","istho","raster_8x8","raster_16x16","raster","hoehenn"
10035,-9,1105,1105,NA,NA,-9,31467,3555968,6027019,FALSE,FALSE,"-9",13
10036,-9,1113,1113,NA,NA,-9,31467,3555953,6035023,FALSE,FALSE,"-9",11
10037,-9,1116,1116,NA,NA,-9,31467,3572001,6039004,FALSE,FALSE,"-9",37
10038,-9,1119,1119,NA,NA,-9,31467,3520013,6046996,FALSE,FALSE,"-9",10
10039,-9,1121,1121,NA,NA,-9,31467,3556004,6046984,FALSE,FALSE,"-9",37
10040,-9,1122,1122,NA,NA,-9,31467,3527922,6051010,FALSE,FALSE,"-9",18
10041,-9,1123,1123,NA,NA,-9,31468,4370080,6052392,FALSE,FALSE,"-9",15
10042,-9,1135,1135,NA,NA,3,31467,3499981,6076992,FALSE,TRUE,"-9",20
10043,-9,10174,10174,NA,NA,-9,31467,3588007,5931011,FALSE,FALSE,"-9",57
20001,-9,2001,-9,NA,NA,84,31468,4363502,5944571,TRUE,TRUE,"-9",17
20002,-9,2002,-9,NA,NA,-9,31468,4376914,5954015,TRUE,FALSE,"-9",26
20003,-9,-9,-9,NA,NA,-9,31468,4360745,5926667,FALSE,FALSE,"-9",77
20004,-9,-9,-9,NA,NA,-9,31468,4358747,5926751,FALSE,FALSE,"-9",52
30001,-9,1,1,NA,NA,0,31467,3548076,5710956,FALSE,FALSE,"-9",281
30002,-9,3,3,NA,NA,0,31467,3556027,5710931,FALSE,FALSE,"-9",322
30003,-9,-9,7,NA,NA,-9,31468,4363685,5708318,FALSE,FALSE,"-9",235
30004,-9,8,8,NA,NA,0,31467,3572004,5710989,FALSE,FALSE,"-9",390
30005,-9,-9,9,NA,NA,-9,31468,4364013,5716313,FALSE,FALSE,"-9",329
30006,-9,10,10,NA,NA,0,31467,3572002,5718995,FALSE,FALSE,"-9",280
30007,-9,11,11,NA,NA,0,31467,3572034,5727035,FALSE,FALSE,"-9",200
30008,-9,13,13,NA,NA,0,31467,3548004,5743001,FALSE,FALSE,"-9",260
30009,-9,14,14,NA,NA,0,31467,3556000,5735000,FALSE,FALSE,"-9",350
30010,-9,-9,15,NA,NA,-9,31468,4348927,5738956,FALSE,FALSE,"-9",225
30011,-9,-9,18,NA,NA,-9,31468,4320695,5734110,FALSE,FALSE,"-9",185
30012,-9,-9,28,NA,NA,-9,31468,4329185,5745775,FALSE,FALSE,"-9",275
30013,-9,44,44,NA,NA,0,31467,3548085,5726981,FALSE,FALSE,"-9",251
30014,-9,47,47,NA,NA,309,31467,3548010,5735011,FALSE,FALSE,"-9",325
30015,-9,-9,60,NA,NA,-9,31468,4332689,5733617,FALSE,FALSE,"-9",410
30016,-9,62,62,NA,NA,0,31467,3539987,5735001,FALSE,FALSE,"-9",485
30017,-9,-9,64,NA,NA,-9,31468,4333018,5741613,FALSE,FALSE,"-9",410
30018,-9,-9,70,NA,NA,-9,31468,4364998,5740296,FALSE,FALSE,"-9",200
30019,-9,71,71,NA,NA,0,31467,3572000,5743000,FALSE,FALSE,"-9",170
30020,-9,-9,72,NA,NA,-9,31468,4365328,5748291,FALSE,FALSE,"-9",210
30021,-9,-9,74,NA,NA,-9,31468,4372993,5739967,FALSE,FALSE,"-9",290
60004,-9,10401,10401,NA,NA,0,31467,3467959,5564003,FALSE,FALSE,"-9",310
30022,-9,75,75,NA,NA,0,31467,3580022,5742977,FALSE,FALSE,"-9",340
30023,-9,78,78,NA,NA,0,31467,3540083,5695108,FALSE,FALSE,"-9",210
30024,-9,79,79,NA,NA,55,31467,3547996,5686952,FALSE,FALSE,"-9",340
30025,-9,-9,80,NA,NA,-9,31468,4337086,5694391,FALSE,FALSE,"-9",385
30026,-9,81,81,NA,NA,0,31467,3548012,5694998,FALSE,FALSE,"-9",325
30027,-9,-9,84,NA,NA,-9,31468,4371679,5707990,FALSE,FALSE,"-9",270
30028,-9,85,85,NA,NA,0,31467,3579997,5711068,FALSE,FALSE,"-9",220
30029,-9,88,88,NA,NA,293,31468,4396883,5750565,FALSE,FALSE,"-9",550
30030,-9,-9,97,NA,NA,-9,31468,4380987,5739638,FALSE,FALSE,"-9",525
30031,-9,109,109,NA,NA,311,31467,3596014,5735037,FALSE,FALSE,"-9",480
30032,-9,112,112,NA,NA,292,31467,3595976,5751007,FALSE,FALSE,"-9",360
30033,-9,122,122,NA,NA,0,31468,4403986,5751005,FALSE,FALSE,"-9",520
30034,-9,123,123,NA,NA,312,31467,3603556,5734975,FALSE,FALSE,"-9",690
30035,-9,-9,125,NA,NA,-9,31468,4396469,5739001,FALSE,FALSE,"-9",870
30036,-9,127,127,NA,NA,0,31468,4396575,5742987,FALSE,FALSE,"-9",650
30037,-9,135,135,NA,NA,0,31467,3596000,5743000,FALSE,FALSE,"-9",540
30038,-9,-9,151,NA,NA,-9,31468,4404000,5731000,FALSE,FALSE,"-9",550
30039,-9,152,152,NA,NA,0,31468,4403964,5735035,FALSE,FALSE,"-9",620
30040,-9,157,157,NA,NA,0,31467,3603753,5727016,FALSE,FALSE,"-9",475
30041,-9,-9,159,NA,NA,-9,31468,4396295,5731001,FALSE,FALSE,"-9",550
30042,-9,163,163,NA,NA,330,31467,3595997,5719006,FALSE,FALSE,"-9",270
30043,-9,-9,164,NA,NA,-9,31468,4388323,5723322,FALSE,FALSE,"-9",320
30044,-9,165,165,NA,NA,0,31467,3595958,5726966,FALSE,FALSE,"-9",480
30045,-9,-9,180,NA,NA,-9,31468,4404000,5723000,FALSE,FALSE,"-9",540
30046,-9,-9,184,NA,NA,-9,31468,4357663,5756615,FALSE,FALSE,"-9",200
30047,-9,-9,186,NA,NA,-9,31468,4303014,5790912,FALSE,FALSE,"-9",130
60005,-9,10501,10501,NA,NA,0,31467,3476015,5571943,FALSE,FALSE,"-9",220
30048,-9,-9,187,NA,NA,-9,31468,4306516,5778751,FALSE,FALSE,"-9",325
30049,-9,-9,189,NA,NA,-9,31468,4307178,5794745,FALSE,FALSE,"-9",290
30050,-9,-9,190,NA,NA,-9,31468,4310018,5766591,FALSE,FALSE,"-9",220
30051,-9,196,196,NA,NA,0,31467,3523993,5751010,FALSE,FALSE,"-9",140
30052,-9,-9,197,NA,NA,-9,31468,4318676,5782253,FALSE,FALSE,"-9",150
30053,-9,198,198,NA,NA,0,31467,3524001,5782927,FALSE,FALSE,"-9",220
30054,-9,-9,199,NA,NA,-9,31468,4319007,5790249,FALSE,FALSE,"-9",260
30055,-9,206,206,NA,NA,289,31467,3532005,5751009,FALSE,FALSE,"-9",200
30056,-9,-9,210,NA,NA,-9,31468,4331167,5793751,FALSE,FALSE,"-9",280
30057,-9,-9,211,NA,NA,-9,31468,4333677,5757604,FALSE,FALSE,"-9",350
30058,-9,212,212,NA,NA,0,31467,3540027,5758960,FALSE,FALSE,"-9",140
40004,-9,4,4,NA,NA,0,31467,3474400,5930980,FALSE,FALSE,"-9",4
30059,-9,213,213,NA,NA,0,31467,3539991,5767000,FALSE,FALSE,"-9",300
30060,-9,218,218,NA,NA,290,31467,3548000,5751068,FALSE,FALSE,"-9",225
30061,-9,-9,219,NA,NA,-9,31468,4341672,5757274,FALSE,FALSE,"-9",330
30062,-9,220,220,NA,NA,0,31467,3547984,5759008,FALSE,FALSE,"-9",380
30063,-9,224,224,NA,NA,0,31467,3555987,5750991,FALSE,FALSE,"-9",330
30064,-9,225,225,NA,NA,0,31467,3556005,5766954,FALSE,FALSE,"-9",355
30065,-9,-9,226,NA,NA,-9,31468,4350659,5780930,FALSE,FALSE,"-9",195
30066,-9,-9,228,NA,NA,-9,31468,4353830,5760777,FALSE,FALSE,"-9",200
30067,-9,-9,230,NA,NA,-9,31468,4354491,5776767,FALSE,FALSE,"-9",170
30068,-9,-9,232,NA,NA,-9,31468,4358323,5772604,FALSE,FALSE,"-9",240
60006,-9,10601,10601,NA,NA,0,31467,3428147,5555965,FALSE,FALSE,"-9",340
30069,-9,234,234,NA,NA,0,31467,3571991,5758996,FALSE,FALSE,"-9",290
30070,-9,242,242,NA,NA,272,31467,3596000,5767005,FALSE,FALSE,"-9",220
30071,-9,-9,245,NA,NA,-9,31468,4224024,5818226,FALSE,FALSE,"-9",85
30072,-9,-9,252,NA,NA,-9,31468,4234531,5781729,FALSE,FALSE,"-9",115
30073,-9,-9,256,NA,NA,-9,31468,4235858,5813727,FALSE,FALSE,"-9",150
30074,-9,-9,257,NA,NA,-9,31468,4238696,5785563,FALSE,FALSE,"-9",250
30075,-9,-9,259,NA,NA,-9,31468,4239028,5793563,FALSE,FALSE,"-9",170
30076,-9,-9,262,NA,NA,-9,31468,4239691,5809561,FALSE,FALSE,"-9",130
30077,-9,267,267,NA,NA,0,31467,3452019,5790977,FALSE,FALSE,"-9",135
30078,-9,-9,280,NA,NA,-9,31468,4408000,5799000,FALSE,FALSE,"-9",90
30079,-9,284,284,NA,NA,0,31468,4411985,5806838,FALSE,FALSE,"-9",70
30080,-9,292,292,NA,NA,0,31468,4428049,5806858,FALSE,FALSE,"-9",80
30081,-9,295,295,NA,NA,0,31467,3602770,5775000,FALSE,FALSE,"-9",170
30082,-9,-9,296,NA,NA,-9,31468,4397309,5779000,FALSE,FALSE,"-9",115
30083,-9,307,307,NA,NA,0,31468,4419982,5783013,FALSE,FALSE,"-9",180
30084,-9,-9,315,NA,NA,-9,31468,4428000,5787000,FALSE,FALSE,"-9",145
30085,-9,-9,321,NA,NA,-9,31468,4303677,5806906,FALSE,FALSE,"-9",50
30086,-9,329,329,NA,NA,0,31467,3540000,5791000,FALSE,FALSE,"-9",120
30087,-9,-9,331,NA,NA,-9,31468,4355484,5800752,FALSE,FALSE,"-9",75
30088,-9,334,334,NA,NA,0,31467,3563997,5806954,FALSE,FALSE,"-9",60
30089,-9,338,338,NA,NA,0,31468,4435993,5887065,FALSE,FALSE,"-9",25
60007,-9,10706,10706,NA,NA,0,31467,3492061,5491993,FALSE,FALSE,"-9",400
30090,-9,-9,339,NA,NA,-9,31468,4444000,5883000,FALSE,FALSE,"-9",10
30091,-9,-9,340,NA,NA,-9,31468,4448000,5867000,FALSE,FALSE,"-9",35
30092,-9,-9,342,NA,NA,-9,31468,4452000,5867000,FALSE,FALSE,"-9",25
30093,-9,-9,343,NA,NA,-9,31468,4452000,5875000,FALSE,FALSE,"-9",20
30094,-9,344,344,NA,NA,0,31468,4452000,5879010,FALSE,FALSE,"-9",16
30095,-9,-9,348,NA,NA,-9,31468,4456000,5879000,FALSE,FALSE,"-9",20
30096,-9,-9,356,NA,NA,-9,31468,4379974,5907840,FALSE,FALSE,"-9",15
30097,-9,-9,357,NA,NA,-9,31468,4383635,5899679,FALSE,FALSE,"-9",70
30098,-9,365,365,NA,NA,0,31467,3595988,5870993,FALSE,FALSE,"-9",50
30099,-9,367,367,NA,NA,130,31467,3596071,5895057,FALSE,FALSE,"-9",25
30100,-9,-9,368,NA,NA,-9,31468,4395625,5899176,FALSE,FALSE,"-9",25
30101,-9,-9,383,NA,NA,-9,31468,4408000,5831000,FALSE,FALSE,"-9",60
30102,-9,-9,384,NA,NA,-9,31468,4408000,5839000,FALSE,FALSE,"-9",65
30103,-9,-9,386,NA,NA,-9,31468,4408000,5879000,FALSE,FALSE,"-9",65
30104,-9,-9,391,NA,NA,-9,31468,4412000,5835000,FALSE,FALSE,"-9",70
30105,-9,393,393,NA,NA,150,31468,4412004,5879020,FALSE,FALSE,"-9",60
30106,-9,-9,394,NA,NA,-9,31468,4412000,5891000,FALSE,FALSE,"-9",80
30107,-9,406,406,NA,NA,0,31468,4419974,5830982,FALSE,FALSE,"-9",90
30108,-9,-9,407,NA,NA,-9,31468,4420000,5835000,FALSE,FALSE,"-9",90
30109,-9,408,408,NA,NA,0,31468,4420025,5839014,FALSE,FALSE,"-9",75
30110,-9,411,411,NA,NA,0,31468,4420019,5887014,FALSE,FALSE,"-9",70
30111,-9,413,413,NA,NA,0,31468,4419995,5895007,FALSE,FALSE,"-9",75
30112,-9,415,415,NA,NA,0,31468,4420016,5903004,FALSE,FALSE,"-9",40
30113,-9,-9,426,NA,NA,-9,31468,4428000,5819000,FALSE,FALSE,"-9",50
60008,-9,10707,10707,NA,NA,0,31467,3500015,5492036,FALSE,FALSE,"-9",520
30114,-9,-9,429,NA,NA,-9,31468,4428000,5883000,FALSE,FALSE,"-9",90
30115,-9,-9,431,NA,NA,-9,31468,4428000,5891000,FALSE,FALSE,"-9",80
30116,-9,-9,434,NA,NA,-9,31468,4432000,5879000,FALSE,FALSE,"-9",50
30117,-9,-9,436,NA,NA,-9,31468,4432000,5887000,FALSE,FALSE,"-9",80
30118,-9,439,439,NA,NA,0,31467,3601451,5839025,FALSE,FALSE,"-9",85
30119,-9,443,443,NA,NA,0,31467,3548002,5855000,FALSE,FALSE,"-9",57
30120,-9,-9,447,NA,NA,-9,31468,4355991,5908848,FALSE,FALSE,"-9",90
30121,-9,-9,456,NA,NA,-9,31468,4359485,5896688,FALSE,FALSE,"-9",75
30122,-9,-9,458,NA,NA,-9,31468,4359821,5904682,FALSE,FALSE,"-9",60
30123,-9,461,461,NA,NA,0,31467,3564064,5870974,FALSE,FALSE,"-9",76
30124,-9,-9,462,NA,NA,-9,31468,4362645,5876534,FALSE,FALSE,"-9",95
30125,-9,463,463,NA,NA,147,31467,3563962,5879008,FALSE,FALSE,"-9",110
30126,-9,-9,465,NA,NA,-9,31468,4363315,5892523,FALSE,FALSE,"-9",110
30127,-9,474,474,NA,NA,0,31467,3572000,5863000,FALSE,FALSE,"-9",70
30128,-9,475,475,NA,NA,0,31467,3571999,5871004,FALSE,FALSE,"-9",85
30129,-9,476,476,NA,NA,0,31467,3572000,5879002,FALSE,FALSE,"-9",90
30130,-9,478,478,NA,NA,0,31467,3571986,5895018,FALSE,FALSE,"-9",75
30131,-9,480,480,NA,NA,0,31467,3572106,5902995,FALSE,FALSE,"-9",80
30132,-9,489,489,NA,NA,0,31467,3580035,5871002,FALSE,FALSE,"-9",75
30133,-9,-9,492,NA,NA,-9,31468,4381462,5847720,FALSE,FALSE,"-9",70
30134,-9,-9,496,NA,NA,-9,31468,4382129,5863707,FALSE,FALSE,"-9",80
60009,-9,10801,10801,NA,NA,0,31467,3468006,5499959,FALSE,FALSE,"-9",95
30135,-9,-9,497,NA,NA,-9,31468,4382463,5871701,FALSE,FALSE,"-9",84
30136,-9,-9,498,NA,NA,-9,31468,4383132,5887688,FALSE,FALSE,"-9",75
30137,-9,-9,504,NA,NA,-9,31468,4386962,5883524,FALSE,FALSE,"-9",75
30138,-9,511,511,NA,NA,0,31467,3596094,5838883,FALSE,FALSE,"-9",75
30139,-9,512,512,NA,NA,182,31467,3595991,5847005,FALSE,FALSE,"-9",95
30140,-9,-9,513,NA,NA,-9,31468,4393619,5851216,FALSE,FALSE,"-9",110
30141,-9,514,514,NA,NA,0,31467,3595993,5854980,FALSE,FALSE,"-9",110
30142,-9,522,522,NA,NA,0,31467,3601712,5822874,FALSE,FALSE,"-9",65
30143,-9,526,526,NA,NA,179,31467,3547967,5846986,FALSE,FALSE,"-9",30
30144,-9,-9,532,NA,NA,-9,31468,4352982,5836895,FALSE,FALSE,"-9",35
30145,-9,-9,535,NA,NA,-9,31468,4356480,5824736,FALSE,FALSE,"-9",45
30146,-9,-9,536,NA,NA,-9,31468,4356813,5832731,FALSE,FALSE,"-9",36
30147,-9,549,549,NA,NA,0,31467,3571848,5839013,FALSE,FALSE,"-9",60
30148,-9,551,551,NA,NA,0,31467,3572000,5847000,FALSE,FALSE,"-9",46
30149,-9,-9,561,NA,NA,-9,31468,4380795,5831732,FALSE,FALSE,"-9",45
30150,-9,562,562,NA,NA,0,31467,3588074,5814900,FALSE,FALSE,"-9",50
30151,-9,-9,567,NA,NA,-9,31468,4307682,5902867,FALSE,FALSE,"-9",25
30152,-9,-9,568,NA,NA,-9,31468,4312520,5922690,FALSE,FALSE,"-9",15
30153,-9,-9,569,NA,NA,-9,31468,4316687,5926520,FALSE,FALSE,"-9",17
30154,-9,571,571,NA,NA,0,31467,3523965,5910997,FALSE,FALSE,"-9",40
30155,-9,-9,573,NA,NA,-9,31468,4336172,5913685,FALSE,FALSE,"-9",32
30156,-9,-9,575,NA,NA,-9,31468,4344335,5917347,FALSE,FALSE,"-9",45
30157,-9,579,579,NA,NA,0,31467,3460005,5839009,FALSE,FALSE,"-9",25
30158,-9,583,583,NA,NA,0,31467,3476000,5830994,FALSE,FALSE,"-9",40
30159,-9,584,584,NA,NA,0,31467,3475995,5847008,FALSE,FALSE,"-9",53
30160,-9,585,585,NA,NA,0,31467,3476007,5863003,FALSE,FALSE,"-9",38
30161,-9,587,587,NA,NA,0,31467,3484088,5807024,FALSE,FALSE,"-9",50
60010,-9,10903,10903,NA,NA,0,31467,3523945,5556025,FALSE,FALSE,"-9",400
30162,-9,-9,589,NA,NA,-9,31468,4285514,5851722,FALSE,FALSE,"-9",25
30163,-9,590,590,NA,NA,0,31467,3492008,5822991,FALSE,FALSE,"-9",65
30164,-9,592,592,NA,NA,0,31467,3491996,5855003,FALSE,FALSE,"-9",25
30165,-9,596,596,NA,NA,0,31467,3507985,5854992,FALSE,FALSE,"-9",15
30166,-9,-9,601,NA,NA,-9,31468,4313337,5846556,FALSE,FALSE,"-9",25
30167,-9,618,618,NA,NA,308,31467,3531985,5846965,FALSE,FALSE,"-9",22
30168,-9,629,629,NA,NA,0,31467,3548019,5822984,FALSE,FALSE,"-9",55
30169,-9,630,630,NA,NA,0,31467,3547957,5902977,FALSE,FALSE,"-9",52
30170,-9,637,637,NA,NA,0,31466,2579988,5799006,FALSE,FALSE,"-9",49
30171,-9,642,642,NA,NA,224,31466,2588142,5799059,FALSE,FALSE,"-9",37
30172,-9,-9,644,NA,NA,-9,31468,4181335,5836602,FALSE,FALSE,"-9",15
30173,-9,-9,650,NA,NA,-9,31468,4187986,5819974,FALSE,FALSE,"-9",30
30174,-9,-9,652,NA,NA,-9,31468,4190648,5851898,FALSE,FALSE,"-9",23
30175,-9,-9,670,NA,NA,-9,31468,4212523,5830725,FALSE,FALSE,"-9",110
30176,-9,-9,672,NA,NA,-9,31468,4212856,5838726,FALSE,FALSE,"-9",40
30177,-9,-9,674,NA,NA,-9,31468,4214192,5870727,FALSE,FALSE,"-9",38
30178,-9,681,681,NA,NA,0,31467,3428007,5839011,FALSE,FALSE,"-9",25
30179,-9,682,682,NA,NA,0,31467,3428031,5863018,FALSE,FALSE,"-9",32
30180,-9,-9,693,NA,NA,-9,31468,4262188,5868720,FALSE,FALSE,"-9",25
30181,-9,-9,695,NA,NA,-9,31468,4274353,5872218,FALSE,FALSE,"-9",40
30182,-9,702,702,NA,NA,0,31467,3476009,5903015,FALSE,FALSE,"-9",20
30183,-9,-9,703,NA,NA,-9,31468,4276029,5912207,FALSE,FALSE,"-9",30
30184,-9,-9,708,NA,NA,-9,31468,4278449,5922120,FALSE,FALSE,"-9",8
30185,-9,-9,724,NA,NA,-9,31468,4288446,5921700,FALSE,FALSE,"-9",10
30186,-9,734,734,NA,NA,96,31467,3500078,5927005,FALSE,FALSE,"-9",20
30187,-9,-9,743,NA,NA,-9,31468,4309027,5934853,FALSE,FALSE,"-9",20
30188,-9,755,755,NA,NA,102,31467,3404000,5927001,FALSE,FALSE,"-9",9
30189,-9,-9,769,NA,NA,-9,31468,4221047,5938560,FALSE,FALSE,"-9",7
30190,-9,-9,775,NA,NA,-9,31468,4227700,5906225,FALSE,FALSE,"-9",5
60015,-9,11602,11602,NA,NA,9477,31467,3475584,5579930,FALSE,FALSE,"-9",235
30191,-9,776,776,NA,NA,0,31467,3427999,5918991,FALSE,FALSE,"-9",12
60011,-9,11403,11403,NA,NA,0,31467,3507980,5587975,FALSE,FALSE,"-9",325
30192,-9,777,777,NA,NA,0,31467,3428008,5935013,FALSE,FALSE,"-9",5
30501,-9,428,428,NA,NA,151,31468,4427994,5879044,FALSE,FALSE,"-9",65
30502,-9,683,683,NA,NA,210,31467,3436000,5815000,FALSE,FALSE,"-9",40
30503,-9,643,643,NA,NA,206,31466,2588036,5814968,FALSE,FALSE,"-9",30
30504,-9,540,540,NA,NA,199,31467,3564020,5830992,FALSE,FALSE,"-9",30
30505,-9,581,581,NA,NA,194,31467,3467992,5831002,FALSE,FALSE,"-9",40
30506,-9,684,684,NA,NA,192,31467,3436014,5830980,FALSE,FALSE,"-9",28
30507,-9,543,543,NA,NA,180,31467,3563992,5847057,FALSE,FALSE,"-9",55
30508,-9,602,602,NA,NA,178,31467,3516000,5847005,FALSE,FALSE,"-9",23
30509,-9,488,488,NA,NA,166,31467,3579995,5862999,FALSE,FALSE,"-9",68
30510,-9,249,249,NA,NA,246,31467,3436029,5782989,FALSE,FALSE,"-9",220
30511,-9,604,604,NA,NA,145,31467,3515953,5879012,FALSE,FALSE,"-9",30
60012,-9,11505,11505,NA,NA,0,31467,3531956,5563959,FALSE,FALSE,"-9",400
30512,-9,721,721,NA,NA,79,31467,3483996,5942981,FALSE,FALSE,"-9",19
30513,-9,466,466,NA,NA,128,31467,3564013,5895041,FALSE,FALSE,"-9",90
30514,-9,469,469,NA,NA,113,31467,3563997,5911000,FALSE,FALSE,"-9",60
30516,-9,820,820,NA,NA,50,31467,3499983,5830894,FALSE,FALSE,"-9",60
30517,-9,822,822,NA,NA,51,31467,3515993,5782999,FALSE,FALSE,"-9",75
30518,-9,825,825,NA,NA,52,31467,3532011,5830987,FALSE,FALSE,"-9",34
30519,-9,838,838,NA,NA,53,31467,3564000,5815000,FALSE,FALSE,"-9",61
30520,-9,848,848,NA,NA,54,31466,2588011,5831006,FALSE,FALSE,"-9",20
30601,-9,20,20,NA,NA,0,31467,3531988,5726990,FALSE,FALSE,"-9",340
30602,-9,32,32,NA,NA,0,31467,3540000,5743000,FALSE,FALSE,"-9",410
30603,-9,95,95,NA,NA,0,31467,3587986,5734953,FALSE,FALSE,"-9",275
40005,-9,5,5,NA,NA,0,31467,3475000,5941000,FALSE,FALSE,"-9",6
30604,-9,101,101,NA,NA,0,31467,3587982,5750975,FALSE,FALSE,"-9",330
30605,-9,130,130,NA,NA,0,31467,3588033,5742983,FALSE,FALSE,"-9",475
30606,-9,149,149,NA,NA,0,31468,4404018,5726940,FALSE,FALSE,"-9",570
30607,-9,191,191,NA,NA,0,31467,3516002,5774974,FALSE,FALSE,"-9",200
30608,-9,215,215,NA,NA,0,31467,3540106,5782818,FALSE,FALSE,"-9",160
30609,-9,238,238,NA,NA,0,31467,3579967,5759030,FALSE,FALSE,"-9",250
30610,-9,240,240,NA,NA,0,31467,3588072,5775016,FALSE,FALSE,"-9",175
30611,-9,260,260,NA,NA,0,31467,3444106,5790992,FALSE,FALSE,"-9",125
30612,-9,349,349,NA,NA,0,31468,4460000,5870975,FALSE,FALSE,"-9",25
30613,-9,366,366,NA,NA,0,31467,3595999,5886998,FALSE,FALSE,"-9",70
30614,-9,377,377,NA,NA,0,31468,4404045,5814938,FALSE,FALSE,"-9",50
30615,-9,378,378,NA,NA,0,31468,4403977,5855025,FALSE,FALSE,"-9",90
30616,-9,379,379,NA,NA,0,31468,4403990,5862941,FALSE,FALSE,"-9",50
30617,-9,380,380,NA,NA,0,31468,4404019,5887006,FALSE,FALSE,"-9",30
30618,-9,389,389,NA,NA,0,31468,4412002,5823022,FALSE,FALSE,"-9",70
30619,-9,396,396,NA,NA,0,31468,4411997,5902994,FALSE,FALSE,"-9",65
30620,-9,427,427,NA,NA,0,31468,4427995,5871006,FALSE,FALSE,"-9",80
30621,-9,430,430,NA,NA,0,31468,4427995,5886993,FALSE,FALSE,"-9",100
30622,-9,449,449,NA,NA,0,31467,3555993,5918992,FALSE,FALSE,"-9",125
30623,-9,468,468,NA,NA,0,31467,3563978,5903025,FALSE,FALSE,"-9",100
30624,-9,486,486,NA,NA,0,31467,3580002,5854984,FALSE,FALSE,"-9",113
30625,-9,500,500,NA,NA,0,31467,3587972,5846957,FALSE,FALSE,"-9",73
30626,-9,501,501,NA,NA,0,31467,3588000,5855000,FALSE,FALSE,"-9",115
30627,-9,503,503,NA,NA,0,31467,3587673,5864660,FALSE,FALSE,"-9",90
30628,-9,531,531,NA,NA,0,31467,3556000,5823000,FALSE,FALSE,"-9",42
30629,-9,533,533,NA,NA,0,31467,3556000,5839000,FALSE,FALSE,"-9",27
30630,-9,534,534,NA,NA,0,31467,3556000,5847000,FALSE,FALSE,"-9",45
30631,-9,586,586,NA,NA,0,31467,3476000,5871003,FALSE,FALSE,"-9",28
30632,-9,591,591,NA,NA,0,31467,3491989,5847012,FALSE,FALSE,"-9",25
30633,-9,619,619,NA,NA,0,31467,3532021,5887022,FALSE,FALSE,"-9",36
30634,-9,624,624,NA,NA,0,31467,3540002,5878994,FALSE,FALSE,"-9",35
30635,-9,625,625,NA,NA,0,31467,3539997,5887006,FALSE,FALSE,"-9",38
30636,-9,626,626,NA,NA,0,31467,3539938,5894974,FALSE,FALSE,"-9",33
30637,-9,633,633,NA,NA,0,31466,2547984,5823009,FALSE,FALSE,"-9",20
30638,-9,653,653,NA,NA,0,31466,2595997,5847010,FALSE,FALSE,"-9",25
30639,-9,669,669,NA,NA,0,31467,3412005,5847032,FALSE,FALSE,"-9",25
30640,-9,688,688,NA,NA,0,31467,3444028,5822991,FALSE,FALSE,"-9",115
30641,-9,694,694,NA,NA,0,31467,3468000,5871001,FALSE,FALSE,"-9",40
30642,-9,813,813,NA,NA,0,31467,3411977,5831002,FALSE,FALSE,"-9",53
30643,-9,823,823,NA,NA,0,31467,3515994,5822965,FALSE,FALSE,"-9",49
30644,-9,828,828,NA,NA,0,31467,3539985,5822925,FALSE,FALSE,"-9",47
30645,-9,846,846,NA,NA,0,31468,4419997,5862973,FALSE,FALSE,"-9",75
30646,-9,847,847,NA,NA,0,31466,2580002,5815017,FALSE,FALSE,"-9",26
30647,-9,849,849,NA,NA,0,31467,3444019,5862884,FALSE,FALSE,"-9",40
30648,-9,852,852,NA,NA,0,31467,3540000,5871000,FALSE,FALSE,"-9",71
30649,-9,855,855,NA,NA,0,31467,3588000,5719000,FALSE,FALSE,"-9",320
30650,-9,904,904,NA,NA,0,31467,3564013,5759050,FALSE,FALSE,"-9",370
30651,-9,915,915,NA,NA,0,31467,3492000,5895000,FALSE,FALSE,"-9",1
30652,-9,916,916,NA,NA,0,31467,3556000,5863000,FALSE,FALSE,"-9",66
40001,-9,1,1,NA,NA,0,31467,3470927,5897409,FALSE,FALSE,"-9",25
40002,-9,-9,-9,NA,NA,-9,31468,4270935,5903002,TRUE,FALSE,"-9",20
40003,-9,3,3,NA,NA,0,31467,3471300,5897595,FALSE,FALSE,"-9",22
50001,-9,1,25015735,NA,NA,-9,25832,293878,5737366,TRUE,FALSE,"-9",55
50002,-9,6,25095679,NA,NA,-9,25832,299576,5681078,TRUE,FALSE,"-9",60
50003,-9,13,25175599,NA,NA,-9,25832,304319,5600812,TRUE,FALSE,"-9",540
50004,-9,16,25175615,NA,NA,-9,25832,304967,5616800,TRUE,FALSE,"-9",390
50005,-9,18,25175679,NA,NA,-9,25832,307570,5680752,TRUE,FALSE,"-9",55
50006,-9,19,25175687,NA,NA,-9,25832,307897,5688746,TRUE,FALSE,"-9",40
50007,-9,21,25175711,NA,NA,-9,25832,308880,5712727,TRUE,FALSE,"-9",26
50008,-9,26,25255583,NA,NA,-9,25832,311667,5584501,TRUE,FALSE,"-9",650
50009,-9,28,25255599,NA,NA,-9,25832,312313,5600489,TRUE,FALSE,"-9",525
50010,-9,30,25255615,NA,NA,-9,25832,312961,5616476,TRUE,FALSE,"-9",420
50011,-9,32,25255623,NA,NA,416,31468,4101709,5638358,TRUE,TRUE,"-9",280
50012,-9,34,25255671,NA,NA,365,31468,4105569,5686008,TRUE,TRUE,"-9",75
