"plot_ID","tree_ID","tree_inventory_status","multi_stem","dist_cm","azi_gon","age","age_meth","SP_code","Kraft","C_layer","H_dm","C_h_dm","D_mm","DBH_h_cm","inv_year","inv","X","Nr_code","Chr_code_ger","name","bot_name","bot_genus","bot_species","Flora_EU","LH_NH","IPC","WZE","BWI","BZE_al","tpS_SP_com_name","tpS_ID","H_SP_group","BWI_SP_group","Bio_SP_group","N_SP_group","N_bg_SP_group","N_f_SP_group_MoMoK","RG_Wolff_bio","DBH_cm","CCS_r_m","rem_reason","dist_m","X_tree","Y_tree","e_ID","e_type","e_form","stand","inter_stat","area_m2","stand_plot_A_ha","plot_A_ha","old_tree_inventory_status","old_tree_ID"
100040,8,-9,0,805,163,75,6,"gfi",2,1,-9,-9,296,130,2011,"HBI",83,207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","026.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","29,6","12,62","LT excluded during forest edges allocation","8,05","4,4196336849","-6,728249259",1,2,2,"warning","partly intersecting","186,097061614533","0,0186097061614533","0,0500343869018386",NA,NA
100040,9,-9,0,1333,151,75,6,"tei",1,1,265,141,473,130,2011,"HBI",38,116,"TEi","Trauben-Eiche","Quercus petraea","Quercus","petraea","036.004.011","LB",48,30013,"EI","WAHR","Quercus spp.",17,"ei","ei","ei","EI","EI","aLB","EI","47,3","17,84","LT excluded during forest edges allocation","13,33","9,2765175786","-9,5726235492",1,2,2,"warning","partly intersecting","392,694407359996","0,0392694407359996","0,0999860870850348",NA,NA
100040,12,-9,0,824,189,75,6,"gfi",2,1,328,215,452,130,2011,"HBI",83,207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","026.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","45,2","17,84","LT excluded during forest edges allocation","8,24","1,4166957863","-8,1173008475",1,2,2,"warning","partly intersecting","392,694407359996","0,0392694407359996","0,0999860870850348",NA,NA
100040,34,-9,0,1473,35,75,6,"ela",1,1,354,204,476,130,2011,"HBI",26,204,"ELa","Europaeische Laerche","Larix decidua","Larix","decidua","026.005.002","NB",116,30012,"ELA","WAHR","Larix decidua",10,"lae","ki","ki","KI","LA","aNB","FI","47,6","17,84","LT excluded during forest edges allocation","14,73","7,6964038583","12,5593896209",1,2,2,"warning","partly intersecting","392,694407359996","0,0392694407359996","0,0999860870850348",NA,NA
100040,35,-9,0,1418,43,75,6,"gfi",2,1,-9,-9,302,130,2011,"HBI",83,207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","026.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","30,2","17,84","LT excluded during forest edges allocation","14,18","8,8659408668","11,0665031761",1,2,2,"warning","partly intersecting","392,694407359996","0,0392694407359996","0,0999860870850348",NA,NA
100040,36,-9,0,1321,46,75,6,"gfi",2,1,-9,-9,346,130,2011,"HBI",83,207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","026.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","34,6","17,84","LT excluded during forest edges allocation","13,21","8,7359297409","9,9089672298",1,2,2,"warning","partly intersecting","392,694407359996","0,0392694407359996","0,0999860870850348",NA,NA
100040,37,-9,0,990,67,75,6,"gfi",2,1,-9,-9,305,130,2011,"HBI",83,207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","026.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","30,5","17,84","LT excluded during forest edges allocation","9,9","8,5994519929","4,9050408175",1,2,2,"warning","partly intersecting","392,694407359996","0,0392694407359996","0,0999860870850348",NA,NA
100040,38,-9,0,801,52,75,6,"gfi",2,1,-9,-9,419,130,2011,"HBI",83,207,"GFi","Gewoehnliche Fichte","Picea abies ","Picea","abies ","026.004.001","NB",118,30014,"FI","WAHR","Picea abies",1,"fi","fi","fi","FI","FI","FI","FI","41,9","17,84","LT excluded during forest edges allocation","8,01","5,8390387056","5,4832223185",1,2,2,"warning","partly intersecting","392,694407359996","0,0392694407359996","0,0999860870850348",NA,NA
100050,18,-9,0,1110,186,49,6,"dgl",2,1,247,157,256,130,2011,"HBI",86,212,"Dgl","Douglasie","Pseudotsuga menziestii","Pseudotsuga","menziestii","026.002.001","NB",136,30012,"DGL","WAHR","Pseudotsuga menziesii",8,"dgl","fi","fi","FI","FI","aNB","FI","25,6","12,62","LT excluded during forest edges allocation","11,1","2,4213899795","-10,8326760575",1,1,1,"warning","partly intersecting","249,963141439903","0,0249963141439903","0,0500343869018386",NA,NA
100050,19,-9,0,1447,187,49,6,"dgl",2,1,298,181,393,130,2011,"HBI",86,212,"Dgl","Douglasie","Pseudotsuga menziestii","Pseudotsuga","menziestii","026.002.001","NB",136,30012,"DGL","WAHR","Pseudotsuga menziesii",8,"dgl","fi","fi","FI","FI","aNB","FI","39,3","17,84","LT excluded during forest edges allocation","14,47","2,9343321638","-14,1693540697",1,1,1,"warning","partly intersecting","499,568449418484","0,0499568449418484","0,0999860870850348",NA,NA
100050,21,-9,0,1490,213,49,6,"dgl",2,1,-9,-9,363,130,2011,"HBI",86,212,"Dgl","Douglasie","Pseudotsuga menziestii","Pseudotsuga","menziestii","026.002.001","NB",136,30012,"DGL","WAHR","Pseudotsuga menziesii",8,"dgl","fi","fi","FI","FI","aNB","FI","36,3","17,84","LT excluded during forest edges allocation","14,9","-3,0215307008","-14,5904198783",1,1,1,"warning","partly intersecting","499,568449418484","0,0499568449418484","0,0999860870850348",NA,NA
100050,22,-9,0,985,208,49,6,"dgl",3,1,240,177,140,130,2011,"HBI",86,212,"Dgl","Douglasie","Pseudotsuga menziestii","Pseudotsuga","menziestii","026.002.001","NB",136,30012,"DGL","WAHR","Pseudotsuga menziesii",8,"dgl","fi","fi","FI","FI","aNB","FI","14","12,62","LT excluded during forest edges allocation","9,85","-1,2345323506","-9,7723298079",1,1,1,"warning","partly intersecting","249,963141439903","0,0249963141439903","0,0500343869018386",NA,NA
100050,23,-9,0,910,221,49,6,"dgl",2,1,-9,-9,157,130,2011,"HBI",86,212,"Dgl","Douglasie","Pseudotsuga menziestii","Pseudotsuga","menziestii","026.002.001","NB",136,30012,"DGL","WAHR","Pseudotsuga menziesii",8,"dgl","fi","fi","FI","FI","aNB","FI","15,7","12,62","LT excluded during forest edges allocation","9,1","-2,9476485056","-8,6093767653",1,1,1,"warning","partly intersecting","249,963141439903","0,0249963141439903","0,0500343869018386",NA,NA
100050,24,-9,0,685,215,49,6,"dgl",2,1,-9,-9,247,130,2011,"HBI",86,212,"Dgl","Douglasie","Pseudotsuga menziestii","Pseudotsuga","menziestii","026.002.001","NB",136,30012,"DGL","WAHR","Pseudotsuga menziesii",8,"dgl","fi","fi","FI","FI","aNB","FI","24,7","12,62","LT excluded during forest edges allocation","6,85","-1,5991007424","-6,6607339547",1,1,1,"warning","partly intersecting","249,963141439903","0,0249963141439903","0,0500343869018386",NA,NA
100050,25,-9,0,1563,233,49,6,"dgl",2,1,-9,-9,358,130,2011,"HBI",86,212,"Dgl","Douglasie","Pseudotsuga menziestii","Pseudotsuga","menziestii","026.002.001","NB",136,30012,"DGL","WAHR","Pseudotsuga menziesii",8,"dgl","fi","fi","FI","FI","aNB","FI","35,8","17,84","LT excluded during forest edges allocation","15,63","-7,7440189876","-13,5767105707",1,1,1,"warning","partly intersecting","499,568449418484","0,0499568449418484","0,0999860870850348",NA,NA
100050,26,-9,0,1315,239,49,6,"dgl",2,1,-9,-9,393,130,2011,"HBI",86,212,"Dgl","Douglasie","Pseudotsuga menziestii","Pseudotsuga","menziestii","026.002.001","NB",136,30012,"DGL","WAHR","Pseudotsuga menziesii",8,"dgl","fi","fi","FI","FI","aNB","FI","39,3","17,84","LT excluded during forest edges allocation","13,15","-7,5613190644","-10,7586687841",1,1,1,"warning","partly intersecting","499,568449418484","0,0499568449418484","0,0999860870850348",NA,NA
100050,27,-9,0,835,240,49,6,"dgl",2,1,-9,-9,260,130,2011,"HBI",86,212,"Dgl","Douglasie","Pseudotsuga menziestii","Pseudotsuga","menziestii","026.002.001","NB",136,30012,"DGL","WAHR","Pseudotsuga menziesii",8,"dgl","fi","fi","FI","FI","aNB","FI","26","12,62","LT excluded during forest edges allocation","8,35","-4,9080068566","-6,755291903",1,1,1,"warning","partly intersecting","249,963141439903","0,0249963141439903","0,0500343869018386",NA,NA
100050,28,-9,0,1131,268,49,6,"dgl",2,1,322,194,441,130,2011,"HBI",86,212,"Dgl","Douglasie","Pseudotsuga menziestii","Pseudotsuga","menziestii","026.002.001","NB",136,30012,"DGL","WAHR","Pseudotsuga menziesii",8,"dgl","fi","fi","FI","FI","aNB","FI","44,1","17,84","LT excluded during forest edges allocation","11,31","-9,9110285513","-5,4486340541",1,1,1,"warning","partly intersecting","499,568449418484","0,0499568449418484","0,0999860870850348",NA,NA
100050,29,-9,0,671,270,49,6,"dgl",2,1,-9,-9,293,130,2011,"HBI",86,212,"Dgl","Douglasie","Pseudotsuga menziestii","Pseudotsuga","menziestii","026.002.001","NB",136,30012,"DGL","WAHR","Pseudotsuga menziesii",8,"dgl","fi","fi","FI","FI","aNB","FI","29,3","12,62","LT excluded during forest edges allocation","6,71","-5,9786537773","-3,0462762533",1,1,1,"warning","partly intersecting","249,963141439903","0,0249963141439903","0,0500343869018386",NA,NA
100050,30,-9,0,184,280,49,6,"dgl",3,1,-9,-9,196,130,2011,"HBI",86,212,"Dgl","Douglasie","Pseudotsuga menziestii","Pseudotsuga","menziestii","026.002.001","NB",136,30012,"DGL","WAHR","Pseudotsuga menziesii",8,"dgl","fi","fi","FI","FI","aNB","FI","19,6","12,62","LT excluded during forest edges allocation","1,84","-1,74994399","-0,5685912696",1,1,1,"warning","partly intersecting","249,963141439903","0,0249963141439903","0,0500343869018386",NA,NA
100050,31,-9,0,531,305,49,6,"dgl",2,1,-9,-9,263,130,2011,"HBI",86,212,"Dgl","Douglasie","Pseudotsuga menziestii","Pseudotsuga","menziestii","026.002.001","NB",136,30012,"DGL","WAHR","Pseudotsuga menziesii",8,"dgl","fi","fi","FI","FI","aNB","FI","26,3","12,62","LT excluded during forest edges allocation","5,31","-5,2936310421","0,4166177983",1,1,1,"warning","partly intersecting","249,963141439903","0,0249963141439903","0,0500343869018386",NA,NA
100050,32,-9,0,1385,294,49,6,"dgl",2,1,337,192,488,130,2011,"HBI",86,212,"Dgl","Douglasie","Pseudotsuga menziestii","Pseudotsuga","menziestii","026.002.001","NB",136,30012,"DGL","WAHR","Pseudotsuga menziesii",8,"dgl","fi","fi","FI","FI","aNB","FI","48,8","17,84","LT excluded during forest edges allocation","13,85","-13,7885332098","-1,3034001395",1,1,1,"warning","partly intersecting","499,568449418484","0,0499568449418484","0,0999860870850348",NA,NA
100050,33,-9,0,999,290,49,6,"dgl",3,1,-9,-9,162,130,2011,"HBI",86,212,"Dgl","Douglasie","Pseudotsuga menziestii","Pseudotsuga","menziestii","026.002.001","NB",136,30012,"DGL","WAHR","Pseudotsuga menziesii",8,"dgl","fi","fi","FI","FI","aNB","FI","16,2","12,62","LT excluded during forest edges allocation","9,99","-9,8670065225","-1,5627803058",1,1,1,"warning","partly intersecting","249,963141439903","0,0249963141439903","0,0500343869018386",NA,NA
100050,34,-9,0,1264,333,49,6,"dgl",2,1,-9,-9,419,130,2011,"HBI",86,212,"Dgl","Douglasie","Pseudotsuga menziestii","Pseudotsuga","menziestii","026.002.001","NB",136,30012,"DGL","WAHR","Pseudotsuga menziesii",8,"dgl","fi","fi","FI","FI","aNB","FI","41,9","17,84","LT excluded during forest edges allocation","12,64","-10,9795023425","6,262597569",1,1,1,"warning","partly intersecting","499,568449418484","0,0499568449418484","0,0999860870850348",NA,NA
100050,35,-9,0,1594,316,49,6,"dgl",2,1,-9,-9,342,130,2011,"HBI",86,212,"Dgl","Douglasie","Pseudotsuga menziestii","Pseudotsuga","menziestii","026.002.001","NB",136,30012,"DGL","WAHR","Pseudotsuga menziesii",8,"dgl","fi","fi","FI","FI","aNB","FI","34,2","17,84","LT excluded during forest edges allocation","15,94","-15,4392155884","3,9641168014",1,1,1,"warning","partly intersecting","499,568449418484","0,0499568449418484","0,0999860870850348",NA,NA
100050,36,-9,0,821,341,49,6,"dgl",2,1,-9,-9,366,130,2011,"HBI",86,212,"Dgl","Douglasie","Pseudotsuga menziestii","Pseudotsuga","menziestii","026.002.001","NB",136,30012,"DGL","WAHR","Pseudotsuga menziesii",8,"dgl","fi","fi","FI","FI","aNB","FI","36,6","17,84","LT excluded during forest edges allocation","8,21","-6,5654110462","4,9294500499",1,1,1,"warning","partly intersecting","499,568449418484","0,0499568449418484","0,0999860870850348",NA,NA
100050,37,-9,0,649,336,49,6,"dgl",2,1,-9,-9,149,130,2011,"HBI",86,212,"Dgl","Douglasie","Pseudotsuga menziestii","Pseudotsuga","menziestii","026.002.001","NB",136,30012,"DGL","WAHR","Pseudotsuga menziesii",8,"dgl","fi","fi","FI","FI","aNB","FI","14,9","12,62","LT excluded during forest edges allocation","6,49","-5,4796882365","3,4775158994",1,1,1,"warning","partly intersecting","249,963141439903","0,0249963141439903","0,0500343869018386",NA,NA
100050,38,-9,0,432,361,49,6,"dgl",2,1,-9,-9,187,130,2011,"HBI",86,212,"Dgl","Douglasie","Pseudotsuga menziestii","Pseudotsuga","menziestii","026.002.001","NB",136,30012,"DGL","WAHR","Pseudotsuga menziesii",8,"dgl","fi","fi","FI","FI","aNB","FI","18,7","12,62","LT excluded during forest edges allocation","4,32","-2,4840226888","3,5344067793",1,1,1,"warning","partly intersecting","249,963141439903","0,0249963141439903","0,0500343869018386",NA,NA
100050,39,-9,0,1014,355,49,6,"dgl",2,1,-9,-9,341,130,2011,"HBI",86,212,"Dgl","Douglasie","Pseudotsuga menziestii","Pseudotsuga","menziestii","026.002.001","NB",136,30012,"DGL","WAHR","Pseudotsuga menziesii",8,"dgl","fi","fi","FI","FI","aNB","FI","34,1","17,84","LT excluded during forest edges allocation","10,14","-6,5854032101","7,7105164912",1,1,1,"warning","partly intersecting","499,568449418484","0,0499568449418484","0,0999860870850348",NA,NA
100050,40,-9,0,1109,370,49,6,"dgl",2,1,-9,-9,285,130,2011,"HBI",86,212,"Dgl","Douglasie","Pseudotsuga menziestii","Pseudotsuga","menziestii","026.002.001","NB",136,30012,"DGL","WAHR","Pseudotsuga menziesii",8,"dgl","fi","fi","FI","FI","aNB","FI","28,5","12,62","LT excluded during forest edges allocation","11,09","-5,0347546421","9,8812623532",1,1,1,"warning","partly intersecting","249,963141439903","0,0249963141439903","0,0500343869018386",NA,NA
100050,41,-9,0,646,382,49,6,"dgl",2,1,-9,-9,169,130,2011,"HBI",86,212,"Dgl","Douglasie","Pseudotsuga menziestii","Pseudotsuga","menziestii","026.002.001","NB",136,30012,"DGL","WAHR","Pseudotsuga menziesii",8,"dgl","fi","fi","FI","FI","aNB","FI","16,9","12,62","LT excluded during forest edges allocation","6,46","-1,802282545","6,2034972095",1,1,1,"warning","partly intersecting","249,963141439903","0,0249963141439903","0,0500343869018386",NA,NA
100064,1,-9,0,357,339,94,6,"rbu",2,1,297,150,543,130,2011,"HBI",8,111,"RBu","Rot-Buche","Fagus sylvatica","Fagus","sylvatica","036.001.001","LB",20,30016,"BU","WAHR","Fagus sylvatica",15,"bu","bu","bu","BU","BU","aLB","BU","54,3","17,84","LT excluded during forest edges allocation","3,57","-2,9207944912","2,0527687498",1,1,2,"warning","partly intersecting","154,393528227029","0,0154393528227029","0,0999860870850348",NA,NA
100064,2,-9,0,445,316,94,6,"rbu",2,1,-9,-9,272,130,2011,"HBI",8,111,"RBu","Rot-Buche","Fagus sylvatica","Fagus","sylvatica","036.001.001","LB",20,30016,"BU","WAHR","Fagus sylvatica",15,"bu","bu","bu","BU","BU","aLB","BU","27,2","12,62","LT excluded during forest edges allocation","4,45","-4,310195067","1,1066699979",1,1,2,"warning","partly intersecting","69,9864786432382","0,00699864786432382","0,0500343869018386",NA,NA
100064,6,-9,0,666,341,94,6,"rbu",2,2,-9,-9,118,130,2011,"HBI",8,111,"RBu","Rot-Buche","Fagus sylvatica","Fagus","sylvatica","036.001.001","LB",20,30016,"BU","WAHR","Fagus sylvatica",15,"bu","bu","bu","BU","BU","aLB","BU","11,8","12,62","LT excluded during forest edges allocation","6,66","-5,3258998255","3,9987987007",1,1,2,"warning","partly intersecting","69,9864786432382","0,00699864786432382","0,0500343869018386",NA,NA
100064,7,-9,0,867,339,94,6,"rbu",1,1,354,130,691,130,2011,"HBI",8,111,"RBu","Rot-Buche","Fagus sylvatica","Fagus","sylvatica","036.001.001","LB",20,30016,"BU","WAHR","Fagus sylvatica",15,"bu","bu","bu","BU","BU","aLB","BU","69,1","17,84","LT excluded during forest edges allocation","8,67","-7,0933580501","4,9852955352",1,1,2,"warning","partly intersecting","154,393528227029","0,0154393528227029","0,0999860870850348",NA,NA
100064,8,-9,0,984,352,94,6,"tei",2,1,217,148,255,130,2011,"HBI",38,116,"TEi","Trauben-Eiche","Quercus petraea","Quercus","petraea","036.004.011","LB",48,30013,"EI","WAHR","Quercus spp.",17,"ei","ei","ei","EI","EI","aLB","EI","25,5","12,62","LT excluded during forest edges allocation","9,84","-6,7359435223","7,1730512938",1,1,2,"warning","partly intersecting","69,9864786432382","0,00699864786432382","0,0500343869018386",NA,NA
100064,9,-9,0,1077,346,94,6,"tei",2,1,-2,-9,293,130,2011,"HBI",38,116,"TEi","Trauben-Eiche","Quercus petraea","Quercus","petraea","036.004.011","LB",48,30013,"EI","WAHR","Quercus spp.",17,"ei","ei","ei","EI","EI","aLB","EI","29,3","12,62","LT excluded during forest edges allocation","10,77","-8,0786962199","7,1223287895",1,1,2,"warning","partly intersecting","69,9864786432382","0,00699864786432382","0,0500343869018386",NA,NA
100064,10,-9,0,1151,349,94,6,"rbu",2,1,-9,-9,312,130,2011,"HBI",8,111,"RBu","Rot-Buche","Fagus sylvatica","Fagus","sylvatica","036.001.001","LB",20,30016,"BU","WAHR","Fagus sylvatica",15,"bu","bu","bu","BU","BU","aLB","BU","31,2","17,84","LT excluded during forest edges allocation","11,51","-8,2656336873","8,0099562888",1,1,2,"warning","partly intersecting","154,393528227029","0,0154393528227029","0,0999860870850348",NA,NA
100064,11,-9,0,1444,359,94,6,"rbu",2,1,326,142,592,130,2011,"HBI",8,111,"RBu","Rot-Buche","Fagus sylvatica","Fagus","sylvatica","036.001.001","LB",20,30016,"BU","WAHR","Fagus sylvatica",15,"bu","bu","bu","BU","BU","aLB","BU","59,2","17,84","LT excluded during forest edges allocation","14,44","-8,6700680537","11,5474464686",1,1,2,"warning","partly intersecting","154,393528227029","0,0154393528227029","0,0999860870850348",NA,NA
100066,10,-9,0,601,5,104,1,"rbu",2,2,-9,-9,126,130,2011,"HBI",8,111,"RBu","Rot-Buche","Fagus sylvatica","Fagus","sylvatica","036.001.001","LB",20,30016,"BU","WAHR","Fagus sylvatica",15,"bu","bu","bu","BU","BU","aLB","BU","12,6","12,62","LT excluded during forest edges allocation","6,01","0,4715391653","5,9914731757",1,1,2,"warning","partly intersecting","77,227819234963","0,0077227819234963","0,0500343869018386",NA,NA
100066,11,-9,0,808,3,104,1,"rbu",2,2,-9,-9,125,130,2011,"HBI",8,111,"RBu","Rot-Buche","Fagus sylvatica","Fagus","sylvatica","036.001.001","LB",20,30016,"BU","WAHR","Fagus sylvatica",15,"bu","bu","bu","BU","BU","aLB","BU","12,5","12,62","LT excluded during forest edges allocation","8,08","0,3806201217","8,0710301897",1,1,2,"warning","partly intersecting","77,227819234963","0,0077227819234963","0,0500343869018386",NA,NA
100066,12,-9,0,891,12,104,1,"rbu",2,1,-9,-9,448,130,2011,"HBI",8,111,"RBu","Rot-Buche","Fagus sylvatica","Fagus","sylvatica","036.001.001","LB",20,30016,"BU","WAHR","Fagus sylvatica",15,"bu","bu","bu","BU","BU","aLB","BU","44,8","17,84","LT excluded during forest edges allocation","8,91","1,669567513","8,752179404",1,1,2,"warning","partly intersecting","166,408533485574","0,0166408533485574","0,0999860870850348",NA,NA
100066,13,-9,0,229,30,104,1,"rbu",2,2,-9,-9,135,130,2011,"HBI",8,111,"RBu","Rot-Buche","Fagus sylvatica","Fagus","sylvatica","036.001.001","LB",20,30016,"BU","WAHR","Fagus sylvatica",15,"bu","bu","bu","BU","BU","aLB","BU","13,5","12,62","LT excluded during forest edges allocation","2,29","1,0396382444","2,0404049404",1,1,2,"warning","partly intersecting","77,227819234963","0,0077227819234963","0,0500343869018386",NA,NA
100066,23,-9,0,1065,56,104,1,"rbu",2,1,247,114,345,130,2011,"HBI",8,111,"RBu","Rot-Buche","Fagus sylvatica","Fagus","sylvatica","036.001.001","LB",20,30016,"BU","WAHR","Fagus sylvatica",15,"bu","bu","bu","BU","BU","aLB","BU","34,5","17,84","LT excluded during forest edges allocation","10,65","8,2059660356","6,7885654908",1,1,2,"warning","partly intersecting","166,408533485574","0,0166408533485574","0,0999860870850348",NA,NA
100066,24,-9,0,1221,43,104,1,"rbu",2,2,-9,-9,235,130,2011,"HBI",8,111,"RBu","Rot-Buche","Fagus sylvatica","Fagus","sylvatica","036.001.001","LB",20,30016,"BU","WAHR","Fagus sylvatica",15,"bu","bu","bu","BU","BU","aLB","BU","23,5","12,62","LT excluded during forest edges allocation","12,21","7,6342128339","9,5290552736",1,1,2,"warning","partly intersecting","77,227819234963","0,0077227819234963","0,0500343869018386",NA,NA
